time_s,mid_lateral_m,mid_vertical_m,mid_local_roll_L_deg,mid_local_roll_R_deg,mid_system_roll_deg
285.95,47.887999242843186,-0.9382739809897539,4.038418996990023,4.0384166058722215,0.9814123027031098
286.0,47.7078151528749,-0.9706821021528901,4.072896013124063,4.072893852063492,0.988783443029837
286.05,47.52492880613388,-1.003767870811683,4.107142015126038,4.107140073802692,0.9955662253138315
286.1,47.339320164145455,-1.0375139327980187,4.140735931124142,4.140734193930259,1.0017656212646466
286.15000000000003,47.15098943491592,-1.0718784019448764,4.173246952134368,4.173245398524569,1.0073906986255008
286.2,46.9599574253234,-1.106796635258004,4.204248582293562,4.20424718721434,1.0124542463843245
286.25,46.766265159673175,-1.142184077782931,4.233327790098665,4.23332652444811,1.0169724125914592
286.3,46.569972443564005,-1.1779394864443058,4.260086765720887,4.260085596779152,1.0209643819114713
286.35,46.3711550607727,-1.213947803355617,4.284136520652991,4.2841354124316045,1.0244520696253046
286.40000000000003,46.16990047983364,-1.2500821632461694,4.305083910165906,4.305082823654809,1.0274597693444407
286.45,45.96630229005213,-1.2862049164688845,4.32251596595341,4.322514859294413,1.0300136788752072
286.5,45.76045399026197,-1.3221679969122397,4.335986976838198,4.335985805509184,1.0321412488318986
286.55,45.55244308293004,-1.3578133134602934,4.345013983427667,4.345012700564573,1.03387034627993
286.6,45.34234654966475,-1.3929739758011679,4.349085034893529,4.349083591889083,1.0352282853085581
286.65000000000003,45.13022862162538,-1.4274770308936424,4.347681907743251,4.347680255232304,1.0362408276039785
286.7,44.91614131555393,-1.4611480200613847,4.340315626833107,4.340313716106227,1.0369312807352444
286.75,44.70012758231391,-1.4938171753047667,4.326569921202641,4.326567705997442,1.0373198105458328
286.8,44.48222627775935,-1.525326600949116,4.306145556688413,4.306142995215924,1.0374230393277888
286.85,44.262477701731875,-1.5555374688371768,4.278897928149341,4.278894985146905,1.037253937062014
286.90000000000003,44.04092830479461,-1.5843361782886953,4.244861544964708,4.244858193547009,1.0368219490948747
286.95,43.817633388081106,-1.6116386093986819,4.204257787347253,4.204254010460205,1.0361332598916198
287.0,43.59265716177086,-1.6373919705918345,4.157485823100177,4.157481614459692,1.0351910815929855
287.05,43.366070228342615,-1.6615741991815747,4.105099931336203,4.105095295833723,1.033995879536101
287.1,43.13794521552811,-1.684191293539417,4.0477788273552555,4.047773781006119,1.0325454950322397
287.15000000000003,42.90835171435256,-1.7052732373533588,3.986293380842474,3.9862879504159334,1.030835181449711
287.2,42.67735176863096,-1.7248692704030932,3.9214782860126194,3.9214725084984132,1.0288576146924773
287.25,42.44499691177959,-1.7430431748489732,3.8542111568791864,3.8542050789143323,1.026602960162375
287.3,42.21132725873681,-1.759869037605045,3.785399886585906,3.7853935639011067,1.0240590710744644
287.35,41.97637260613154,-1.77542769798831,3.715976721962853,3.715970218833886,1.0212118632082174
287.40000000000003,41.740155049902825,-1.7898038709371829,3.646896001954362,3.6468893905850046,1.0180458714005627
287.45,41.50269241929616,-1.8030837979669685,3.5791321882277174,3.5791255479651247,1.0145449576591359
287.5,41.264001878890134,-1.815353231884759,3.513675568728688,3.51366898502548,1.0106931203896021
287.55,41.024103297757584,-1.8266955855908869,3.4515243973644654,3.4515179604462674,1.0064753523444157
287.6,40.783022292953326,-1.837190130967537,3.3936736490176234,3.3936674522727315,1.0018785072055298
287.65000000000003,40.54079307860371,-1.846910183325937,3.3411014902913294,3.341095628449555,0.9968921517211954
287.7,40.297461294321465,-1.8559212294103533,3.294754717019301,3.294749284213236,0.9915093918508031
287.75,40.05308683492568,-1.8642789547631784,3.255533851259398,3.255528939056674,0.9857276610855699
287.8,39.8077464341111,-1.8720271200174565,3.2242776797149677,3.224273375179863,0.9795494471824073
287.85,39.561535502030836,-1.8791952521377255,3.2017462525292055,3.2017426363308226,0.9729829164686911
287.90000000000003,39.31456861753602,-1.8857961739364124,3.188601187396669,3.1885983319472535,0.9660423824914418
287.95,39.06697821185259,-1.8918234922514094,3.185382741749848,3.185380709345673,0.9587485668118809
288.0,38.818911341033306,-1.8972492792665498,3.1924843999988832,3.192483240953681,0.9511286176704796
288.05,38.57052492403452,-1.902022275190974,3.21012725326755,3.2101270040697925,0.9432158833415306
288.1,38.321980256379796,-1.9060669753273527,3.238337656768644,3.2383383383448407,0.9350494713633974
288.15000000000003,38.07343783120506,-1.9092839156565566,3.2769320236880364,3.276933639896252,0.926673650148519
288.2,37.825053408994556,-1.9115513380270475,3.3255118940068003,3.325514430501825,0.9181371560014366
