     39.,  0.7030365719426438E+00,  0.2480823536687481E-01,  0.3518974537565192E-03,  0.6659761935659675E+00,  0.6635309130183285E-01,  0.5781775773506976E+00,  0.6659761935659677E+00,  0.3528726151233388E-01,  0.5005393286783781E-03,  0.9472852766759056E+00,  0.9438071069117322E-01,  0.8224004275525334E+00,  0.9472852766759059E+00
     40.,  0.5284936432269008E-02,  0.5496700495950323E-03,  0.1106845455922800E-04,  0.3556168715230627E-02,  0.2809334022764600E-03,  0.1902035456045034E-02,  0.3556168715230627E-02,  0.1040069368174103E+00,  0.2094340149797398E-02,  0.6728876989924057E+00,  0.5315738531141528E-01,  0.3598975087820355E+00,  0.6728876989924057E+00
     41.,  0.6216878274537385E+00,  0.2248558387956222E-01,  0.5321507734337924E-03,  0.5883638141113292E+00,  0.5717660906042814E-01,  0.5130690243460809E+00,  0.5883638141113295E+00,  0.3616860888471463E-01,  0.8559774696141870E-03,  0.9463975135577364E+00,  0.9196996713705610E-01,  0.8252840118286855E+00,  0.9463975135577369E+00
     42.,  0.9966471605070705E-02,  0.1616186970485223E-03,  0.8698964011320046E-05,  0.9612449354740238E-02,  0.9622357256794010E-03,  0.8311699013492851E-02,  0.9612449354740239E-02,  0.1621624015527166E-01,  0.8728228360068992E-03,  0.9644786776746197E+00,  0.9654728010159967E-01,  0.8339660556765200E+00,  0.9644786776746198E+00
     43.,  0.1290412121392141E-01,  0.1175796159771553E-01,  0.5333203730221729E-04,  0.1087754585615485E-02,  0.2179607190287817E-04,  0.1220991732296305E-03,  0.1087754585615485E-02,  0.9111787934098631E+00,  0.4132946088934816E-02,  0.8429513080224149E-01,  0.1689078360436030E-02,  0.9462029316487335E-02,  0.8429513080224151E-01
     44.,  0.5977001544435016E+00,  0.3859559205991724E-02,  0.4567447572697286E-03,  0.5829011089132318E+00,  0.5667689898023549E-01,  0.4793002333308397E+00,  0.5829011089132314E+00,  0.6457350190222436E-02,  0.7641703852243241E-03,  0.9752400172222665E+00,  0.9482496960872536E-01,  0.8019074945314344E+00,  0.9752400172222659E+00
     45.,  0.2202261746466609E-01,  0.1382984634390646E-01,  0.6338493625772960E-04,  0.7295941890466276E-02,  0.7373718272421108E-03,  0.5618680871747537E-02,  0.7295941890466273E-02,  0.6279837701442882E+00,  0.2878174511246302E-02,  0.3312931308992747E+00,  0.3348247902072393E-01,  0.2551322920975383E+00,  0.3312931308992745E+00
     46.,  0.6555399148053506E+00,  0.2185989811861097E-01,  0.8429396114176223E-03,  0.6222220755165909E+00,  0.6030919003419560E-01,  0.5431111729739567E+00,  0.6222220755165906E+00,  0.3334640290378325E-01,  0.1285870764510070E-02,  0.9491749647332265E+00,  0.9199926453311880E-01,  0.8284944374977117E+00,  0.9491749647332259E+00
     47.,  0.5439783230419996E+00,  0.7892048529471342E-02,  0.2718120436695867E-03,  0.5263676846974261E+00,  0.4949346753690327E-01,  0.4361832543887760E+00,  0.5263676846974260E+00,  0.1450802025591378E-01,  0.4996744027401265E-03,  0.9676262130334672E+00,  0.9098426433636028E-01,  0.8018394040953339E+00,  0.9676262130334671E+00
     48.,  0.8555463466391967E+00,  0.1265363444717835E-01,  0.6177255309881090E-03,  0.8265237569210181E+00,  0.8646598735511718E-01,  0.7103516792260083E+00,  0.8265237569210180E+00,  0.1479012153682268E-01,  0.7220246260353887E-03,  0.9660771274026396E+00,  0.1010652288970405E+00,  0.8302901204785107E+00,  0.9660771274026395E+00
     49.,  0.5827953773881174E+00,  0.3159534233473480E-02,  0.4314458949775606E-03,  0.5689319261204184E+00,  0.5543289131714352E-01,  0.4674507977320836E+00,  0.5689319261204192E+00,  0.5421344018947772E-02,  0.7403042503719716E-03,  0.9762121461398167E+00,  0.9511553019787858E-01,  0.8020839146443348E+00,  0.9762121461398180E+00
     50.,  0.7364128089078291E+00,  0.4856351158936493E-02,  0.5969765946488228E-03,  0.7175740772036533E+00,  0.7389043601140849E-01,  0.6188383753830022E+00,  0.7175740772036533E+00,  0.6594604412352533E-02,  0.8106548221699137E-03,  0.9744182454782183E+00,  0.1003383362125315E+00,  0.8403416777891179E+00,  0.9744182454782183E+00
