global_index,width,mct_node,x_m,y_m,z_m
716,L,717,4199.909,-21.45,47.9381552721041
717,L,718,4202.909,-21.45,47.690590067467
718,L,719,4205.909,-21.45,47.445870254380196
719,L,720,4211.909,-21.45,46.9646320544384
720,L,721,4215.909,-21.45,46.6503221935836
721,L,722,4219.909,-21.45,46.3654625703668
722,L,723,4221.093,-21.45,46.282
723,L,724,4221.909,-21.45,45.896020167417895
724,L,725,4224.909,-21.45,44.4786994972776
725,L,726,4226.3009999999995,-21.45,43.822
726,L,727,4226.909,-21.45,43.372145418218004
727,L,728,4255.295,-21.45,22.51
728,L,729,714.504,-21.45,326.522
729,L,730,2995.3140000000003,-21.45,326.52
730,L,1001,0.0,-21.45,44.3100000000006
731,L,1002,48.90899999999999,-21.45,67.5527014059959
732,L,1003,50.79499999999996,-21.45,68.4610000000189
733,L,1004,51.90899999999999,-21.45,68.81874877303039
734,L,1005,59.90899999999999,-21.45,71.3965429930605
735,L,1006,69.90899999999999,-21.45,74.6402309027987
736,L,1007,79.90899999999999,-21.45,77.90776226480051
737,L,1008,89.91830000000004,-21.45,81.202225927198
738,L,1009,101.91830000000004,-21.45,85.25328506288939
739,L,1010,112.91830000000004,-21.45,88.9970385450576
740,L,1011,123.91830000000004,-21.45,92.7697819032484
741,L,1012,134.91830000000004,-21.45,96.5715385278953
742,L,1013,146.91830000000004,-21.45,100.752026597493
743,L,1014,158.91830000000004,-21.45,105.036946710529
744,L,1015,169.91830000000004,-21.45,108.995256249617
745,L,1016,180.91830000000004,-21.45,112.98273255151
746,L,1017,191.91830000000004,-21.45,116.999400337006
747,L,1018,203.91829999999993,-21.45,121.41454176340599
748,L,1019,215.91829999999993,-21.45,125.947563093799
749,L,1020,226.91829999999993,-21.45,130.133503317919
750,L,1021,237.91829999999993,-21.45,134.348807435575
751,L,1022,248.91829999999993,-21.45,138.593501570772
752,L,1023,260.91829999999993,-21.45,143.25762710558
753,L,1024,272.91829999999993,-21.45,148.026643015221
754,L,1025,283.91829999999993,-21.45,152.429115467903
755,L,1026,294.91829999999993,-21.45,156.861148191679
756,L,1027,305.91829999999993,-21.45,161.32276865873501
757,L,1028,317.91829999999993,-21.45,166.223768180212
758,L,1029,329.91829999999993,-21.45,171.229898216345
759,L,1030,340.91829999999993,-21.45,175.849939040709
760,L,1031,351.91829999999993,-21.45,180.499745984782
761,L,1032,362.91829999999993,-21.45,185.179347870041
762,L,1033,374.91829999999993,-21.45,190.318383196477
763,L,1034,386.91829999999993,-21.45,195.576032220533
764,L,1035,397.91829999999993,-21.45,200.426868432205
765,L,1036,408.91829999999993,-21.45,205.307698275664
766,L,1037,419.91829999999993,-21.45,210.218552000202
767,L,1038,431.91829999999993,-21.45,215.610124845765
768,L,1039,443.91829999999993,-21.45,221.107357154077
769,L,1040,454.91829999999993,-21.45,226.178045438039
770,L,1041,465.91829999999993,-21.45,231.278952642761
771,L,1042,476.91829999999993,-21.45,236.41011037916502
772,L,1043,488.91829999999993,-21.45,242.042411112353
773,L,1044,500.91829999999993,-21.45,247.780637570201
774,L,1045,511.91829999999993,-21.45,253.072488756522
775,L,1046,522.9182999999999,-21.45,258.39479116655303
776,L,1047,533.9182999999999,-21.45,263.747577802152
777,L,1048,545.9182999999999,-21.45,269.621777313957
778,L,1049,557.9182999999999,-21.45,275.615420599907
779,L,1050,568.9182999999999,-21.45,281.14167038418
780,L,1051,579.9182999999999,-21.45,286.698629336546
781,L,1052,590.9182999999999,-21.45,292.286331912672
782,L,1053,602.9182999999999,-21.45,298.417102580635
783,L,1054,614.9182999999999,-21.45,304.65439963683
784,L,1055,625.9182999999999,-21.45,310.40426173324903
785,L,1056,636.9182999999999,-21.45,316.18508733882703
786,L,1057,647.9182999999999,-21.45,321.996912293502
787,L,1058,659.9182999999999,-21.45,328.372474810063
788,L,1059,669.909,-21.45,333.766875807353
789,L,1060,679.909,-21.45,339.192057565322
790,L,1061,689.909,-21.45,344.643038460517
791,L,1062,698.909,-21.45,349.571009264915
792,L,1063,700.2589999999999,-21.45,350.312000000003
793,L,1064,700.909,-21.45,350.311704769282
794,L,1065,703.909,-21.45,350.31158565154004
795,L,1066,704.909,-21.45,350.312
796,L,1067,705.909,-21.45,349.918222577571
797,L,1068,716.909,-21.45,345.602746938454
798,L,1069,726.909,-21.45,341.705146869859
799,L,1070,736.909,-21.45,337.83186864846397
800,L,1071,746.909,-21.45,333.982892433812
801,L,1072,756.909,-21.45,330.15819850669203
802,L,1073,768.909,-21.45,325.600590843325
803,L,1074,780.909,-21.45,321.147668056617
804,L,1075,791.909,-21.45,317.09639843597
805,L,1076,802.909,-21.45,313.074349802571
806,L,1077,813.909,-21.45,309.081497227318
807,L,1078,825.909,-21.45,304.758926957734
808,L,1079,837.909,-21.45,300.540822811759
809,L,1080,848.909,-21.45,296.704614266889
810,L,1081,859.909,-21.45,292.897446970948
811,L,1082,870.909,-21.45,289.119297320001
812,L,1083,882.9182999999999,-21.45,285.027591256459
813,L,1084,894.9182999999999,-21.45,281.05654476704
814,L,1085,905.9182999999999,-21.45,277.44661644278403
815,L,1086,916.9182999999999,-21.45,273.865549743336
816,L,1087,927.9182999999999,-21.45,270.313322469207
817,L,1088,939.9182999999999,-21.45,266.471030816629
818,L,1089,951.9182999999999,-21.45,262.732790872981
819,L,1090,962.9182999999999,-21.45,259.336099651108
820,L,1091,973.9182999999999,-21.45,255.96810985996802
821,L,1092,984.9182999999999,-21.45,252.628800616782
822,L,1093,996.9182999999999,-21.45,249.018603532229
823,L,1094,1008.9182999999999,-21.45,245.51227396438802
824,L,1095,1019.9182999999999,-21.45,242.328008306904
825,L,1096,1030.9182999999998,-21.45,239.172293399488
826,L,1097,1041.9182999999998,-21.45,236.045109677863
827,L,1098,1053.9182999999998,-21.45,232.666153448418
828,L,1099,1065.9182999999998,-21.45,229.40411174483998
829,L,1100,1076.9182999999998,-21.45,226.44361941094002
830,L,1101,1087.9182999999998,-21.45,223.511528873016
831,L,1102,1098.9182999999998,-21.45,220.60782194985399
832,L,1103,1110.9182999999998,-21.45,217.472491915835
833,L,1104,1122.9182999999998,-21.45,214.440686086276
834,L,1105,1133.9182999999998,-21.45,211.69110486496
835,L,1106,1144.9182999999998,-21.45,208.969794367103
836,L,1107,1155.9182999999998,-21.45,206.27673771800102
837,L,1108,1167.9182999999998,-21.45,203.37106151870398
838,L,1109,1179.9182999999998,-21.45,200.56875999460098
839,L,1110,1190.9182999999998,-21.45,198.029429264376
840,L,1111,1201.9182999999998,-21.45,195.518247728601
841,L,1112,1212.9182999999998,-21.45,193.03519981387998
842,L,1113,1224.9183000000003,-21.45,190.358488463189
843,L,1114,1236.9183000000003,-21.45,187.798234458141
844,L,1115,1247.9183000000003,-21.45,185.480655606066
845,L,1116,1258.9183000000003,-21.45,183.19110778444002
846,L,1117,1269.9182999999998,-21.45,180.92957679514902
847,L,1118,1281.9182999999998,-21.45,178.494388686913
848,L,1119,1293.9182999999998,-21.45,176.1623032972
849,L,1120,1304.9182999999998,-21.45,174.05377111965302
850,L,1121,1315.9182999999998,-21.45,171.973168109055
851,L,1122,1326.9182999999998,-21.45,169.920481362732
852,L,1123,1338.9182999999998,-21.45,167.713010162128
853,L,1124,1350.9182999999998,-21.45,165.608526920846
854,L,1125,1361.9182999999998,-21.45,163.708532163153
855,L,1126,1372.9182999999998,-21.45,161.836374279021
856,L,1127,1383.9182999999998,-21.45,159.99204165642
857,L,1128,1395.9182999999998,-21.45,158.011763592546
858,L,1129,1404.9182999999998,-21.45,156.61053712718598
859,L,1130,1415.9182999999998,-21.45,154.923165437256
860,L,1131,1426.9182999999998,-21.45,153.263546199556
861,L,1132,1437.9182999999998,-21.45,151.631669120892
862,L,1133,1446.9182999999998,-21.45,150.317124551511
863,L,1134,1455.9182999999998,-21.45,149.073491531289
864,L,1135,1466.9182999999998,-21.45,147.578671267606
865,L,1136,1477.9182999999998,-21.45,146.11153551608
866,L,1137,1488.9182999999998,-21.45,144.672075177179
867,L,1138,1497.9182999999998,-21.45,143.514913673899
868,L,1139,1506.9182999999998,-21.45,142.428621396686
869,L,1140,1517.2516333333301,-21.45,141.204208381003
870,L,1141,1527.58496666667,-21.45,140.004173609519
871,L,1142,1537.9182999999998,-21.45,138.828510514548
872,L,1143,1546.9182999999998,-21.45,137.824398326362
873,L,1144,1555.9182999999998,-21.45,136.901036861041
874,L,1145,1566.9182999999998,-21.45,135.797554898613
875,L,1146,1577.9182999999998,-21.45,134.72164454694402
876,L,1147,1588.9182999999998,-21.45,133.67329913232
877,L,1148,1597.9182999999998,-21.45,132.836060272076
878,L,1149,1606.9182999999998,-21.45,132.069621496099
879,L,1150,1617.9182999999998,-21.45,131.15789391759898
880,L,1151,1628.9182999999998,-21.45,130.273695051394
881,L,1152,1639.9182999999998,-21.45,129.41701941368999
882,L,1153,1648.9182999999998,-21.45,128.736571087401
883,L,1154,1659.9182999999998,-21.45,127.99391417771501
884,L,1155,1670.9182999999998,-21.45,127.278754979822
885,L,1156,1681.9182999999998,-21.45,126.591089057952
886,L,1157,1692.9182999999998,-21.45,125.930912146865
887,L,1158,1703.9175,-21.45,125.298265166754
888,L,1159,1712.9182999999998,-21.45,124.863284374568
889,L,1160,1723.9182999999998,-21.45,124.35656112101401
890,L,1161,1734.9182999999998,-21.45,123.877308260944
891,L,1162,1745.9182999999998,-21.45,123.42552284924301
892,L,1163,1754.9175,-21.45,123.076324607553
893,L,1164,1763.9182999999998,-21.45,122.797825802074
894,L,1165,1774.9182999999998,-21.45,122.48244282402399
895,L,1166,1785.9182999999998,-21.45,122.19451322900899
896,L,1167,1796.9182999999998,-21.45,121.934035247837
897,L,1168,1805.9175,-21.45,121.741342722274
898,L,1169,1814.9182999999998,-21.45,121.619369488383
899,L,1170,1825.2516333333401,-21.45,121.50200072528
900,L,1171,1835.58496666667,-21.45,121.408851045735
901,L,1172,1845.9182999999998,-21.45,121.339919944899
902,L,1173,1854.9175,-21.45,121.30000000001
903,L,1174,1863.9182999999998,-21.45,121.33997991288399
904,L,1175,1874.9182999999998,-21.45,121.414255450588
905,L,1176,1885.9182999999998,-21.45,121.515975053302
906,L,1177,1896.9182999999998,-21.45,121.645139346012
907,L,1178,1905.9175,-21.45,121.7712263463
908,L,1179,1914.9182999999998,-21.45,121.968089445172
909,L,1180,1925.9182999999998,-21.45,122.233624529337
910,L,1181,1936.9182999999998,-21.45,122.526611540663
911,L,1182,1947.9182999999998,-21.45,122.847052279445
912,L,1183,1956.9175,-21.45,123.129638200573
913,L,1184,1965.9182999999998,-21.45,123.483036142917
914,L,1185,1976.2516333333301,-21.45,123.911416167035
915,L,1186,1986.58496666667,-21.45,124.364035736967
916,L,1187,1996.9182999999998,-21.45,124.84089730578499
917,L,1188,2005.9175,-21.45,125.275852353106
918,L,1189,2014.9182999999998,-21.45,125.79156346843101
919,L,1190,2025.9182999999998,-21.45,126.44680788341401
920,L,1191,2036.9182999999998,-21.45,127.129540562016
921,L,1192,2047.9182999999998,-21.45,127.839765738567
922,L,1193,2056.9175,-21.45,128.441256814739
923,L,1194,2065.9183,-21.45,129.11363447688498
924,L,1195,2076.9183,-21.45,129.96037221867098
925,L,1196,2087.9183,-21.45,130.834631250116
926,L,1197,2098.9183,-21.45,131.736416993766
927,L,1198,2107.9175,-21.45,132.494651786743
928,L,1199,2118.9183,-21.45,133.510576093032
929,L,1200,2129.9183,-21.45,134.55398480978099
930,L,1201,2140.9183,-21.45,135.624957286661
931,L,1202,2151.9183,-21.45,136.723500166263
932,L,1203,2162.9183,-21.45,137.849620262182
933,L,1204,2171.9183,-21.45,138.85379338615698
934,L,1205,2182.9183,-21.45,140.106217043405
935,L,1206,2193.9183,-21.45,141.386259050979
936,L,1207,2204.9183,-21.45,142.693927347499
937,L,1208,2213.9183,-21.45,143.78439191386
938,L,1209,2222.9183,-21.45,144.945726758474
939,L,1210,2233.9183,-21.45,146.39028933436498
940,L,1211,2244.9183,-21.45,147.86252898748802
941,L,1212,2255.9183,-21.45,149.36245484901198
942,L,1213,2264.9183,-21.45,150.610266460508
943,L,1214,2273.9183,-21.45,151.928990819689
944,L,1215,2284.25163333333,-21.45,153.465977186626
945,L,1216,2294.58496666667,-21.45,155.027446039391
946,L,1217,2304.9183,-21.45,156.613405924253
947,L,1218,2313.9183,-21.45,158.01468730123202
948,L,1219,2325.9183,-21.45,159.99503860847702
949,L,1220,2336.9183,-21.45,161.83943839955901
950,L,1221,2347.9183,-21.45,163.71166348096
951,L,1222,2358.9183,-21.45,165.61172546338
952,L,1223,2370.9183,-21.45,167.716282073563
953,L,1224,2382.9183,-21.45,169.923826678593
954,L,1225,2393.9183,-21.45,171.97658074329
955,L,1226,2404.9183,-21.45,174.057251103261
956,L,1227,2415.9183,-21.45,176.165850661603
957,L,1228,2427.9183,-21.45,178.49800959397
958,L,1229,2429.9183,-21.45,178.901573031812
959,L,1230,2444.25163333333,-21.45,181.82086039563998
960,L,1231,2458.58496666667,-21.45,184.787702808859
961,L,1232,2472.9183,-21.45,187.802131508633
962,L,1233,2484.9183,-21.45,190.362459247499
963,L,1234,2496.9183,-21.45,193.039244375101
964,L,1235,2507.9183,-21.45,195.522359956113
965,L,1236,2518.9183,-21.45,198.03360919677098
966,L,1237,2529.9183,-21.45,200.573007669558
967,L,1238,2541.9183,-21.45,203.375383138247
968,L,1239,2553.9183,-21.45,206.281133329109
969,L,1240,2564.9183,-21.45,208.97425784434898
970,L,1241,2575.9183,-21.45,211.69563624881198
971,L,1242,2586.9183,-21.45,214.44528541761701
972,L,1243,2598.9183,-21.45,217.477165418844
973,L,1244,2610.9183,-21.45,220.612569675125
974,L,1245,2621.9183,-21.45,223.51634467900098
975,L,1246,2632.9183,-21.45,226.448503341186
976,L,1247,2643.9183,-21.45,229.409063843311
977,L,1248,2655.9183,-21.45,232.67117996287598
978,L,1249,2667.9183,-21.45,236.05021066287
979,L,1250,2678.9183,-21.45,239.177462697427
980,L,1251,2689.9183,-21.45,242.333245963113
981,L,1252,2700.9183,-21.45,245.517580027578
982,L,1253,2712.9183,-21.45,249.02398427575
983,L,1254,2724.9183,-21.45,252.634256097015
984,L,1255,2735.9183,-21.45,255.973633900557
985,L,1256,2746.9183,-21.45,259.341692301951
986,L,1257,2757.9183,-21.45,262.738452182811
987,L,1258,2769.9183,-21.45,266.476767084894
988,L,1259,2781.9183,-21.45,270.319133759688
989,L,1260,2792.9183,-21.45,273.871429859145
990,L,1261,2803.9183,-21.45,277.452565433388
991,L,1262,2814.9183,-21.45,281.062562685814
992,L,1263,2826.9183,-21.45,285.033684432866
993,L,1264,2838.9183,-21.45,289.122283835335
994,L,1265,2849.9183,-21.45,292.90047806632697
995,L,1266,2860.9183,-21.45,296.70768998035396
996,L,1267,2871.9183,-21.45,300.54394317785903
997,L,1268,2883.9183,-21.45,304.762096077793
998,L,1269,2895.9183,-21.45,309.084715144114
999,L,1270,2906.9183,-21.45,313.077612491485
1000,L,1271,2917.9183,-21.45,317.099705933101
1001,L,1272,2928.9183,-21.45,321.151020402623
1002,L,1273,2940.9183,-21.45,325.603992157584
1003,L,1274,2950.909,-21.45,329.39607283801996
1004,L,1275,2960.909,-21.45,333.21593096975903
1005,L,1276,2970.909,-21.45,337.060067476666
1006,L,1277,2980.909,-21.45,340.928502051633
1007,L,1278,2990.909,-21.45,344.82125450984097
1008,L,1279,3003.909,-21.45,349.918220739758
1009,L,1280,3004.909,-21.45,350.312
1010,L,1281,3005.909,-21.45,350.311585651514
1011,L,1282,3008.909,-21.45,350.311704769263
1012,L,1283,3009.559,-21.45,350.312000000003
1013,L,1284,3010.909,-21.45,349.742438685488
1014,L,1285,3013.409,-21.45,348.688879530342
1015,L,1286,3023.409,-21.45,344.490013367821
1016,L,1287,3033.409,-21.45,340.31572369508604
1017,L,1288,3043.409,-21.45,336.165989127133
1018,L,1289,3053.409,-21.45,332.040788409209
1019,L,1290,3063.4183,-21.45,327.93629817382396
1020,L,1291,3074.9183,-21.45,323.317681639571
1021,L,1292,3086.9183,-21.45,318.532685432923
1022,L,1293,3098.9183,-21.45,313.78281671310503
1023,L,1294,3110.9183,-21.45,309.068040444666
1024,L,1295,3123.4183,-21.45,304.19409386181303
1025,L,1296,3134.9183,-21.45,299.81049971241
1026,L,1297,3146.9183,-21.45,295.270507824949
1027,L,1298,3158.9183,-21.45,290.765403738617
1028,L,1299,3170.9183,-21.45,286.295154219589
1029,L,1300,3183.4183,-21.45,281.675671990902
1030,L,1301,3194.9183,-21.45,277.538629990257
1031,L,1302,3206.9183,-21.45,273.255673535675
1032,L,1303,3218.9183,-21.45,269.007365350199
1033,L,1304,3230.9183,-21.45,264.793674092966
1034,L,1305,3243.4183,-21.45,260.44118938937
1035,L,1306,3254.9183,-21.45,256.536894587053
1036,L,1307,3266.9183,-21.45,252.496592818687
