passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,rope_index,ansys_node,ansys_x_mm,ansys_y_mm,ansys_z_mm,node_family,node_source,mct_combined_fz_kn_per_catwalk,applied_fz_n_at_node,combined_weight_kn_at_node,combined_mass_tonne_at_node,mass21_element_id,mass21_real_id,incident_link10_count,incident_beam4_count,incident_total_element_count,component_ids_in_combined_mass
11,H11,main_span,35,1,bottom,321,16,11241,-18780.0,2005917.5,117215.765178323,CW1_BOTTOM_PHI50_16,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,510700,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,1,gate,1188,1,11836,-23660.0,2005917.5,125275.852353106,CW1_GANTRY_PHI54_01,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511122,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,1,gate,1188,2,12231,-23400.0,2005917.5,125275.852353106,CW1_GANTRY_PHI54_02,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511193,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,1,gate,1188,3,12626,-23140.0,2005917.5,125275.852353106,CW1_GANTRY_PHI54_03,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511264,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,1,gate,1188,4,13021,-19760.0,2005917.5,125275.852353106,CW1_GANTRY_PHI54_04,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511335,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,1,gate,1188,5,13416,-19500.0,2005917.5,125275.852353106,CW1_GANTRY_PHI54_05,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511406,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,1,gate,1188,6,13811,-19240.0,2005917.5,125275.852353106,CW1_GANTRY_PHI54_06,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511477,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,2,bottom,321,1,14339,18780.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_01,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,511819,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,2,15067,19040.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_02,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,512512,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,3,15795,19300.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_03,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,513205,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,4,16523,19560.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_04,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,513898,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,5,17251,19820.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_05,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,514591,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,6,17979,20080.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_06,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,515284,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,7,18707,20340.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_07,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,515977,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,8,19435,20600.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_08,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,516670,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,9,20163,22300.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_09,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,517363,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,10,20891,22560.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_10,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,518056,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,11,21619,22820.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_11,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,518749,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,12,22347,23080.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_12,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,519442,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,13,23075,23340.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_13,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,520135,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,14,23803,23600.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_14,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,520828,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,15,24531,23860.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_15,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,521521,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,bottom,321,16,25259,24120.0,2005917.5,117215.765178323,CW2_BOTTOM_PHI50_16,MCT node 321,-67.59,-4224.375,4.224375,0.4307949214766469,522214,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
11,H11,main_span,35,2,gate,1188,1,25854,19240.0,2005917.5,125275.852353106,CW2_GANTRY_PHI54_01,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522636,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,2,gate,1188,2,26249,19500.0,2005917.5,125275.852353106,CW2_GANTRY_PHI54_02,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522707,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,2,gate,1188,3,26644,19760.0,2005917.5,125275.852353106,CW2_GANTRY_PHI54_03,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522778,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,2,gate,1188,4,27039,23140.0,2005917.5,125275.852353106,CW2_GANTRY_PHI54_04,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522849,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,2,gate,1188,5,27434,23400.0,2005917.5,125275.852353106,CW2_GANTRY_PHI54_05,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522920,200006,2,0,2,cross_passage_tri_gate;guide_roller
11,H11,main_span,35,2,gate,1188,6,27829,23660.0,2005917.5,125275.852353106,CW2_GANTRY_PHI54_06,MCT node 1188,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522991,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,1,bottom,342,1,342,-24120.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_01,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,500326,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,2,1070,-23860.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_02,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,501019,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,3,1798,-23600.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_03,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,501712,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,4,2526,-23340.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_04,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,502405,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,5,3254,-23080.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_05,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,503098,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,6,3982,-22820.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_06,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,503791,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,7,4710,-22560.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_07,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,504484,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,8,5438,-22300.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_08,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,505177,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,9,6166,-20600.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_09,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,505870,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,10,6894,-20340.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_10,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,506563,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,11,7622,-20080.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_11,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,507256,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,12,8350,-19820.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_12,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,507949,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,13,9078,-19560.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_13,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,508642,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,14,9806,-19300.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_14,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,509335,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,15,10534,-19040.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_15,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,510028,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,bottom,342,16,11262,-18780.0,2162918.3,129591.682718469,CW1_BOTTOM_PHI50_16,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,510721,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,1,gate,1203,1,11851,-23660.0,2162918.3,137849.620262182,CW1_GANTRY_PHI54_01,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511125,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,1,gate,1203,2,12246,-23400.0,2162918.3,137849.620262182,CW1_GANTRY_PHI54_02,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511196,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,1,gate,1203,3,12641,-23140.0,2162918.3,137849.620262182,CW1_GANTRY_PHI54_03,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511267,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,1,gate,1203,4,13036,-19760.0,2162918.3,137849.620262182,CW1_GANTRY_PHI54_04,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511338,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,1,gate,1203,5,13431,-19500.0,2162918.3,137849.620262182,CW1_GANTRY_PHI54_05,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511409,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,1,gate,1203,6,13826,-19240.0,2162918.3,137849.620262182,CW1_GANTRY_PHI54_06,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511480,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,2,bottom,342,1,14360,18780.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_01,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,511840,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,2,15088,19040.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_02,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,512533,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,3,15816,19300.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_03,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,513226,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,4,16544,19560.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_04,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,513919,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,5,17272,19820.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_05,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,514612,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,6,18000,20080.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_06,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,515305,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,7,18728,20340.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_07,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,515998,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,8,19456,20600.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_08,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,516691,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,9,20184,22300.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_09,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,517384,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,10,20912,22560.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_10,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,518077,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,11,21640,22820.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_11,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,518770,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,12,22368,23080.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_12,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,519463,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,13,23096,23340.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_13,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,520156,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,14,23824,23600.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_14,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,520849,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,15,24552,23860.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_15,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,521542,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,bottom,342,16,25280,24120.0,2162918.3,129591.682718469,CW2_BOTTOM_PHI50_16,MCT node 342,-67.59,-4224.375,4.224375,0.4307949214766469,522235,200010,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam
12,H12,main_span,38,2,gate,1203,1,25869,19240.0,2162918.3,137849.620262182,CW2_GANTRY_PHI54_01,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522639,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,2,gate,1203,2,26264,19500.0,2162918.3,137849.620262182,CW2_GANTRY_PHI54_02,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522710,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,2,gate,1203,3,26659,19760.0,2162918.3,137849.620262182,CW2_GANTRY_PHI54_03,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522781,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,2,gate,1203,4,27054,23140.0,2162918.3,137849.620262182,CW2_GANTRY_PHI54_04,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522852,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,2,gate,1203,5,27449,23400.0,2162918.3,137849.620262182,CW2_GANTRY_PHI54_05,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522923,200006,2,0,2,cross_passage_tri_gate;guide_roller
12,H12,main_span,38,2,gate,1203,6,27844,23660.0,2162918.3,137849.620262182,CW2_GANTRY_PHI54_06,MCT node 1203,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,522994,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,1,bottom,361,1,361,-24120.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_01,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,500345,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,2,1089,-23860.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_02,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,501038,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,3,1817,-23600.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_03,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,501731,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,4,2545,-23340.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_04,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,502424,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,5,3273,-23080.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_05,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,503117,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,6,4001,-22820.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_06,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,503810,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,7,4729,-22560.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_07,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,504503,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,8,5457,-22300.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_08,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,505196,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,9,6185,-20600.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_09,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,505889,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,10,6913,-20340.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_10,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,506582,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,11,7641,-20080.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_11,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,507275,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,12,8369,-19820.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_12,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,507968,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,13,9097,-19560.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_13,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,508661,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,14,9825,-19300.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_14,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,509354,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,15,10553,-19040.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_15,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,510047,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,bottom,361,16,11281,-18780.0,2313909.0,149503.224113289,CW1_BOTTOM_PHI50_16,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,510740,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,1,gate,1218,1,11866,-23660.0,2313918.3,158014.687301232,CW1_GANTRY_PHI54_01,MCT node 1218,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511128,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,1,gate,1218,2,12261,-23400.0,2313918.3,158014.687301232,CW1_GANTRY_PHI54_02,MCT node 1218,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511199,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,1,gate,1218,3,12656,-23140.0,2313918.3,158014.687301232,CW1_GANTRY_PHI54_03,MCT node 1218,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511270,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,1,gate,1218,4,13051,-19760.0,2313918.3,158014.687301232,CW1_GANTRY_PHI54_04,MCT node 1218,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511341,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,1,gate,1218,5,13446,-19500.0,2313918.3,158014.687301232,CW1_GANTRY_PHI54_05,MCT node 1218,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511412,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,1,gate,1218,6,13841,-19240.0,2313918.3,158014.687301232,CW1_GANTRY_PHI54_06,MCT node 1218,-21.556,-3592.6666666666665,3.5926666666666667,0.3663743286423279,511483,200006,2,0,2,cross_passage_tri_gate;guide_roller
13,H13,main_span,41,2,bottom,361,1,14379,18780.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_01,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,511859,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,2,bottom,361,2,15107,19040.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_02,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,512552,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,2,bottom,361,3,15835,19300.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_03,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,513245,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,2,bottom,361,4,16563,19560.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_04,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,513938,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,2,bottom,361,5,17291,19820.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_05,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,514631,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,2,bottom,361,6,18019,20080.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_06,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,515324,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
13,H13,main_span,41,2,bottom,361,7,18747,20340.0,2313909.0,149503.224113289,CW2_BOTTOM_PHI50_07,MCT node 361,-70.12,-4382.5,4.3825,0.4469202529063838,516017,200013,2,0,2,cross_passage_half;main_cable_restrainer;gate_bottom_beam;pws_roller;large_crossbeam
