passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,component_id,component_name,authority_category,authority,quantity_at_station_per_catwalk,unit_weight_kn,weight_kn_per_catwalk_station,mass_tonne_per_catwalk_station,original_distribution_node_count,original_weight_kn_per_node,original_mass_tonne_per_node,original_ansys_nodes,original_mass21_elements,relocation_note
10,H10,main_span,32,1,bottom,302,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,302;1030;1758;2486;3214;3942;4670;5398;6126;6854;7582;8310;9038;9766;10494;11222,500286;500979;501672;502365;503058;503751;504444;505137;505830;506523;507216;507909;508602;509295;509988;510681,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,1,bottom,302,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,302;1030;1758;2486;3214;3942;4670;5398;6126;6854;7582;8310;9038;9766;10494;11222,500286;500979;501672;502365;503058;503751;504444;505137;505830;506523;507216;507909;508602;509295;509988;510681,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,1,bottom,302,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,302;1030;1758;2486;3214;3942;4670;5398;6126;6854;7582;8310;9038;9766;10494;11222,500286;500979;501672;502365;503058;503751;504444;505137;505830;506523;507216;507909;508602;509295;509988;510681,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,1,bottom,302,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,302;1030;1758;2486;3214;3942;4670;5398;6126;6854;7582;8310;9038;9766;10494;11222,500286;500979;501672;502365;503058;503751;504444;505137;505830;506523;507216;507909;508602;509295;509988;510681,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,1,gate,1173,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11821;12216;12611;13006;13401;13796,511119;511190;511261;511332;511403;511474,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,1,gate,1173,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11821;12216;12611;13006;13401;13796,511119;511190;511261;511332;511403;511474,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,bottom,302,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14320;15048;15776;16504;17232;17960;18688;19416;20144;20872;21600;22328;23056;23784;24512;25240,511800;512493;513186;513879;514572;515265;515958;516651;517344;518037;518730;519423;520116;520809;521502;522195,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,bottom,302,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14320;15048;15776;16504;17232;17960;18688;19416;20144;20872;21600;22328;23056;23784;24512;25240,511800;512493;513186;513879;514572;515265;515958;516651;517344;518037;518730;519423;520116;520809;521502;522195,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,bottom,302,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14320;15048;15776;16504;17232;17960;18688;19416;20144;20872;21600;22328;23056;23784;24512;25240,511800;512493;513186;513879;514572;515265;515958;516651;517344;518037;518730;519423;520116;520809;521502;522195,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,bottom,302,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14320;15048;15776;16504;17232;17960;18688;19416;20144;20872;21600;22328;23056;23784;24512;25240,511800;512493;513186;513879;514572;515265;515958;516651;517344;518037;518730;519423;520116;520809;521502;522195,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,bottom,302,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14320;15048;15776;16504;17232;17960;18688;19416;20144;20872;21600;22328;23056;23784;24512;25240,511800;512493;513186;513879;514572;515265;515958;516651;517344;518037;518730;519423;520116;520809;521502;522195,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,gate,1173,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25839;26234;26629;27024;27419;27814,522633;522704;522775;522846;522917;522988,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
10,H10,main_span,32,2,gate,1173,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25839;26234;26629;27024;27419;27814,522633;522704;522775;522846;522917;522988,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,1,bottom,321,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,321;1049;1777;2505;3233;3961;4689;5417;6145;6873;7601;8329;9057;9785;10513;11241,500305;500998;501691;502384;503077;503770;504463;505156;505849;506542;507235;507928;508621;509314;510007;510700,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,1,bottom,321,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,321;1049;1777;2505;3233;3961;4689;5417;6145;6873;7601;8329;9057;9785;10513;11241,500305;500998;501691;502384;503077;503770;504463;505156;505849;506542;507235;507928;508621;509314;510007;510700,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,1,bottom,321,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,321;1049;1777;2505;3233;3961;4689;5417;6145;6873;7601;8329;9057;9785;10513;11241,500305;500998;501691;502384;503077;503770;504463;505156;505849;506542;507235;507928;508621;509314;510007;510700,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,1,gate,1188,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11836;12231;12626;13021;13416;13811,511122;511193;511264;511335;511406;511477,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,1,gate,1188,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11836;12231;12626;13021;13416;13811,511122;511193;511264;511335;511406;511477,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,2,bottom,321,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14339;15067;15795;16523;17251;17979;18707;19435;20163;20891;21619;22347;23075;23803;24531;25259,511819;512512;513205;513898;514591;515284;515977;516670;517363;518056;518749;519442;520135;520828;521521;522214,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,2,bottom,321,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14339;15067;15795;16523;17251;17979;18707;19435;20163;20891;21619;22347;23075;23803;24531;25259,511819;512512;513205;513898;514591;515284;515977;516670;517363;518056;518749;519442;520135;520828;521521;522214,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,2,bottom,321,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14339;15067;15795;16523;17251;17979;18707;19435;20163;20891;21619;22347;23075;23803;24531;25259,511819;512512;513205;513898;514591;515284;515977;516670;517363;518056;518749;519442;520135;520828;521521;522214,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,2,gate,1188,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25854;26249;26644;27039;27434;27829,522636;522707;522778;522849;522920;522991,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
11,H11,main_span,35,2,gate,1188,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25854;26249;26644;27039;27434;27829,522636;522707;522778;522849;522920;522991,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,1,bottom,342,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,342;1070;1798;2526;3254;3982;4710;5438;6166;6894;7622;8350;9078;9806;10534;11262,500326;501019;501712;502405;503098;503791;504484;505177;505870;506563;507256;507949;508642;509335;510028;510721,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,1,bottom,342,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,342;1070;1798;2526;3254;3982;4710;5438;6166;6894;7622;8350;9078;9806;10534;11262,500326;501019;501712;502405;503098;503791;504484;505177;505870;506563;507256;507949;508642;509335;510028;510721,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,1,bottom,342,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,342;1070;1798;2526;3254;3982;4710;5438;6166;6894;7622;8350;9078;9806;10534;11262,500326;501019;501712;502405;503098;503791;504484;505177;505870;506563;507256;507949;508642;509335;510028;510721,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,1,gate,1203,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11851;12246;12641;13036;13431;13826,511125;511196;511267;511338;511409;511480,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,1,gate,1203,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11851;12246;12641;13036;13431;13826,511125;511196;511267;511338;511409;511480,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,2,bottom,342,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14360;15088;15816;16544;17272;18000;18728;19456;20184;20912;21640;22368;23096;23824;24552;25280,511840;512533;513226;513919;514612;515305;515998;516691;517384;518077;518770;519463;520156;520849;521542;522235,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,2,bottom,342,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14360;15088;15816;16544;17272;18000;18728;19456;20184;20912;21640;22368;23096;23824;24552;25280,511840;512533;513226;513919;514612;515305;515998;516691;517384;518077;518770;519463;520156;520849;521542;522235,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,2,bottom,342,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14360;15088;15816;16544;17272;18000;18728;19456;20184;20912;21640;22368;23096;23824;24552;25280,511840;512533;513226;513919;514612;515305;515998;516691;517384;518077;518770;519463;520156;520849;521542;522235,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,2,gate,1203,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25869;26264;26659;27054;27449;27844,522639;522710;522781;522852;522923;522994,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
12,H12,main_span,38,2,gate,1203,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25869;26264;26659;27054;27449;27844,522639;522710;522781;522852;522923;522994,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,bottom,361,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,361;1089;1817;2545;3273;4001;4729;5457;6185;6913;7641;8369;9097;9825;10553;11281,500345;501038;501731;502424;503117;503810;504503;505196;505889;506582;507275;507968;508661;509354;510047;510740,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,bottom,361,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,361;1089;1817;2545;3273;4001;4729;5457;6185;6913;7641;8369;9097;9825;10553;11281,500345;501038;501731;502424;503117;503810;504503;505196;505889;506582;507275;507968;508661;509354;510047;510740,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,bottom,361,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,361;1089;1817;2545;3273;4001;4729;5457;6185;6913;7641;8369;9097;9825;10553;11281,500345;501038;501731;502424;503117;503810;504503;505196;505889;506582;507275;507968;508661;509354;510047;510740,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,bottom,361,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,361;1089;1817;2545;3273;4001;4729;5457;6185;6913;7641;8369;9097;9825;10553;11281,500345;501038;501731;502424;503117;503810;504503;505196;505889;506582;507275;507968;508661;509354;510047;510740,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,bottom,361,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,361;1089;1817;2545;3273;4001;4729;5457;6185;6913;7641;8369;9097;9825;10553;11281,500345;501038;501731;502424;503117;503810;504503;505196;505889;506582;507275;507968;508661;509354;510047;510740,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,gate,1218,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11866;12261;12656;13051;13446;13841,511128;511199;511270;511341;511412;511483,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,1,gate,1218,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11866;12261;12656;13051;13446;13841,511128;511199;511270;511341;511412;511483,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,bottom,361,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14379;15107;15835;16563;17291;18019;18747;19475;20203;20931;21659;22387;23115;23843;24571;25299,511859;512552;513245;513938;514631;515324;516017;516710;517403;518096;518789;519482;520175;520868;521561;522254,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,bottom,361,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14379;15107;15835;16563;17291;18019;18747;19475;20203;20931;21659;22387;23115;23843;24571;25299,511859;512552;513245;513938;514631;515324;516017;516710;517403;518096;518789;519482;520175;520868;521561;522254,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,bottom,361,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14379;15107;15835;16563;17291;18019;18747;19475;20203;20931;21659;22387;23115;23843;24571;25299,511859;512552;513245;513938;514631;515324;516017;516710;517403;518096;518789;519482;520175;520868;521561;522254,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,bottom,361,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14379;15107;15835;16563;17291;18019;18747;19475;20203;20931;21659;22387;23115;23843;24571;25299,511859;512552;513245;513938;514631;515324;516017;516710;517403;518096;518789;519482;520175;520868;521561;522254,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,bottom,361,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14379;15107;15835;16563;17291;18019;18747;19475;20203;20931;21659;22387;23115;23843;24571;25299,511859;512552;513245;513938;514631;515324;516017;516710;517403;518096;518789;519482;520175;520868;521561;522254,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,gate,1218,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25884;26279;26674;27069;27464;27859,522642;522713;522784;522855;522926;522997,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
13,H13,main_span,41,2,gate,1218,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25884;26279;26674;27069;27464;27859,522642;522713;522784;522855;522926;522997,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,bottom,382,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,382;1110;1838;2566;3294;4022;4750;5478;6206;6934;7662;8390;9118;9846;10574;11302,500366;501059;501752;502445;503138;503831;504524;505217;505910;506603;507296;507989;508682;509375;510068;510761,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,bottom,382,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,382;1110;1838;2566;3294;4022;4750;5478;6206;6934;7662;8390;9118;9846;10574;11302,500366;501059;501752;502445;503138;503831;504524;505217;505910;506603;507296;507989;508682;509375;510068;510761,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,bottom,382,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,382;1110;1838;2566;3294;4022;4750;5478;6206;6934;7662;8390;9118;9846;10574;11302,500366;501059;501752;502445;503138;503831;504524;505217;505910;506603;507296;507989;508682;509375;510068;510761,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,bottom,382,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,382;1110;1838;2566;3294;4022;4750;5478;6206;6934;7662;8390;9118;9846;10574;11302,500366;501059;501752;502445;503138;503831;504524;505217;505910;506603;507296;507989;508682;509375;510068;510761,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,bottom,382,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,382;1110;1838;2566;3294;4022;4750;5478;6206;6934;7662;8390;9118;9846;10574;11302,500366;501059;501752;502445;503138;503831;504524;505217;505910;506603;507296;507989;508682;509375;510068;510761,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,gate,1233,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11881;12276;12671;13066;13461;13856,511131;511202;511273;511344;511415;511486,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,1,gate,1233,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11881;12276;12671;13066;13461;13856,511131;511202;511273;511344;511415;511486,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,2,bottom,382,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14400;15128;15856;16584;17312;18040;18768;19496;20224;20952;21680;22408;23136;23864;24592;25320,511880;512573;513266;513959;514652;515345;516038;516731;517424;518117;518810;519503;520196;520889;521582;522275,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,2,bottom,382,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14400;15128;15856;16584;17312;18040;18768;19496;20224;20952;21680;22408;23136;23864;24592;25320,511880;512573;513266;513959;514652;515345;516038;516731;517424;518117;518810;519503;520196;520889;521582;522275,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,2,bottom,382,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14400;15128;15856;16584;17312;18040;18768;19496;20224;20952;21680;22408;23136;23864;24592;25320,511880;512573;513266;513959;514652;515345;516038;516731;517424;518117;518810;519503;520196;520889;521582;522275,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,2,bottom,382,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14400;15128;15856;16584;17312;18040;18768;19496;20224;20952;21680;22408;23136;23864;24592;25320,511880;512573;513266;513959;514652;515345;516038;516731;517424;518117;518810;519503;520196;520889;521582;522275,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,2,bottom,382,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14400;15128;15856;16584;17312;18040;18768;19496;20224;20952;21680;22408;23136;23864;24592;25320,511880;512573;513266;513959;514652;515345;516038;516731;517424;518117;518810;519503;520196;520889;521582;522275,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
