     40.,  0.7592476736439874E-01,  0.2648377390827833E-02,  0.2331665532243341E-04,  0.7325307331824846E-01,  0.4128552581193099E-02,  0.6649135521066502E-01,  0.7325307331824854E-01,  0.3488160033625156E-01,  0.3071020976663095E-03,  0.9648112975660820E+00,  0.5437688812898471E-01,  0.8757531635433490E+00,  0.9648112975660831E+00
     41.,  0.6676179489746448E+00,  0.2141232088589191E-01,  0.1987809841324391E-03,  0.6460068471046205E+00,  0.3651141577428755E-01,  0.5859929226932011E+00,  0.6460068471046199E+00,  0.3207271601786297E-01,  0.2977466145686094E-03,  0.9676295373675686E+00,  0.5468908652076130E-01,  0.8777369206343137E+00,  0.9676295373675676E+00
     42.,  0.6481389360407064E+00,  0.2361896776577677E-01,  0.3313965922188815E-03,  0.6241885716827109E+00,  0.3330167612804637E-01,  0.5687976341915374E+00,  0.6241885716827114E+00,  0.3644121106202664E-01,  0.5113048665819826E-03,  0.9630474840713916E+00,  0.5138045915197857E-01,  0.8775859658519483E+00,  0.9630474840713923E+00
     43.,  0.1288954697978143E-01,  0.1175758223013533E-01,  0.5184094456258951E-04,  0.1080123805083473E-02,  0.1218445890278463E-04,  0.1240512126610132E-03,  0.1080123805083473E-02,  0.9121796327348274E+00,  0.4021936895370126E-02,  0.8379843036979945E-01,  0.9452976836111616E-03,  0.9624171652859495E-02,  0.8379843036979945E-01
     44.,  0.3100108513054738E-01,  0.1533555300144557E-01,  0.6191109910130734E-04,  0.1560362103000057E-01,  0.8938292219697788E-03,  0.1356562877240595E-01,  0.1560362103000057E-01,  0.4946779422999762E+00,  0.1997062323483068E-02,  0.5033249953765427E+00,  0.2883219146058313E-01,  0.4375856108029861E+00,  0.5033249953765427E+00
     45.,  0.6227373999276131E+00,  0.3822325706503326E-02,  0.2357227888920229E-03,  0.6186793514322178E+00,  0.3269180507668144E-01,  0.5304862464360550E+00,  0.6186793514322172E+00,  0.6137941461276668E-02,  0.3785267898144921E-03,  0.9934835317489088E+00,  0.5249693543455319E-01,  0.8518618706660602E+00,  0.9934835317489079E+00
     46.,  0.6826343489439881E+00,  0.2238302781568580E-01,  0.4826220108960744E-03,  0.6597686991174062E+00,  0.3649787748317000E-01,  0.6005362988885542E+00,  0.6597686991174061E+00,  0.3278919065574648E-01,  0.7069993059134427E-03,  0.9665038100383401E+00,  0.5346621883242611E-01,  0.8797334910227755E+00,  0.9665038100383399E+00
     47.,  0.5662266660749943E+00,  0.7302092605672025E-02,  0.1597910089849849E-03,  0.5587647824603373E+00,  0.2817359548031190E-01,  0.4820118977878322E+00,  0.5587647824603370E+00,  0.1289605919885252E-01,  0.2822032563260122E-03,  0.9868217375448216E+00,  0.4975674437166199E-01,  0.8512702185664844E+00,  0.9868217375448211E+00
     48.,  0.8918384216761078E+00,  0.1510397845211660E-01,  0.4106944948775210E-03,  0.8763237487291137E+00,  0.5096607236280126E-01,  0.7901346023942577E+00,  0.8763237487291133E+00,  0.1693577904361914E-01,  0.4605032536114198E-03,  0.9826037177027694E+00,  0.5714720416173187E-01,  0.8859616082802202E+00,  0.9826037177027690E+00
     49.,  0.6083002523663723E+00,  0.3213948665901308E-02,  0.2175338977886615E-03,  0.6048687698026824E+00,  0.3174236600956911E-01,  0.5186407991665853E+00,  0.6048687698026816E+00,  0.5283490600897505E-02,  0.3576094156502887E-03,  0.9943588999834524E+00,  0.5218206944035763E-01,  0.8526065822741331E+00,  0.9943588999834510E+00
     50.,  0.9103462606707049E-02,  0.2539554225293683E-03,  0.7216094316466379E-05,  0.8842291089861211E-02,  0.4921457981779107E-03,  0.7956909515485003E-02,  0.8842291089861206E-02,  0.2789657446851758E-01,  0.7926757793402550E-03,  0.9713107497521418E+00,  0.5406138514979107E-01,  0.8740530783992770E+00,  0.9713107497521413E+00
