     19.,  0.1680308326610810E+00,      6.,      14098.,  0.2012145669208847E-01,  0.4269542926190993E-02, -0.4571031328969503E-01
     19.,  0.1680308326610810E+00,      7.,      51317., -0.3766803286179600E-17,  0.8245783374206163E-16, -0.4664390993760340E-16
     19.,  0.1680308326610810E+00,      8.,      51508.,  0.4049192078765740E-17, -0.1290529634015048E-15,  0.1217502822736775E-18
     19.,  0.1680308326610810E+00,      9.,      14392.,  0.3964175822423884E-16, -0.8211948667008355E-16, -0.1072878757491502E-15
     19.,  0.1680308326610810E+00,     10.,      52024., -0.8712161587190828E-16, -0.1886923285279363E-15, -0.2800073068598103E-15
     20.,  0.1833701470867523E+00,      1.,         80., -0.1754086846151723E-15, -0.1874138039801613E-15,  0.4079126161647683E-15
     20.,  0.1833701470867523E+00,      2.,      28469., -0.3907868381668839E-04, -0.1994381381870025E-01, -0.8445406452695789E-03
     20.,  0.1833701470867523E+00,      3.,      28660.,  0.1673924233306019E-05,  0.3086047849009215E-01,  0.2728332457589442E-02
     20.,  0.1833701470867523E+00,      4.,        374.,  0.8301141276109800E-04, -0.2237849333341436E-01, -0.1042367579266201E-02
     20.,  0.1833701470867523E+00,      5.,      29176., -0.1269013641383090E-15,  0.6731708950112929E-16, -0.1269574770103212E-15
     20.,  0.1833701470867523E+00,      6.,      14098., -0.1199520644513355E-17, -0.1896057613755716E-15,  0.3338242047157206E-16
     20.,  0.1833701470867523E+00,      7.,      51317.,  0.1742065701145978E-04, -0.1994512557824488E-01,  0.5812767647835906E-03
     20.,  0.1833701470867523E+00,      8.,      51508., -0.1385675844809476E-05,  0.3086380486418384E-01, -0.2102269773903423E-02
     20.,  0.1833701470867523E+00,      9.,      14392., -0.4835460845126054E-04, -0.2238012352029152E-01,  0.7179093970284937E-03
     20.,  0.1833701470867523E+00,     10.,      52024.,  0.1119192995928659E-16,  0.5414239586955059E-16,  0.1264831146847211E-16
     21.,  0.1875398384529541E+00,      1.,         80.,  0.1171350883436371E-14, -0.7704065908081616E-17, -0.2655882618264962E-14
     21.,  0.1875398384529541E+00,      2.,      28469., -0.6946953165315815E-03, -0.3338520398729687E-05, -0.1177012256449504E-01
     21.,  0.1875398384529541E+00,      3.,      28660.,  0.1812159911632026E-04,  0.1382077869263282E-04,  0.3415115266029148E-01
     21.,  0.1875398384529541E+00,      4.,        374.,  0.1229056841361575E-02, -0.4157062223622099E-05, -0.1429836500780796E-01
     21.,  0.1875398384529541E+00,      5.,      29176.,  0.3362863870038476E-15, -0.1386895752760356E-15,  0.1199650944399376E-14
     21.,  0.1875398384529541E+00,      6.,      14098.,  0.9141172306947366E-15, -0.3347204700718494E-16, -0.2132501537847438E-14
     21.,  0.1875398384529541E+00,      7.,      51317., -0.6939393925698294E-03,  0.3116698144324129E-05, -0.1181101993388291E-01
     21.,  0.1875398384529541E+00,      8.,      51508.,  0.1803873653250033E-04, -0.1301287353370026E-04,  0.3429236266146213E-01
     21.,  0.1875398384529541E+00,      9.,      14392.,  0.1230511197502903E-02,  0.3722725923929382E-05, -0.1434794857211136E-01
     21.,  0.1875398384529541E+00,     10.,      52024.,  0.1426276066986704E-15, -0.6821893084680642E-16,  0.6631923652832348E-15
     22.,  0.1909612081647425E+00,      1.,         80.,  0.1700023482461264E-15,  0.1025225481745431E-14, -0.8952218072414949E-16
     22.,  0.1909612081647425E+00,      2.,      28469., -0.9003421433024946E-03,  0.5437223483112917E-03, -0.1384072988606921E-01
     22.,  0.1909612081647425E+00,      3.,      28660.,  0.1928534271129680E-04,  0.6428974209302810E-03,  0.3819877140927883E-01
     22.,  0.1909612081647425E+00,      4.,        374.,  0.1494959159643457E-02,  0.5139789327522276E-03, -0.1664886804650662E-01
     22.,  0.1909612081647425E+00,      5.,      29176.,  0.7221043308782801E-15,  0.1974589759756651E-15,  0.2774450501848019E-14
     22.,  0.1909612081647425E+00,      6.,      14098.,  0.3008676476864864E-14,  0.8048504382815706E-15, -0.7169223621320490E-14
     22.,  0.1909612081647425E+00,      7.,      51317.,  0.7561414547553779E-03,  0.5293954830739850E-03,  0.1111089586325527E-01
