     26.,  0.1052349896778714E-02,  0.4777195400571504E-03,  0.5730604169568265E-06,  0.5740572963046070E-03,  0.9778511344360721E-05,  0.8005362083001702E-04,  0.5740572963046071E-03,  0.4539550405425698E+00,  0.5445531174669068E-03,  0.5455004063399632E+00,  0.9292072317670329E-02,  0.7607129631984988E-01,  0.5455004063399633E+00
     27.,  0.5775842707065727E+00,  0.1173580393739963E-01,  0.2356925037818030E-03,  0.5656127742653915E+00,  0.2993645310801453E-01,  0.4890423591326604E+00,  0.5656127742653920E+00,  0.2031877343723875E-01,  0.4080660013360037E-03,  0.9792731605614255E+00,  0.5183045076936140E-01,  0.8467030421974668E+00,  0.9792731605614265E+00
     28.,  0.5798743238599816E+00,  0.1015195848618721E-01,  0.1487979439874917E-03,  0.5695735674298069E+00,  0.3033876917679148E-01,  0.4918672446819118E+00,  0.5695735674298065E+00,  0.1750717020648518E-01,  0.2566037809658579E-03,  0.9822362260125490E+00,  0.5231955947771397E-01,  0.8482307707776344E+00,  0.9822362260125482E+00
     29.,  0.1277612280978457E-02,  0.5010873593326960E-03,  0.5902135661366096E-05,  0.7706227859843931E-03,  0.6714299145811898E-04,  0.1294943597776157E-03,  0.7706227859843933E-03,  0.3922061229318641E+00,  0.4619661026462548E-02,  0.6031742160416720E+00,  0.5255349565573809E-01,  0.1013565396212713E+00,  0.6031742160416722E+00
     30.,  0.3631359476993791E-02,  0.7788761284214827E-03,  0.1150624208534993E-05,  0.2851332724363775E-02,  0.1133997906385996E-03,  0.2019414160379142E-02,  0.2851332724363777E-02,  0.2144860990370121E+00,  0.3168576991137031E-03,  0.7851970432638746E+00,  0.3122791653016882E-01,  0.5561041734295354E+00,  0.7851970432638752E+00
     31.,  0.1733585077574745E-02,  0.3820891751649225E-04,  0.9786012561803233E-06,  0.1694397558802073E-02,  0.8816045220628221E-04,  0.1499591646546221E-02,  0.1694397558802074E-02,  0.2204040517581395E-01,  0.5644956621046652E-03,  0.9773950991620814E+00,  0.5085441340416769E-01,  0.8650233933970654E+00,  0.9773950991620820E+00
     32.,  0.5011106349870083E+00,  0.1055666128040261E-01,  0.2313341543714600E-03,  0.4903226395522344E+00,  0.2464995473758593E-01,  0.4271013778697240E+00,  0.4903226395522342E+00,  0.2106652811444782E-01,  0.4616428752853300E-03,  0.9784718290102672E+00,  0.4919064377515158E-01,  0.8523095461360484E+00,  0.9784718290102669E+00
     33.,  0.2139560872937947E-02,  0.5917752221073717E-03,  0.8682047768758620E-05,  0.1539103603061817E-02,  0.1076979794574771E-03,  0.6615352320582336E-03,  0.1539103603061816E-02,  0.2765872331992934E+00,  0.4057864339628174E-02,  0.7193549024610789E+00,  0.5033648765019299E-01,  0.3091920591863525E+00,  0.7193549024610781E+00
     34.,  0.5314772838076607E+00,  0.1156978112390265E-01,  0.3481141574776602E-03,  0.5195593885262804E+00,  0.2711539355697709E-01,  0.4525775563620835E+00,  0.5195593885262804E+00,  0.2176909809016354E-01,  0.6549934834160121E-03,  0.9775759084264204E+00,  0.5101891347587686E-01,  0.8515463786517532E+00,  0.9775759084264204E+00
     35.,  0.4208551003666891E-02,  0.5198316056817044E-04,  0.3593256890441782E-05,  0.4152974586208277E-02,  0.2205957552777064E-03,  0.3734550129610842E-02,  0.4152974586208280E-02,  0.1235179531455785E-01,  0.8537990598928216E-03,  0.9867944056255488E+00,  0.5241608218256173E-01,  0.8873719544700649E+00,  0.9867944056255497E+00
