      9.,  0.1248567292060132E+00,     11.,    2000040., -0.1146135636149998E-03,  0.1013101804936481E-01,  0.3054822154457955E-03,  0.5827759391904073E-07,  0.3983207663197552E-09,  0.2020417536641842E-07
     10.,  0.1354848648220330E+00,      1.,         80.,  0.2690069601656126E-16,  0.2971905176908975E-15, -0.7601980130899272E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     10.,  0.1354848648220330E+00,      2.,      28469., -0.3374520304929639E-16, -0.9625275541463265E-16, -0.2993477126991110E-15, -0.9768008960918364E-20, -0.1771518207919299E-22,  0.3134163399676725E-20
     10.,  0.1354848648220330E+00,      3.,      28660., -0.9185754827066601E-17,  0.5504936712423658E-16,  0.2892035245790353E-15,  0.2117997971679713E-19, -0.2863224815107444E-22,  0.9207225511100872E-21
     10.,  0.1354848648220330E+00,      4.,        374.,  0.1730147194174988E-15,  0.2261948957244242E-16, -0.4427217802013934E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     10.,  0.1354848648220330E+00,      5.,      29176.,  0.1660235949971792E-01,  0.9999085893594929E-05,  0.4659143187015663E-01, -0.1758790809096384E-07,  0.2610698916960591E-16,  0.7305845651028232E-08
     10.,  0.1354848648220330E+00,      6.,      14098.,  0.4910265168956901E-16,  0.2940547085313984E-15, -0.1203321347412883E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     10.,  0.1354848648220330E+00,      7.,      51317.,  0.4147873576602546E-16, -0.1016747999491702E-15,  0.2871140664797469E-15, -0.2868747286488437E-19,  0.1181837493972336E-22, -0.7231949527109659E-20
     10.,  0.1354848648220330E+00,      8.,      51508., -0.2974452438415894E-18,  0.6806668289130401E-16,  0.3480193407217418E-15,  0.1457185011278853E-18,  0.2606322255285912E-22,  0.4291478457913804E-20
     10.,  0.1354848648220330E+00,      9.,      14392., -0.6414281778961247E-16,  0.2821353865626912E-16,  0.3621930436559741E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     10.,  0.1354848648220330E+00,     10.,      52024.,  0.1664105804889685E-01, -0.9435710252501071E-05,  0.4668539272570951E-01,  0.1789910588278570E-07, -0.2030426932421185E-16, -0.7383504852308622E-08
     10.,  0.1354848648220330E+00,     11.,    2000040.,  0.2148496529361482E-16,  0.5835818481684329E-16, -0.7474572331487871E-16, -0.1298181589108431E-19,  0.3668264095724957E-20, -0.1789264394990537E-20
     11.,  0.1378622675518619E+00,      1.,         80., -0.8471487810087923E-16, -0.3288656709380550E-15,  0.1935947555508803E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     11.,  0.1378622675518619E+00,      2.,      28469., -0.2084908937026995E-16,  0.4940319794248773E-16, -0.4134466565002858E-15, -0.1067046596526864E-19, -0.1184481735756743E-22,  0.1482891806494359E-20
     11.,  0.1378622675518619E+00,      3.,      28660.,  0.1769677684420786E-17,  0.5733116709737612E-16, -0.6297289378521383E-16, -0.4751451212193672E-20, -0.1578439949805312E-22, -0.2951856902249020E-20
     11.,  0.1378622675518619E+00,      4.,        374.,  0.9433205240527021E-16, -0.8102674492063462E-16, -0.3536973265251020E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     11.,  0.1378622675518619E+00,      5.,      29176.,  0.1872123901071644E-01,  0.3010755483821098E-02,  0.5243663848723516E-01,  0.2168894916008384E-05,  0.1612474001760037E-14, -0.7982409418618017E-06
     11.,  0.1378622675518619E+00,      6.,      14098., -0.1180750610286002E-16, -0.3300772737213859E-15,  0.3028702420395332E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     11.,  0.1378622675518619E+00,      7.,      51317.,  0.1305013786208287E-15,  0.5525001327780145E-16,  0.4060469421171728E-15,  0.1178007859748532E-19,  0.7576176358585581E-23, -0.1311166022544685E-19
