node_id,X_mm,Y_mm,Z_mm,family,component_class
2007785,2883918.299999999814,-18540.000000000000,304869.096077792987,CW2_GATE_51::left_post_top_weld_projection,gate
2007786,2883918.299999999814,-19240.000000000000,304869.096077792987,CW2_GATE_51::gantry_rope_master_01,gate
2007787,2883918.299999999814,-19500.000000000000,304869.096077792987,CW2_GATE_51::gantry_rope_master_02,gate
2007788,2883918.299999999814,-19760.000000000000,304869.096077792987,CW2_GATE_51::gantry_rope_master_03,gate
2007789,2883918.299999999814,-23140.000000000000,304869.096077792987,CW2_GATE_51::gantry_rope_master_04,gate
2007790,2883918.299999999814,-23400.000000000000,304869.096077792987,CW2_GATE_51::gantry_rope_master_05,gate
2007791,2883918.299999999814,-23660.000000000000,304869.096077792987,CW2_GATE_51::gantry_rope_master_06,gate
2007792,2883918.299999999814,-24360.000000000000,304869.096077792987,CW2_GATE_51::right_post_top_weld_projection,gate
2007793,2883918.299999999814,-25140.000000000000,304869.096077792987,CW2_GATE_51::top_beam_endpoint_end,gate
2007803,2883918.299999999814,-18540.000000000000,295990.664878096024,CW2_GATE_51::left_post_physical_bottom,gate
2007804,2883918.299999999814,-18540.000000000000,304789.096077792987,CW2_GATE_51::left_post_physical_top,gate
2007806,2883918.299999999814,-24360.000000000000,295990.664878096024,CW2_GATE_51::right_post_physical_bottom,gate
2007807,2883918.299999999814,-24360.000000000000,304789.096077792987,CW2_GATE_51::right_post_physical_top,gate
2007809,2940918.299999999814,-18375.000000000000,316776.364598678018,CW2_GATE_52::bottom_beam_endpoint_start,gate
2007810,2940918.299999999814,-18540.000000000000,316776.364598678018,CW2_GATE_52::left_post_bottom_weld_projection,gate
2007811,2940918.299999999814,-18780.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_01,gate
2007812,2940918.299999999814,-19040.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_02,gate
2007813,2940918.299999999814,-19300.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_03,gate
2007814,2940918.299999999814,-19560.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_04,gate
2007815,2940918.299999999814,-19820.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_05,gate
2007816,2940918.299999999814,-20080.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_06,gate
2007817,2940918.299999999814,-20340.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_07,gate
2007818,2940918.299999999814,-20600.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_08,gate
2007819,2940918.299999999814,-22300.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_09,gate
2007820,2940918.299999999814,-22560.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_10,gate
2007821,2940918.299999999814,-22820.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_11,gate
2007822,2940918.299999999814,-23080.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_12,gate
2007823,2940918.299999999814,-23340.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_13,gate
2007824,2940918.299999999814,-23600.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_14,gate
2007825,2940918.299999999814,-23860.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_15,gate
2007826,2940918.299999999814,-24120.000000000000,316776.364598678018,CW2_GATE_52::bottom_rope_master_16,gate
2007827,2940918.299999999814,-24360.000000000000,316776.364598678018,CW2_GATE_52::right_post_bottom_weld_projection,gate
2007828,2940918.299999999814,-24525.000000000000,316776.364598678018,CW2_GATE_52::bottom_beam_endpoint_end,gate
2007848,2940918.299999999814,-17760.000000000000,325710.992157583998,CW2_GATE_52::top_beam_endpoint_start,gate
2007849,2940918.299999999814,-18540.000000000000,325710.992157583998,CW2_GATE_52::left_post_top_weld_projection,gate
2007850,2940918.299999999814,-19240.000000000000,325710.992157583998,CW2_GATE_52::gantry_rope_master_01,gate
2007851,2940918.299999999814,-19500.000000000000,325710.992157583998,CW2_GATE_52::gantry_rope_master_02,gate
2007852,2940918.299999999814,-19760.000000000000,325710.992157583998,CW2_GATE_52::gantry_rope_master_03,gate
2007853,2940918.299999999814,-23140.000000000000,325710.992157583998,CW2_GATE_52::gantry_rope_master_04,gate
2007854,2940918.299999999814,-23400.000000000000,325710.992157583998,CW2_GATE_52::gantry_rope_master_05,gate
2007855,2940918.299999999814,-23660.000000000000,325710.992157583998,CW2_GATE_52::gantry_rope_master_06,gate
2007856,2940918.299999999814,-24360.000000000000,325710.992157583998,CW2_GATE_52::right_post_top_weld_projection,gate
2007857,2940918.299999999814,-25140.000000000000,325710.992157583998,CW2_GATE_52::top_beam_endpoint_end,gate
2007867,2940918.299999999814,-18540.000000000000,316863.864598678018,CW2_GATE_52::left_post_physical_bottom,gate
2007868,2940918.299999999814,-18540.000000000000,325630.992157583998,CW2_GATE_52::left_post_physical_top,gate
2007870,2940918.299999999814,-24360.000000000000,316863.864598678018,CW2_GATE_52::right_post_physical_bottom,gate
2007871,2940918.299999999814,-24360.000000000000,325630.992157583998,CW2_GATE_52::right_post_physical_top,gate
2007873,3063413.649999999907,-18375.000000000000,320118.683228696987,CW2_GATE_53::bottom_beam_endpoint_start,gate
2007874,3063413.649999999907,-18540.000000000000,320118.683228696987,CW2_GATE_53::left_post_bottom_weld_projection,gate
2007875,3063413.649999999907,-18780.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_01,gate
2007876,3063413.649999999907,-19040.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_02,gate
2007877,3063413.649999999907,-19300.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_03,gate
2007878,3063413.649999999907,-19560.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_04,gate
2007879,3063413.649999999907,-19820.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_05,gate
2007880,3063413.649999999907,-20080.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_06,gate
2007881,3063413.649999999907,-20340.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_07,gate
2007882,3063413.649999999907,-20600.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_08,gate
2007883,3063413.649999999907,-22300.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_09,gate
2007884,3063413.649999999907,-22560.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_10,gate
2007885,3063413.649999999907,-22820.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_11,gate
2007886,3063413.649999999907,-23080.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_12,gate
2007887,3063413.649999999907,-23340.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_13,gate
2007888,3063413.649999999907,-23600.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_14,gate
2007889,3063413.649999999907,-23860.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_15,gate
2007890,3063413.649999999907,-24120.000000000000,320118.683228696987,CW2_GATE_53::bottom_rope_master_16,gate
2007891,3063413.649999999907,-24360.000000000000,320118.683228696987,CW2_GATE_53::right_post_bottom_weld_projection,gate
2007892,3063413.649999999907,-24525.000000000000,320118.683228696987,CW2_GATE_53::bottom_beam_endpoint_end,gate
2007912,3063413.649999999907,-17760.000000000000,328043.298173823976,CW2_GATE_53::top_beam_endpoint_start,gate
2007913,3063413.649999999907,-18540.000000000000,328043.298173823976,CW2_GATE_53::left_post_top_weld_projection,gate
2007914,3063413.649999999907,-19240.000000000000,328043.298173823976,CW2_GATE_53::gantry_rope_master_01,gate
2007915,3063413.649999999907,-19500.000000000000,328043.298173823976,CW2_GATE_53::gantry_rope_master_02,gate
2007916,3063413.649999999907,-19760.000000000000,328043.298173823976,CW2_GATE_53::gantry_rope_master_03,gate
2007917,3063413.649999999907,-23140.000000000000,328043.298173823976,CW2_GATE_53::gantry_rope_master_04,gate
2007918,3063413.649999999907,-23400.000000000000,328043.298173823976,CW2_GATE_53::gantry_rope_master_05,gate
2007919,3063413.649999999907,-23660.000000000000,328043.298173823976,CW2_GATE_53::gantry_rope_master_06,gate
2007920,3063413.649999999907,-24360.000000000000,328043.298173823976,CW2_GATE_53::right_post_top_weld_projection,gate
2007921,3063413.649999999907,-25140.000000000000,328043.298173823976,CW2_GATE_53::top_beam_endpoint_end,gate
2007931,3063413.649999999907,-18540.000000000000,320206.183228696987,CW2_GATE_53::left_post_physical_bottom,gate
2007932,3063413.649999999907,-18540.000000000000,327963.298173823976,CW2_GATE_53::left_post_physical_top,gate
2007934,3063413.649999999907,-24360.000000000000,320206.183228696987,CW2_GATE_53::right_post_physical_bottom,gate
2007935,3063413.649999999907,-24360.000000000000,327963.298173823976,CW2_GATE_53::right_post_physical_top,gate
2007937,3123413.649999999907,-18375.000000000000,295982.106114635011,CW2_GATE_54::bottom_beam_endpoint_start,gate
2007938,3123413.649999999907,-18540.000000000000,295982.106114635011,CW2_GATE_54::left_post_bottom_weld_projection,gate
2007939,3123413.649999999907,-18780.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_01,gate
2007940,3123413.649999999907,-19040.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_02,gate
2007941,3123413.649999999907,-19300.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_03,gate
2007942,3123413.649999999907,-19560.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_04,gate
2007943,3123413.649999999907,-19820.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_05,gate
2007944,3123413.649999999907,-20080.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_06,gate
2007945,3123413.649999999907,-20340.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_07,gate
2007946,3123413.649999999907,-20600.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_08,gate
2007947,3123413.649999999907,-22300.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_09,gate
2007948,3123413.649999999907,-22560.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_10,gate
2007949,3123413.649999999907,-22820.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_11,gate
2007950,3123413.649999999907,-23080.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_12,gate
2007951,3123413.649999999907,-23340.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_13,gate
2007952,3123413.649999999907,-23600.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_14,gate
2007953,3123413.649999999907,-23860.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_15,gate
2007954,3123413.649999999907,-24120.000000000000,295982.106114635011,CW2_GATE_54::bottom_rope_master_16,gate
2007955,3123413.649999999907,-24360.000000000000,295982.106114635011,CW2_GATE_54::right_post_bottom_weld_projection,gate
2007956,3123413.649999999907,-24525.000000000000,295982.106114635011,CW2_GATE_54::bottom_beam_endpoint_end,gate
2007976,3123413.649999999907,-17760.000000000000,304301.093861813017,CW2_GATE_54::top_beam_endpoint_start,gate
2007977,3123413.649999999907,-18540.000000000000,304301.093861813017,CW2_GATE_54::left_post_top_weld_projection,gate
2007978,3123413.649999999907,-19240.000000000000,304301.093861813017,CW2_GATE_54::gantry_rope_master_01,gate
2007979,3123413.649999999907,-19500.000000000000,304301.093861813017,CW2_GATE_54::gantry_rope_master_02,gate
2007980,3123413.649999999907,-19760.000000000000,304301.093861813017,CW2_GATE_54::gantry_rope_master_03,gate
2007981,3123413.649999999907,-23140.000000000000,304301.093861813017,CW2_GATE_54::gantry_rope_master_04,gate
2007982,3123413.649999999907,-23400.000000000000,304301.093861813017,CW2_GATE_54::gantry_rope_master_05,gate
2007983,3123413.649999999907,-23660.000000000000,304301.093861813017,CW2_GATE_54::gantry_rope_master_06,gate
2007984,3123413.649999999907,-24360.000000000000,304301.093861813017,CW2_GATE_54::right_post_top_weld_projection,gate
2007985,3123413.649999999907,-25140.000000000000,304301.093861813017,CW2_GATE_54::top_beam_endpoint_end,gate
2007995,3123413.649999999907,-18540.000000000000,296069.606114635011,CW2_GATE_54::left_post_physical_bottom,gate
2007996,3123413.649999999907,-18540.000000000000,304221.093861813017,CW2_GATE_54::left_post_physical_top,gate
2007998,3123413.649999999907,-24360.000000000000,296069.606114635011,CW2_GATE_54::right_post_physical_bottom,gate
2007999,3123413.649999999907,-24360.000000000000,304221.093861813017,CW2_GATE_54::right_post_physical_top,gate
2008001,3183413.649999999907,-18375.000000000000,273055.019985504972,CW2_GATE_55::bottom_beam_endpoint_start,gate
2008002,3183413.649999999907,-18540.000000000000,273055.019985504972,CW2_GATE_55::left_post_bottom_weld_projection,gate
2008003,3183413.649999999907,-18780.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_01,gate
2008004,3183413.649999999907,-19040.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_02,gate
2008005,3183413.649999999907,-19300.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_03,gate
2008006,3183413.649999999907,-19560.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_04,gate
2008007,3183413.649999999907,-19820.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_05,gate
2008008,3183413.649999999907,-20080.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_06,gate
2008009,3183413.649999999907,-20340.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_07,gate
2008010,3183413.649999999907,-20600.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_08,gate
2008011,3183413.649999999907,-22300.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_09,gate
2008012,3183413.649999999907,-22560.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_10,gate
2008013,3183413.649999999907,-22820.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_11,gate
2008014,3183413.649999999907,-23080.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_12,gate
2008015,3183413.649999999907,-23340.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_13,gate
2008016,3183413.649999999907,-23600.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_14,gate
2008017,3183413.649999999907,-23860.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_15,gate
2008018,3183413.649999999907,-24120.000000000000,273055.019985504972,CW2_GATE_55::bottom_rope_master_16,gate
2008019,3183413.649999999907,-24360.000000000000,273055.019985504972,CW2_GATE_55::right_post_bottom_weld_projection,gate
2008020,3183413.649999999907,-24525.000000000000,273055.019985504972,CW2_GATE_55::bottom_beam_endpoint_end,gate
2008040,3183413.649999999907,-17760.000000000000,281782.671990901988,CW2_GATE_55::top_beam_endpoint_start,gate
2008041,3183413.649999999907,-18540.000000000000,281782.671990901988,CW2_GATE_55::left_post_top_weld_projection,gate
2008042,3183413.649999999907,-19240.000000000000,281782.671990901988,CW2_GATE_55::gantry_rope_master_01,gate
2008043,3183413.649999999907,-19500.000000000000,281782.671990901988,CW2_GATE_55::gantry_rope_master_02,gate
2008044,3183413.649999999907,-19760.000000000000,281782.671990901988,CW2_GATE_55::gantry_rope_master_03,gate
2008045,3183413.649999999907,-23140.000000000000,281782.671990901988,CW2_GATE_55::gantry_rope_master_04,gate
2008046,3183413.649999999907,-23400.000000000000,281782.671990901988,CW2_GATE_55::gantry_rope_master_05,gate
2008047,3183413.649999999907,-23660.000000000000,281782.671990901988,CW2_GATE_55::gantry_rope_master_06,gate
2008048,3183413.649999999907,-24360.000000000000,281782.671990901988,CW2_GATE_55::right_post_top_weld_projection,gate
2008049,3183413.649999999907,-25140.000000000000,281782.671990901988,CW2_GATE_55::top_beam_endpoint_end,gate
2008059,3183413.649999999907,-18540.000000000000,273142.519985504972,CW2_GATE_55::left_post_physical_bottom,gate
2008060,3183413.649999999907,-18540.000000000000,281702.671990901988,CW2_GATE_55::left_post_physical_top,gate
2008062,3183413.649999999907,-24360.000000000000,273142.519985504972,CW2_GATE_55::right_post_physical_bottom,gate
2008063,3183413.649999999907,-24360.000000000000,281702.671990901988,CW2_GATE_55::right_post_physical_top,gate
2008065,3243413.649999999907,-18375.000000000000,251715.153203903988,CW2_GATE_56::bottom_beam_endpoint_start,gate
2008066,3243413.649999999907,-18540.000000000000,251715.153203903988,CW2_GATE_56::left_post_bottom_weld_projection,gate
2008067,3243413.649999999907,-18780.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_01,gate
2008068,3243413.649999999907,-19040.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_02,gate
2008069,3243413.649999999907,-19300.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_03,gate
2008070,3243413.649999999907,-19560.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_04,gate
2008071,3243413.649999999907,-19820.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_05,gate
2008072,3243413.649999999907,-20080.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_06,gate
2008073,3243413.649999999907,-20340.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_07,gate
2008074,3243413.649999999907,-20600.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_08,gate
2008075,3243413.649999999907,-22300.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_09,gate
2008076,3243413.649999999907,-22560.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_10,gate
2008077,3243413.649999999907,-22820.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_11,gate
2008078,3243413.649999999907,-23080.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_12,gate
2008079,3243413.649999999907,-23340.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_13,gate
2008080,3243413.649999999907,-23600.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_14,gate
2008081,3243413.649999999907,-23860.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_15,gate
2008082,3243413.649999999907,-24120.000000000000,251715.153203903988,CW2_GATE_56::bottom_rope_master_16,gate
2008083,3243413.649999999907,-24360.000000000000,251715.153203903988,CW2_GATE_56::right_post_bottom_weld_projection,gate
2008084,3243413.649999999907,-24525.000000000000,251715.153203903988,CW2_GATE_56::bottom_beam_endpoint_end,gate
2008104,3243413.649999999907,-17760.000000000000,260548.189389370003,CW2_GATE_56::top_beam_endpoint_start,gate
2008105,3243413.649999999907,-18540.000000000000,260548.189389370003,CW2_GATE_56::left_post_top_weld_projection,gate
2008106,3243413.649999999907,-19240.000000000000,260548.189389370003,CW2_GATE_56::gantry_rope_master_01,gate
2008107,3243413.649999999907,-19500.000000000000,260548.189389370003,CW2_GATE_56::gantry_rope_master_02,gate
2008108,3243413.649999999907,-19760.000000000000,260548.189389370003,CW2_GATE_56::gantry_rope_master_03,gate
2008109,3243413.649999999907,-23140.000000000000,260548.189389370003,CW2_GATE_56::gantry_rope_master_04,gate
2008110,3243413.649999999907,-23400.000000000000,260548.189389370003,CW2_GATE_56::gantry_rope_master_05,gate
2008111,3243413.649999999907,-23660.000000000000,260548.189389370003,CW2_GATE_56::gantry_rope_master_06,gate
2008112,3243413.649999999907,-24360.000000000000,260548.189389370003,CW2_GATE_56::right_post_top_weld_projection,gate
2008113,3243413.649999999907,-25140.000000000000,260548.189389370003,CW2_GATE_56::top_beam_endpoint_end,gate
2008123,3243413.649999999907,-18540.000000000000,251802.653203903988,CW2_GATE_56::left_post_physical_bottom,gate
2008124,3243413.649999999907,-18540.000000000000,260468.189389370003,CW2_GATE_56::left_post_physical_top,gate
2008126,3243413.649999999907,-24360.000000000000,251802.653203903988,CW2_GATE_56::right_post_physical_bottom,gate
2008127,3243413.649999999907,-24360.000000000000,260468.189389370003,CW2_GATE_56::right_post_physical_top,gate
2008129,3303413.649999999907,-18375.000000000000,231568.789092241990,CW2_GATE_57::bottom_beam_endpoint_start,gate
2008130,3303413.649999999907,-18540.000000000000,231568.789092241990,CW2_GATE_57::left_post_bottom_weld_projection,gate
2008131,3303413.649999999907,-18780.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_01,gate
2008132,3303413.649999999907,-19040.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_02,gate
2008133,3303413.649999999907,-19300.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_03,gate
2008134,3303413.649999999907,-19560.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_04,gate
2008135,3303413.649999999907,-19820.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_05,gate
2008136,3303413.649999999907,-20080.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_06,gate
2008137,3303413.649999999907,-20340.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_07,gate
2008138,3303413.649999999907,-20600.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_08,gate
2008139,3303413.649999999907,-22300.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_09,gate
2008140,3303413.649999999907,-22560.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_10,gate
2008141,3303413.649999999907,-22820.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_11,gate
2008142,3303413.649999999907,-23080.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_12,gate
2008143,3303413.649999999907,-23340.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_13,gate
2008144,3303413.649999999907,-23600.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_14,gate
2008145,3303413.649999999907,-23860.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_15,gate
2008146,3303413.649999999907,-24120.000000000000,231568.789092241990,CW2_GATE_57::bottom_rope_master_16,gate
2008147,3303413.649999999907,-24360.000000000000,231568.789092241990,CW2_GATE_57::right_post_bottom_weld_projection,gate
2008148,3303413.649999999907,-24525.000000000000,231568.789092241990,CW2_GATE_57::bottom_beam_endpoint_end,gate
2008168,3303413.649999999907,-17760.000000000000,240525.871110867010,CW2_GATE_57::top_beam_endpoint_start,gate
2008169,3303413.649999999907,-18540.000000000000,240525.871110867010,CW2_GATE_57::left_post_top_weld_projection,gate
2008170,3303413.649999999907,-19240.000000000000,240525.871110867010,CW2_GATE_57::gantry_rope_master_01,gate
2008171,3303413.649999999907,-19500.000000000000,240525.871110867010,CW2_GATE_57::gantry_rope_master_02,gate
2008172,3303413.649999999907,-19760.000000000000,240525.871110867010,CW2_GATE_57::gantry_rope_master_03,gate
2008173,3303413.649999999907,-23140.000000000000,240525.871110867010,CW2_GATE_57::gantry_rope_master_04,gate
2008174,3303413.649999999907,-23400.000000000000,240525.871110867010,CW2_GATE_57::gantry_rope_master_05,gate
2008175,3303413.649999999907,-23660.000000000000,240525.871110867010,CW2_GATE_57::gantry_rope_master_06,gate
2008176,3303413.649999999907,-24360.000000000000,240525.871110867010,CW2_GATE_57::right_post_top_weld_projection,gate
2008177,3303413.649999999907,-25140.000000000000,240525.871110867010,CW2_GATE_57::top_beam_endpoint_end,gate
2008187,3303413.649999999907,-18540.000000000000,231656.289092241990,CW2_GATE_57::left_post_physical_bottom,gate
2008188,3303413.649999999907,-18540.000000000000,240445.871110867010,CW2_GATE_57::left_post_physical_top,gate
2008190,3303413.649999999907,-24360.000000000000,231656.289092241990,CW2_GATE_57::right_post_physical_bottom,gate
2008191,3303413.649999999907,-24360.000000000000,240445.871110867010,CW2_GATE_57::right_post_physical_top,gate
2008193,3363413.650000000373,-18375.000000000000,212609.608361869003,CW2_GATE_58::bottom_beam_endpoint_start,gate
2008194,3363413.650000000373,-18540.000000000000,212609.608361869003,CW2_GATE_58::left_post_bottom_weld_projection,gate
2008195,3363413.650000000373,-18780.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_01,gate
2008196,3363413.650000000373,-19040.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_02,gate
2008197,3363413.650000000373,-19300.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_03,gate
2008198,3363413.650000000373,-19560.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_04,gate
2008199,3363413.650000000373,-19820.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_05,gate
2008200,3363413.650000000373,-20080.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_06,gate
2008201,3363413.650000000373,-20340.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_07,gate
2008202,3363413.650000000373,-20600.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_08,gate
2008203,3363413.650000000373,-22300.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_09,gate
2008204,3363413.650000000373,-22560.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_10,gate
2008205,3363413.650000000373,-22820.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_11,gate
2008206,3363413.650000000373,-23080.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_12,gate
2008207,3363413.650000000373,-23340.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_13,gate
2008208,3363413.650000000373,-23600.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_14,gate
2008209,3363413.650000000373,-23860.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_15,gate
2008210,3363413.650000000373,-24120.000000000000,212609.608361869003,CW2_GATE_58::bottom_rope_master_16,gate
2008211,3363413.650000000373,-24360.000000000000,212609.608361869003,CW2_GATE_58::right_post_bottom_weld_projection,gate
2008212,3363413.650000000373,-24525.000000000000,212609.608361869003,CW2_GATE_58::bottom_beam_endpoint_end,gate
2008232,3363413.650000000373,-17760.000000000000,221710.525991369010,CW2_GATE_58::top_beam_endpoint_start,gate
2008233,3363413.650000000373,-18540.000000000000,221710.525991369010,CW2_GATE_58::left_post_top_weld_projection,gate
2008234,3363413.650000000373,-19240.000000000000,221710.525991369010,CW2_GATE_58::gantry_rope_master_01,gate
2008235,3363413.650000000373,-19500.000000000000,221710.525991369010,CW2_GATE_58::gantry_rope_master_02,gate
2008236,3363413.650000000373,-19760.000000000000,221710.525991369010,CW2_GATE_58::gantry_rope_master_03,gate
2008237,3363413.650000000373,-23140.000000000000,221710.525991369010,CW2_GATE_58::gantry_rope_master_04,gate
2008238,3363413.650000000373,-23400.000000000000,221710.525991369010,CW2_GATE_58::gantry_rope_master_05,gate
2008239,3363413.650000000373,-23660.000000000000,221710.525991369010,CW2_GATE_58::gantry_rope_master_06,gate
2008240,3363413.650000000373,-24360.000000000000,221710.525991369010,CW2_GATE_58::right_post_top_weld_projection,gate
2008241,3363413.650000000373,-25140.000000000000,221710.525991369010,CW2_GATE_58::top_beam_endpoint_end,gate
2008251,3363413.650000000373,-18540.000000000000,212697.108361869003,CW2_GATE_58::left_post_physical_bottom,gate
2008252,3363413.650000000373,-18540.000000000000,221630.525991369010,CW2_GATE_58::left_post_physical_top,gate
2008254,3363413.650000000373,-24360.000000000000,212697.108361869003,CW2_GATE_58::right_post_physical_bottom,gate
2008255,3363413.650000000373,-24360.000000000000,221630.525991369010,CW2_GATE_58::right_post_physical_top,gate
2008257,3423413.650000000373,-18375.000000000000,195216.926434405992,CW2_GATE_59::bottom_beam_endpoint_start,gate
2008258,3423413.650000000373,-18540.000000000000,195216.926434405992,CW2_GATE_59::left_post_bottom_weld_projection,gate
2008259,3423413.650000000373,-18780.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_01,gate
2008260,3423413.650000000373,-19040.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_02,gate
2008261,3423413.650000000373,-19300.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_03,gate
2008262,3423413.650000000373,-19560.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_04,gate
