
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.269

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
 2012041  -6354.0     
 2012042  -4124.0     
 2012043  -4784.5     
 2012044  -6944.0     
 2012045  -6943.7     
 2012121  -4692.3     
 2012122  -7134.3     
 2012123  -7434.0     
 2012124  -8044.3     
 2012125  -8266.1     
 2012126  -8993.7     
 2012127  -9461.6     
 2012128  -9896.9     
 2012129  -9878.0     
 2012130  -12164.     
 2012131  -6354.0     
 2012132  -8784.9     
 2012133  -9457.9     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012134  -9589.4     
 2012135  -10132.     
 2012136  -10410.     
 2012137  -11002.     
 2012138  -11145.     
 2012139  -11603.     
 2012140  -13495.     
 2012141  -6943.8     
 2012142  -9756.5     
 2012143  -10433.     
 2012144  -11427.     
 2012145  -12356.     
 2012146  -13120.     
 2012147  -13620.     
 2012148  -14495.     
 2012149  -15372.     
 2012150  -17030.     
 2012226  -12164.     
 2012227  -13227.     
 2012228  -13499.     
 2012229  -13733.     
 2012230  -13663.     
 2012231  -13901.     
 2012232  -14189.     
 2012233  -14268.     
 2012234  -14097.     
 2012235  -14746.     
 2012236  -13495.     
 2012237  -15299.     
 2012238  -15747.     
 2012239  -15867.     
 2012240  -16076.     
 2012241  -16193.     
 2012242  -16398.     
 2012243  -16424.     
 2012244  -16402.     
 2012245  -16321.     
 2012246  -17030.     
 2012247  -19440.     
 2012248  -19502.     
 2012249  -19956.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012250  -20592.     
 2012251  -20834.     
 2012252  -20663.     
 2012253  -20842.     
 2012254  -21285.     
 2012255  -20599.     
 2012316  -14746.     
 2012317  -13928.     
 2012318  -14140.     
 2012319  -14050.     
 2012320  -13810.     
 2012321  -13605.     
 2012322  -13805.     
 2012323  -11762.     
 2012324  -16321.     
 2012325  -16116.     
 2012326  -16103.     
 2012327  -16054.     
 2012328  -15749.     
 2012329  -15568.     
 2012330  -15315.     
 2012331  -13582.     
 2012332  -20599.     
 2012333  -20856.     
 2012334  -20328.     
 2012335  -19996.     
 2012336  -20004.     
 2012337  -19563.     
 2012338  -18905.     
 2012339  -17522.     
 2012418  -11761.     
 2012419  -9585.3     
 2012420  -9667.4     
 2012421  -9330.0     
 2012422  -8892.5     
 2012423  -8197.3     
 2012424  -7999.2     
 2012425  -7426.2     
 2012426  -7130.2     
 2012427  -4620.2     
 2012428  -4619.3     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012429  -13581.     
 2012430  -11644.     
 2012431  -11175.     
 2012432  -11035.     
 2012433  -10442.     
 2012434  -10153.     
 2012435  -9602.4     
 2012436  -9468.2     
 2012437  -8791.5     
 2012438  -6334.7     
 2012439  -6334.6     
 2012440  -17522.     
 2012441  -15747.     
 2012442  -14781.     
 2012443  -13808.     
 2012444  -13252.     
 2012445  -12446.     
 2012446  -11491.     
 2012447  -10458.     
 2012448  -9755.2     
 2012449  -6984.3     
 2012450  -6984.0     
 2012553  -4076.4     
 2012554  -4825.1     
 2012555  -6984.2     
 2012556  -2003.6     
 2012557  -3529.0     
 2012558  -6334.6     
 2012559  -2324.6     
 2012560  -2609.7     
 2012561  -4620.1     
 2012673  -1974.7     
 2012674  -2365.7     
 2012675  -4171.4     
 2012676  -4170.6     
 2012677  -1941.2     
 2012678  -3403.4     
 2012679  -6257.7     
 2012680  -6257.6     
 2012681  -4373.4     
 2012682  -5032.4     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012683  -7015.1     
 2012684  -7014.9     
 2012760  -4170.7     
 2012761  -6684.1     
 2012762  -6913.4     
 2012763  -7495.1     
 2012764  -7622.5     
 2012765  -8292.2     
 2012766  -8665.3     
 2012767  -9053.6     
 2012768  -8970.8     
 2012769  -11161.     
 2012770  -6257.7     
 2012771  -8637.3     
 2012772  -9312.1     
 2012773  -9407.7     
 2012774  -9928.0     
 2012775  -10234.     
 2012776  -10836.     
 2012777  -10952.     
 2012778  -11383.     
 2012779  -13287.     
 2012780  -7015.0     
 2012781  -9825.6     
 2012782  -10602.     
 2012783  -11647.     
 2012784  -12658.     
 2012785  -13470.     
 2012786  -14045.     
 2012787  -14968.     
 2012788  -15921.     
 2012789  -17648.     
 2012865  -11160.     
 2012866  -12161.     
 2012867  -12358.     
 2012868  -12561.     
 2012869  -12476.     
 2012870  -12692.     
 2012871  -12929.     
 2012872  -13000.     
 2012873  -12850.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012874  -13488.     
 2012875  -13287.     
 2012876  -15099.     
 2012877  -15559.     
 2012878  -15664.     
 2012879  -15849.     
 2012880  -15975.     
 2012881  -16198.     
 2012882  -16219.     
 2012883  -16178.     
 2012884  -16100.     
 2012885  -17648.     
 2012886  -20108.     
 2012887  -20208.     
 2012888  -20690.     
 2012889  -21375.     
 2012890  -21635.     
 2012891  -21468.     
 2012892  -21654.     
 2012893  -22120.     
 2012894  -21440.     
 2012955  -13488.     
 2012956  -12703.     
 2012957  -12912.     
 2012958  -12841.     
 2012959  -12669.     
 2012960  -12500.     
 2012961  -12736.     
 2012962  -10764.     
 2012963  -16100.     
 2012964  -15892.     
 2012965  -15909.     
 2012966  -15868.     
 2012967  -15551.     
 2012968  -15356.     
 2012969  -15132.     
 2012970  -13404.     
 2012971  -21440.     
 2012972  -21680.     
 2012973  -21126.     
 2012974  -20779.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012975  -20771.     
 2012976  -20304.     
 2012977  -19601.     
 2012978  -18161.     
 2013057  -10763.     
 2013058  -8691.1     
 2013059  -8835.3     
 2013060  -8545.7     
 2013061  -8203.8     
 2013062  -7568.3     
 2013063  -7466.1     
 2013064  -6929.8     
 2013065  -6708.9     
 2013066  -4142.0     
 2013067  -4140.9     
 2013068  -13403.     
 2013069  -11442.     
 2013070  -10997.     
 2013071  -10882.     
 2013072  -10276.     
 2013073  -9957.5     
 2013074  -9428.6     
 2013075  -9329.5     
 2013076  -8649.2     
 2013077  -6231.3     
 2013078  -6231.0     
 2013079  -18161.     
 2013080  -16308.     
 2013081  -15263.     
 2013082  -14237.     
 2013083  -13603.     
 2013084  -12745.     
 2013085  -11704.     
 2013086  -10610.     
 2013087  -9801.0     
 2013088  -7033.0     
 2013089  -7032.7     
 2013192  -4403.1     
 2013193  -5169.4     
 2013194  -7032.8     
 2013195  -1975.6     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013196  -3449.6     
 2013197  -6231.1     
 2013198  -2129.8     
 2013199  -2272.0     
 2013200  -4141.8     
 2013312  -1982.5     
 2013313  -2274.0     
 2013314  -3897.9     
 2013315  -3897.0     
 2013316  -1888.5     
 2013317  -3281.7     
 2013318  -6117.4     
 2013319  -6117.3     
 2013320  -4415.3     
 2013321  -5024.7     
 2013322  -6735.4     
 2013323  -6735.3     
 2013399  -3897.1     
 2013400  -6519.1     
 2013401  -6697.0     
 2013402  -7253.3     
 2013403  -7275.6     
 2013404  -7886.7     
 2013405  -8179.0     
 2013406  -8521.0     
 2013407  -8363.8     
 2013408  -10452.     
 2013409  -6117.3     
 2013410  -8431.1     
 2013411  -9101.4     
 2013412  -9161.1     
 2013413  -9654.2     
 2013414  -9984.6     
 2013415  -10592.     
 2013416  -10681.     
 2013417  -11083.     
 2013418  -12991.     
 2013419  -6735.4     
 2013420  -9465.2     
 2013421  -10343.     
 2013422  -11429.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013423  -12498.     
 2013424  -13352.     
 2013425  -14011.     
 2013426  -14977.     
 2013427  -15986.     
 2013428  -17777.     
 2013504  -10452.     
 2013505  -11386.     
 2013506  -11521.     
 2013507  -11693.     
 2013508  -11581.     
 2013509  -11773.     
 2013510  -11972.     
 2013511  -12035.     
 2013512  -11893.     
 2013513  -12519.     
 2013514  -12991.     
 2013515  -14803.     
 2013516  -15273.     
 2013517  -15363.     
 2013518  -15523.     
 2013519  -15657.     
 2013520  -15898.     
 2013521  -15914.     
 2013522  -15852.     
 2013523  -15777.     
 2013524  -17777.     
 2013525  -20275.     
 2013526  -20425.     
 2013527  -20933.     
 2013528  -21651.     
 2013529  -21928.     
 2013530  -21778.     
 2013531  -21972.     
 2013532  -22444.     
 2013533  -21774.     
 2013594  -12519.     
 2013595  -11768.     
 2013596  -11985.     
 2013597  -11933.     
 2013598  -11815.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.272

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013599  -11683.     
 2013600  -11965.     
 2013601  -10067.     
 2013602  -15777.     
 2013603  -15568.     
 2013604  -15615.     
 2013605  -15583.     
 2013606  -15253.     
 2013607  -15046.     
 2013608  -14854.     
 2013609  -13137.     
 2013610  -21774.     
 2013611  -21995.     
 2013612  -21432.     
 2013613  -21070.     
 2013614  -21034.     
 2013615  -20541.     
 2013616  -19811.     
 2013617  -18314.     
 2013696  -10066.     
 2013697  -8100.0     
 2013698  -8315.7     
 2013699  -8072.6     
 2013700  -7811.9     
 2013701  -7236.8     
 2013702  -7240.8     
 2013703  -6737.9     
 2013704  -6573.0     
 2013705  -3916.6     
 2013706  -3915.4     
 2013707  -13137.     
 2013708  -11161.     
 2013709  -10744.     
 2013710  -10654.     
 2013711  -10041.     
 2013712  -9696.5     
 2013713  -9194.0     
 2013714  -9129.8     
 2013715  -8452.9     
 2013716  -6090.2     
 2013717  -6089.9     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013718  -18314.     
 2013719  -16385.     
 2013720  -15283.     
 2013721  -14210.     
 2013722  -13490.     
 2013723  -12586.     
 2013724  -11483.     
 2013725  -10341.     
 2013726  -9423.6     
 2013727  -6739.0     
 2013728  -6738.8     
 2013831  -4505.3     
 2013832  -5262.8     
 2013833  -6738.9     
 2013834  -1936.5     
 2013835  -3347.7     
 2013836  -6090.1     
 2013837  -2067.8     
 2013838  -2113.8     
 2013839  -3916.5     
 2013951  -2300.9     
 2013952  -2525.4     
 2013953  -4105.5     
 2013954  -4104.6     
 2013955  -1808.9     
 2013956  -3097.9     
 2013957  -5851.7     
 2013958  -5851.6     
 2013959  -3989.4     
 2013960  -4429.6     
 2013961  -5623.5     
 2013962  -5623.5     
 2014038  -4104.7     
 2014039  -6924.6     
 2014040  -7091.3     
 2014041  -7630.5     
 2014042  -7526.1     
 2014043  -8079.2     
 2014044  -8320.8     
 2014045  -8618.4     
 2014046  -8363.3     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014047  -10341.     
 2014048  -5851.6     
 2014049  -8047.3     
 2014050  -8700.7     
 2014051  -8722.3     
 2014052  -9179.6     
 2014053  -9527.0     
 2014054  -10134.     
 2014055  -10195.     
 2014056  -10561.     
 2014057  -12460.     
 2014058  -5623.5     
 2014059  -8093.0     
 2014060  -9083.4     
 2014061  -10189.     
 2014062  -11266.     
 2014063  -12152.     
 2014064  -12918.     
 2014065  -13919.     
 2014066  -14945.     
 2014067  -16792.     
 2014143  -10340.     
 2014144  -11208.     
 2014145  -11309.     
 2014146  -11449.     
 2014147  -11283.     
 2014148  -11451.     
 2014149  -11637.     
 2014150  -11693.     
 2014151  -11532.     
 2014152  -12141.     
 2014153  -12460.     
 2014154  -14259.     
 2014155  -14735.     
 2014156  -14810.     
 2014157  -14943.     
 2014158  -15085.     
 2014159  -15342.     
 2014160  -15353.     
 2014161  -15269.     
 2014162  -15199.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014163  -16792.     
 2014164  -19306.     
 2014165  -19534.     
 2014166  -20067.     
 2014167  -20781.     
 2014168  -21075.     
 2014169  -20974.     
 2014170  -21175.     
 2014171  -21620.     
 2014172  -20970.     
 2014233  -12141.     
 2014234  -11427.     
 2014235  -11678.     
 2014236  -11643.     
 2014237  -11550.     
 2014238  -11453.     
 2014239  -11804.     
 2014240  -9983.5     
 2014241  -15199.     
 2014242  -14989.     
 2014243  -15065.     
 2014244  -15041.     
 2014245  -14701.     
 2014246  -14486.     
 2014247  -14325.     
 2014248  -12635.     
 2014249  -20970.     
 2014250  -21164.     
 2014251  -20626.     
 2014252  -20251.     
 2014253  -20157.     
 2014254  -19642.     
 2014255  -18921.     
 2014256  -17359.     
 2014335  -9982.5     
 2014336  -8123.6     
 2014337  -8431.7     
 2014338  -8231.5     
 2014339  -8021.1     
 2014340  -7505.7     
 2014341  -7636.6     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014342  -7159.4     
 2014343  -7010.8     
 2014344  -4184.8     
 2014345  -4183.5     
 2014346  -12635.     
 2014347  -10666.     
 2014348  -10282.     
 2014349  -10218.     
 2014350  -9604.3     
 2014351  -9242.4     
 2014352  -8775.5     
 2014353  -8748.9     
 2014354  -8088.6     
 2014355  -5837.1     
 2014356  -5836.7     
 2014357  -17359.     
 2014358  -15357.     
 2014359  -14239.     
 2014360  -13129.     
 2014361  -12301.     
 2014362  -11361.     
 2014363  -10248.     
 2014364  -9078.9     
 2014365  -8044.5     
 2014366  -5625.9     
 2014367  -5625.8     
 2014470  -4108.0     
 2014471  -4790.8     
 2014472  -5625.8     
 2014473  -1862.3     
 2014474  -3178.5     
 2014475  -5836.9     
 2014476  -2273.7     
 2014477  -2313.8     
 2014478  -4184.6     
 2014590  -4502.3     
 2014591  -5274.1     
 2014592  -6111.8     
 2014593  -6111.8     
 2014594  -1904.2     
 2014595  -3240.3     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014596  -5891.6     
 2014597  -5891.2     
 2014598  -2177.8     
 2014599  -2137.0     
 2014600  -4008.6     
 2014601  -4007.1     
 2014677  -6111.8     
 2014678  -8213.9     
 2014679  -9091.4     
 2014680  -10062.     
 2014681  -11077.     
 2014682  -12239.     
 2014683  -13409.     
 2014684  -14258.     
 2014685  -14778.     
 2014686  -17667.     
 2014687  -5891.3     
 2014688  -7885.9     
 2014689  -8393.8     
 2014690  -8776.3     
 2014691  -9402.3     
 2014692  -9410.2     
 2014693  -9803.1     
 2014694  -10154.     
 2014695  -10742.     
 2014696  -12433.     
 2014697  -4007.2     
 2014698  -7201.2     
 2014699  -6974.4     
 2014700  -7488.4     
 2014701  -7634.4     
 2014702  -7962.9     
 2014703  -7739.2     
 2014704  -8102.9     
 2014705  -8209.7     
 2014706  -9184.1     
 2014782  -17667.     
 2014783  -19232.     
 2014784  -20015.     
 2014785  -20514.     
 2014786  -20606.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014787  -21002.     
 2014788  -21617.     
 2014789  -21764.     
 2014790  -21494.     
 2014791  -22138.     
 2014792  -12432.     
 2014793  -14093.     
 2014794  -14354.     
 2014795  -14585.     
 2014796  -14947.     
 2014797  -14977.     
 2014798  -14990.     
 2014799  -15050.     
 2014800  -15200.     
 2014801  -15094.     
 2014802  -9183.5     
 2014803  -10917.     
 2014804  -10662.     
 2014805  -10814.     
 2014806  -10927.     
 2014807  -11004.     
 2014808  -10844.     
 2014809  -10929.     
 2014810  -11107.     
 2014811  -10476.     
 2014872  -22138.     
 2014873  -21181.     
 2014874  -21318.     
 2014875  -21073.     
 2014876  -20350.     
 2014877  -19866.     
 2014878  -19696.     
 2014879  -17269.     
 2014880  -15094.     
 2014881  -14939.     
 2014882  -14678.     
 2014883  -14560.     
 2014884  -14427.     
 2014885  -14386.     
 2014886  -13932.     
 2014887  -12241.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014888  -10476.     
 2014889  -10787.     
 2014890  -10581.     
 2014891  -10429.     
 2014892  -10568.     
 2014893  -10380.     
 2014894  -10242.     
 2014895  -9425.6     
 2014974  -17269.     
 2014975  -14462.     
 2014976  -13998.     
 2014977  -13255.     
 2014978  -12122.     
 2014979  -11010.     
 2014980  -10028.     
 2014981  -9125.1     
 2014982  -8267.3     
 2014983  -6102.6     
 2014984  -6102.5     
 2014985  -12241.     
 2014986  -10625.     
 2014987  -10053.     
 2014988  -9715.7     
 2014989  -9339.2     
 2014990  -9334.8     
 2014991  -8719.8     
 2014992  -8345.8     
 2014993  -7848.4     
 2014994  -5910.5     
 2014995  -5910.1     
 2014996  -9425.1     
 2014997  -8392.8     
 2014998  -8227.8     
 2014999  -7803.9     
 2015000  -7992.3     
 2015001  -7623.4     
 2015002  -7451.1     
 2015003  -6893.1     
 2015004  -7082.9     
 2015005  -3894.8     
 2015006  -3893.5     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015109  -2194.0     
 2015110  -2333.5     
 2015111  -3894.7     
 2015112  -1821.7     
 2015113  -3129.2     
 2015114  -5910.4     
 2015115  -4371.3     
 2015116  -4918.0     
 2015117  -6102.5     
 2015229  -4868.7     
 2015230  -5714.0     
 2015231  -7197.2     
 2015232  -7197.2     
 2015233  -1971.0     
 2015234  -3393.0     
 2015235  -6120.5     
 2015236  -6120.2     
 2015237  -1900.7     
 2015238  -1852.7     
 2015239  -3623.3     
 2015240  -3621.9     
 2015316  -7197.2     
 2015317  -9529.9     
 2015318  -10426.     
 2015319  -11371.     
 2015320  -12269.     
 2015321  -13400.     
 2015322  -14555.     
 2015323  -15362.     
 2015324  -15787.     
 2015325  -18650.     
 2015326  -6120.3     
 2015327  -8257.5     
 2015328  -8804.4     
 2015329  -9173.0     
 2015330  -9806.5     
 2015331  -9847.6     
 2015332  -10278.     
 2015333  -10612.     
 2015334  -11197.     
 2015335  -12932.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015336  -3622.0     
 2015337  -6616.7     
 2015338  -6523.6     
 2015339  -7089.9     
 2015340  -7281.8     
 2015341  -7658.4     
 2015342  -7560.6     
 2015343  -7992.7     
 2015344  -8153.5     
 2015345  -9218.7     
 2015421  -18650.     
 2015422  -20156.     
 2015423  -20939.     
 2015424  -21408.     
 2015425  -21437.     
 2015426  -21819.     
 2015427  -22450.     
 2015428  -22590.     
 2015429  -22283.     
 2015430  -22949.     
 2015431  -12932.     
 2015432  -14627.     
 2015433  -14920.     
 2015434  -15142.     
 2015435  -15491.     
 2015436  -15531.     
 2015437  -15571.     
 2015438  -15628.     
 2015439  -15758.     
 2015440  -15655.     
 2015441  -9218.2     
 2015442  -11057.     
 2015443  -10879.     
 2015444  -11071.     
 2015445  -11210.     
 2015446  -11308.     
 2015447  -11185.     
 2015448  -11283.     
 2015449  -11456.     
 2015450  -10809.     
 2015511  -22949.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015512  -21982.     
 2015513  -22174.     
 2015514  -21947.     
 2015515  -21225.     
 2015516  -20768.     
 2015517  -20686.     
 2015518  -18261.     
 2015519  -15655.     
 2015520  -15491.     
 2015521  -15254.     
 2015522  -15144.     
 2015523  -14983.     
 2015524  -14926.     
 2015525  -14486.     
 2015526  -12777.     
 2015527  -10809.     
 2015528  -11120.     
 2015529  -10910.     
 2015530  -10731.     
 2015531  -10812.     
 2015532  -10591.     
 2015533  -10424.     
 2015534  -9517.8     
 2015613  -18261.     
 2015614  -15472.     
 2015615  -15105.     
 2015616  -14403.     
 2015617  -13284.     
 2015618  -12200.     
 2015619  -11334.     
 2015620  -10448.     
 2015621  -9570.2     
 2015622  -7182.4     
 2015623  -7182.2     
 2015624  -12777.     
 2015625  -11109.     
 2015626  -10538.     
 2015627  -10217.     
 2015628  -9801.9     
 2015629  -9763.0     
 2015630  -9139.1     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015631  -8778.6     
 2015632  -8242.5     
 2015633  -6155.7     
 2015634  -6155.3     
 2015635  -9517.4     
 2015636  -8378.4     
 2015637  -8153.3     
 2015638  -7655.9     
 2015639  -7714.9     
 2015640  -7299.7     
 2015641  -7084.3     
 2015642  -6480.7     
 2015643  -6542.9     
 2015644  -3580.3     
 2015645  -3579.0     
 2015748  -1803.0     
 2015749  -2003.3     
 2015750  -3580.1     
 2015751  -1894.7     
 2015752  -3297.7     
 2015753  -6155.5     
 2015754  -4762.8     
 2015755  -5478.4     
 2015756  -7182.3     
 2015868  -4610.5     
 2015869  -5445.5     
 2015870  -7262.2     
 2015871  -7262.2     
 2015872  -1977.7     
 2015873  -3425.8     
 2015874  -6135.9     
 2015875  -6135.7     
 2015876  -1860.7     
 2015877  -1893.7     
 2015878  -3685.9     
 2015879  -3684.7     
 2015955  -7262.2     
 2015956  -9638.9     
 2015957  -10480.     
 2015958  -11375.     
 2015959  -12175.     

