     14.,  0.4028321529671799E-03,  0.2640685861229111E-03,  0.2098622610846163E-04,  0.1177773407358079E-03,  0.3187720771962054E-05,  0.2161175829156515E-04,  0.1177773407358079E-03,  0.6555300617833890E+00,  0.5209670070743199E-01,  0.2923732375091808E+00,  0.7913272931373401E-02,  0.5364953649398968E-01,  0.2923732375091808E+00
     15.,  0.1355010912373389E-03,  0.3705690829575003E-04,  0.1439367816000386E-05,  0.9700481512558843E-04,  0.9196671485842019E-05,  0.6909969353659255E-04,  0.9700481512558840E-04,  0.2734805155985237E+00,  0.1062255516067572E-01,  0.7158969292408004E+00,  0.6787156768895283E-01,  0.5099567310167266E+00,  0.7158969292408003E+00
     16.,  0.7832852660067034E-03,  0.2726186732239176E-03,  0.2475367722972328E-04,  0.4859129155530631E-03,  0.1312504438722965E-03,  0.6456902460326594E-04,  0.4859129155530629E-03,  0.3480451950970114E+00,  0.3160237821901202E-01,  0.6203524266839772E+00,  0.1675640402907480E+00,  0.8243360038220526E-01,  0.6203524266839769E+00
     17.,  0.2340069012694510E+00,  0.2338435994678250E+00,  0.7437725178760905E-07,  0.1632274243753860E-03,  0.1162884662616259E-05,  0.2518451704224689E-04,  0.1632274243753860E-03,  0.9993021496343052E+00,  0.3178421293736383E-06,  0.6975325235704701E-03,  0.4969446013377346E-05,  0.1076229671245797E-03,  0.6975325235704701E-03
     18.,  0.7803834274726168E-03,  0.2017829940957629E-03,  0.1893234540210806E-06,  0.5784111099228331E-03,  0.3787370624026197E-04,  0.5200193477048191E-03,  0.5784111099228338E-03,  0.2585690405410914E+00,  0.2426031196411123E-03,  0.7411883563392678E+00,  0.4853217650062274E-01,  0.6663639044578074E+00,  0.7411883563392687E+00
     19.,  0.2346293926876684E+00,  0.2330160468090270E+00,  0.8219654094089436E-05,  0.1605126224547553E-02,  0.3041152502035214E-03,  0.7342543212753719E-03,  0.1605126224547553E-02,  0.9931238543468035E+00,  0.3503249955145727E-04,  0.6841113153645880E-02,  0.1296151546572643E-02,  0.3129421735548662E-02,  0.6841113153645881E-02
     20.,  0.5767766727974025E-03,  0.3350652270191065E-03,  0.1397609105003011E-05,  0.2403138366732924E-03,  0.1575080062020751E-04,  0.1992902439117689E-03,  0.2403138366732922E-03,  0.5809271470602642E+00,  0.2423137361336964E-02,  0.4166497155783978E+00,  0.2730831769567787E-01,  0.3455241054482993E+00,  0.4166497155783975E+00
     21.,  0.5704939746303735E-01,  0.5673320572617591E-01,  0.1816707105150715E-04,  0.2980246658099911E-03,  0.4632243985996111E-05,  0.4207492387714038E-04,  0.2980246658099912E-03,  0.9944575797305081E+00,  0.3184445736394974E-03,  0.5223975695853460E-02,  0.8119707116972392E-04,  0.7375174103179788E-03,  0.5223975695853460E-02
     22.,  0.5205055060293523E-01,  0.5058735934667569E-01,  0.2366138910390617E-04,  0.1439529867155632E-02,  0.2068214822949440E-03,  0.9077925735705628E-03,  0.1439529867155632E-02,  0.9718890340388248E+00,  0.4545847993886901E-03,  0.2765638116178649E-01,  0.3973473477210075E-02,  0.1744059501878489E-01,  0.2765638116178648E-01
     23.,  0.2599380487418575E+00,  0.2595994119018701E+00,  0.2469134088459192E-07,  0.3386121486466204E-03,  0.5905143222418838E-06,  0.4109811518733343E-04,  0.3386121486466204E-03,  0.9986972402015539E+00,  0.9498932920402391E-07,  0.1302664809117243E-02,  0.2271750230872584E-05,  0.1581073466783913E-03,  0.1302664809117243E-02
