 33.,1.,  0.2249367887331109E-02,  0.1056677997051955E-03,  0.4697666411098769E-01
 33.,2.,  0.2249367887331109E-02,  0.3455377802318789E-03,  0.1536155033500821E+00
 33.,3.,  0.2249367887331109E-02,  0.3527499648562794E-03,  0.1568218195178467E+00
 33.,4.,  0.2249367887331109E-02,  0.4758098501431163E-04,  0.2115304716596039E-01
 33.,5.,  0.2249367887331109E-02,  0.7269607374172419E-03,  0.3231844561806144E+00
 33.,6.,  0.2249367887331109E-02,  0.1155740982471207E-04,  0.5138070072843897E-02
 34.,1.,  0.6535239812620453E-03,  0.1825427923923751E-04,  0.2793207252163260E-01
 34.,2.,  0.6535239812620453E-03,  0.4308869899927521E-03,  0.6593285056818414E+00
 34.,3.,  0.6535239812620453E-03,  0.2491086984138373E-04,  0.3811775934109930E-01
 34.,4.,  0.6535239812620453E-03,  0.1458790185459463E-05,  0.2232190749362153E-02
 34.,5.,  0.6535239812620453E-03,  0.1056530691026813E-04,  0.1616667056328225E-01
 34.,6.,  0.6535239812620453E-03,  0.1505241830613396E-05,  0.2303269464888749E-02
 35.,1.,  0.1262878848570148E-01,  0.1496581631202066E-04,  0.1185055583832543E-02
 35.,2.,  0.1262878848570148E-01,  0.6433249214062741E-04,  0.5094114309814098E-02
 35.,3.,  0.1262878848570148E-01,  0.8190645344202489E-03,  0.6485693662124496E-01
 35.,4.,  0.1262878848570148E-01,  0.8800235405168337E-05,  0.6968392427454231E-03
 35.,5.,  0.1262878848570148E-01,  0.6633669358691128E-04,  0.5252815316530067E-02
 35.,6.,  0.1262878848570148E-01,  0.4791368176757669E-04,  0.3794004612701001E-02
 36.,1.,  0.1198331016885283E-01,  0.6892391191547875E-04,  0.5751658844200382E-02
 36.,2.,  0.1198331016885283E-01,  0.1856751060548086E-03,  0.1549447551957869E-01
 36.,3.,  0.1198331016885283E-01,  0.2054632296593427E-03,  0.1714578248949821E-01
 36.,4.,  0.1198331016885283E-01,  0.2673714925931258E-04,  0.2231198966109390E-02
 36.,5.,  0.1198331016885283E-01,  0.3989571737770123E-03,  0.3329273532566877E-01
 36.,6.,  0.1198331016885283E-01,  0.6911487752528540E-05,  0.5767594809064499E-03
 37.,1.,  0.9406823053715508E-03,  0.3417512572072524E-04,  0.3633014624127191E-01
 37.,2.,  0.9406823053715508E-03,  0.8181239734279780E-03,  0.8697133652416639E+00
 37.,3.,  0.9406823053715508E-03,  0.4522463736962037E-04,  0.4807641975550665E-01
 37.,4.,  0.9406823053715508E-03,  0.2533010404391335E-05,  0.2692737377887475E-02
 37.,5.,  0.9406823053715508E-03,  0.1753727147988613E-04,  0.1864313953791154E-01
 37.,6.,  0.9406823053715508E-03,  0.2637232671902041E-05,  0.2803531709741672E-02
 38.,1.,  0.2721744420177398E-02,  0.2251097995294434E-04,  0.8270791256541683E-02
 38.,2.,  0.2721744420177398E-02,  0.1287922190431390E-03,  0.4731973292141243E-01
 38.,3.,  0.2721744420177398E-02,  0.1425091866327605E-02,  0.5235950355084112E+00
 38.,4.,  0.2721744420177398E-02,  0.1560212713077381E-04,  0.5732399785633399E-02
 38.,5.,  0.2721744420177398E-02,  0.1156796833747509E-03,  0.4250203748638937E-01
 38.,6.,  0.2721744420177398E-02,  0.8330750810664100E-04,  0.3060813039205613E-01
 39.,1.,  0.8821817502172611E+00,  0.2848050181990917E-01,  0.3228416572083369E-01
 39.,2.,  0.8821817502172611E+00,  0.6914715456247680E+00,  0.7838198256249060E+00
 39.,3.,  0.8821817502172611E+00,  0.1179206624689959E+00,  0.1336693515139649E+00
 39.,4.,  0.8821817502172611E+00,  0.1782409959205321E-02,  0.2020456622194185E-02
 39.,5.,  0.8821817502172611E+00,  0.1308667002230360E-01,  0.1483443748307041E-01
 39.,6.,  0.8821817502172611E+00,  0.7966039758665416E-02,  0.9029930347917041E-02
