x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1307.3,5177.6430,702.1410,1.553e-02,1.640e-02
1316.3,5242.9249,702.1195,1.587e-02,1.651e-02
1325.2,5307.4618,702.0838,1.631e-02,1.663e-02
1334.2,5370.5320,702.2110,1.688e-02,1.679e-02
1338.9,5403.3181,701.8670,1.707e-02,1.683e-02
1341.9,5423.6131,701.6286,1.711e-02,1.686e-02
1350.9,5484.0219,701.8361,1.734e-02,1.705e-02
1359.9,5541.7387,702.0399,1.758e-02,1.725e-02
1368.9,5596.6384,702.4093,1.781e-02,1.747e-02
1377.9,5647.3999,702.8933,1.800e-02,1.771e-02
1386.9,5693.3519,703.7037,1.812e-02,1.797e-02
1395.2,5729.2461,704.0983,1.820e-02,1.818e-02
1395.6,5730.9793,704.0459,1.820e-02,1.819e-02
1395.9,5732.0732,703.9889,1.821e-02,1.819e-02
1396.7,5734.9948,703.8479,1.821e-02,1.820e-02
1404.9,5769.5323,703.5833,1.809e-02,1.840e-02
1413.9,5811.5927,703.9727,1.796e-02,1.868e-02
1422.9,5856.2068,704.1759,1.803e-02,1.896e-02
1431.9,5902.6693,704.4242,1.822e-02,1.925e-02
1440.9,5949.9433,704.9015,1.853e-02,1.957e-02
1446.9,5981.8126,704.5199,1.874e-02,1.971e-02
1448.1,5987.9283,704.3970,1.877e-02,1.974e-02
1457.1,6035.7715,704.6043,1.901e-02,2.005e-02
1466.1,6083.2017,704.8988,1.936e-02,2.037e-02
1475.2,6130.0557,705.2900,1.982e-02,2.070e-02
1484.2,6176.0106,705.7330,2.036e-02,2.104e-02
1493.2,6220.7890,706.4326,2.102e-02,2.139e-02
1497.9,6243.4329,706.2436,2.127e-02,2.152e-02
1499.3,6249.8314,706.1691,2.131e-02,2.155e-02
1508.3,6292.0879,707.0062,2.166e-02,2.190e-02
1517.3,6332.2395,707.9498,2.205e-02,2.224e-02
1526.4,6369.8720,709.0117,2.246e-02,2.259e-02
1535.4,6404.1811,710.1684,2.288e-02,2.294e-02
1544.5,6434.4224,711.4981,2.331e-02,2.330e-02
1546.2,6439.3598,711.5056,2.336e-02,2.334e-02
1546.7,6440.9013,711.3944,2.336e-02,2.335e-02
1546.9,6441.4549,711.3469,2.336e-02,2.335e-02
1547.7,6443.5672,711.1720,2.337e-02,2.335e-02
1550.5,6451.6992,711.1047,2.336e-02,2.343e-02
1559.6,6479.4979,712.2249,2.328e-02,2.376e-02
1568.7,6508.7588,713.1931,2.336e-02,2.408e-02
1577.7,6539.0224,714.1926,2.354e-02,2.439e-02
1586.8,6569.5931,715.1612,2.384e-02,2.471e-02
1595.9,6600.2553,716.1889,2.423e-02,2.502e-02
1597.9,6607.0866,716.1549,2.430e-02,2.507e-02
1602.9,6623.7428,716.1501,2.435e-02,2.518e-02
1611.9,6653.3539,717.3278,2.451e-02,2.549e-02
1620.9,6682.3777,718.2806,2.477e-02,2.577e-02
1629.9,6710.5757,719.2891,2.513e-02,2.604e-02
1638.9,6737.8565,720.2764,2.559e-02,2.632e-02
1647.9,6764.0034,721.2141,2.613e-02,2.658e-02
1648.9,6766.9106,721.2066,2.616e-02,2.660e-02
1656.4,6787.5323,721.4965,2.622e-02,2.676e-02
1665.5,6811.3827,722.9446,2.641e-02,2.702e-02
1674.6,6833.5237,724.0789,2.668e-02,2.726e-02
1683.7,6853.7174,725.2551,2.702e-02,2.749e-02
1692.7,6871.4901,726.3703,2.744e-02,2.772e-02
1701.8,6886.3428,727.4425,2.794e-02,2.794e-02
1703.2,6888.1683,727.4697,2.798e-02,2.796e-02
1703.8,6889.0466,727.3882,2.798e-02,2.796e-02
1704.7,6890.0389,727.2751,2.798e-02,2.796e-02
1707.9,6894.0242,727.3647,2.793e-02,2.801e-02
1717.0,6905.9038,728.5344,2.770e-02,2.820e-02
1726.1,6918.1465,729.4462,2.763e-02,2.836e-02
1735.2,6930.4495,730.2688,2.767e-02,2.852e-02
1744.3,6942.5048,730.9539,2.784e-02,2.867e-02
1753.4,6954.1507,731.5418,2.812e-02,2.882e-02
1754.9,6956.0496,731.5114,2.815e-02,2.883e-02
1759.5,6961.5490,731.5342,2.810e-02,2.887e-02
1768.6,6972.1542,732.3643,2.799e-02,2.899e-02
1777.7,6982.0206,732.9336,2.801e-02,2.909e-02
1786.8,6991.0762,733.4192,2.815e-02,2.919e-02
1795.9,6999.2663,733.7702,2.842e-02,2.928e-02
1805.0,7006.5264,733.9738,2.878e-02,2.935e-02
1805.9,7007.2296,733.9396,2.879e-02,2.936e-02
1811.1,7010.7890,733.9117,2.875e-02,2.937e-02
1820.2,7016.3679,734.4085,2.871e-02,2.943e-02
1829.3,7020.8641,734.6248,2.880e-02,2.947e-02
1838.4,7024.2147,734.7572,2.900e-02,2.950e-02
1847.5,7026.3101,734.6613,2.936e-02,2.952e-02
1854.2,7026.9886,734.6640,2.955e-02,2.952e-02
1854.9,7027.0322,734.6556,2.955e-02,2.952e-02
1855.7,7026.9450,734.6217,2.955e-02,2.952e-02
1856.6,7026.8127,734.6057,2.952e-02,2.952e-02
1865.7,7025.0364,734.5639,2.909e-02,2.949e-02
1874.8,7022.0340,734.3852,2.878e-02,2.945e-02
1883.9,7017.9003,734.0482,2.859e-02,2.941e-02
1893.0,7012.7122,733.5695,2.851e-02,2.935e-02
1902.1,7006.5068,732.9421,2.857e-02,2.928e-02
1905.9,7003.6601,732.6226,2.859e-02,2.925e-02
1908.9,7001.2628,732.4278,2.852e-02,2.923e-02
1917.9,6993.4604,732.0315,2.815e-02,2.913e-02
1926.9,6984.7806,731.4694,2.791e-02,2.903e-02
1935.9,6975.2787,730.7959,2.779e-02,2.892e-02
1944.9,6965.0289,730.0124,2.779e-02,2.880e-02
1953.9,6954.0498,729.0830,2.792e-02,2.867e-02
1956.9,6950.2705,728.8150,2.794e-02,2.863e-02
1962.8,6942.5862,728.3531,2.780e-02,2.854e-02
1971.9,6930.3818,727.5352,2.757e-02,2.838e-02
1980.9,6917.9296,726.5808,2.747e-02,2.821e-02
1989.9,6905.4080,725.5781,2.749e-02,2.804e-02
1998.9,6893.0492,724.2576,2.767e-02,2.785e-02
2005.2,6884.8438,723.8624,2.776e-02,2.774e-02
2005.9,6883.9176,723.9136,2.776e-02,2.773e-02
2006.7,6882.8837,723.9333,2.775e-02,2.773e-02
2014.4,6870.6664,723.2371,2.743e-02,2.756e-02
2023.5,6853.3260,721.9833,2.691e-02,2.732e-02
2032.6,6833.4450,720.7600,2.653e-02,2.708e-02
2041.6,6811.5085,719.5343,2.621e-02,2.684e-02
2050.7,6787.8195,718.1477,2.599e-02,2.658e-02
2056.9,6770.9096,717.6148,2.588e-02,2.643e-02
2065.9,6745.2755,716.9547,2.548e-02,2.621e-02
2075.0,6718.1668,715.8696,2.493e-02,2.592e-02
2084.0,6689.9890,714.8369,2.455e-02,2.565e-02
2093.1,6661.0062,713.8275,2.427e-02,2.536e-02
2102.2,6631.2308,712.6584,2.410e-02,2.507e-02
2107.9,6612.2541,712.3993,2.403e-02,2.492e-02
2117.3,6580.6066,711.9174,2.369e-02,2.465e-02
2126.4,6549.9511,710.8089,2.333e-02,2.433e-02
2135.4,6519.3681,709.8234,2.312e-02,2.402e-02
2144.5,6489.5252,708.8768,2.301e-02,2.371e-02
2153.6,6460.7542,707.6510,2.307e-02,2.338e-02
2162.2,6435.6413,707.3801,2.314e-02,2.312e-02
2162.9,6433.5483,707.5073,2.313e-02,2.311e-02
2163.1,6433.0000,707.5481,2.312e-02,2.310e-02
2163.7,6431.4630,707.6298,2.312e-02,2.310e-02
2169.9,6412.1530,707.3003,2.290e-02,2.290e-02
2178.9,6380.0584,706.0875,2.244e-02,2.255e-02
2187.9,6344.2951,705.1488,2.202e-02,2.221e-02
2196.9,6305.5325,704.3716,2.163e-02,2.188e-02
2205.9,6264.4775,703.4529,2.125e-02,2.152e-02
2213.9,6226.3576,703.6505,2.102e-02,2.130e-02
2222.9,6181.9862,703.9544,2.057e-02,2.104e-02
2232.0,6136.2260,703.4400,1.993e-02,2.070e-02
2241.0,6089.4353,703.2087,1.945e-02,2.038e-02
2250.0,6041.9509,703.0774,1.905e-02,2.007e-02
2259.0,5993.9804,702.8132,1.875e-02,1.975e-02
2264.9,5962.7705,703.3732,1.863e-02,1.961e-02
2274.1,5914.0474,704.0118,1.837e-02,1.939e-02
2283.1,5866.7447,703.6001,1.811e-02,1.908e-02
2292.1,5820.5825,703.4760,1.799e-02,1.880e-02
2301.1,5776.6948,703.3390,1.799e-02,1.854e-02
2310.1,5735.9193,703.1159,1.819e-02,1.828e-02
2313.2,5723.3890,703.3460,1.823e-02,1.821e-02
2313.9,5720.3885,703.5285,1.823e-02,1.821e-02
2314.2,5719.2625,703.5973,1.822e-02,1.821e-02
2314.7,5717.4863,703.6703,1.822e-02,1.820e-02
2319.1,5698.4849,703.5969,1.819e-02,1.810e-02
2328.1,5654.3245,702.8297,1.808e-02,1.784e-02
2337.1,5604.9841,702.3787,1.790e-02,1.761e-02
2346.1,5551.2307,702.0447,1.766e-02,1.739e-02
2355.0,5494.4738,701.9231,1.741e-02,1.719e-02
2364.0,5434.9324,701.6487,1.714e-02,1.699e-02
2370.9,5387.8729,702.3828,1.704e-02,1.693e-02
2378.9,5331.8230,703.1871,1.672e-02,1.686e-02
2387.9,5268.0577,703.0503,1.618e-02,1.671e-02
2396.9,5203.0026,703.1821,1.580e-02,1.659e-02
2405.8,5137.3165,703.2573,1.553e-02,1.650e-02
2414.8,5070.9160,703.3924,1.541e-02,1.642e-02
2423.7,5004.5438,703.3338,1.545e-02,1.636e-02
2427.9,4973.0430,703.7932,1.549e-02,1.637e-02
2430.9,4951.0405,704.0630,1.547e-02,1.637e-02
2439.9,4884.3688,703.6674,1.541e-02,1.633e-02
2448.9,4819.1043,703.3477,1.543e-02,1.631e-02
2457.9,4755.4338,702.9263,1.555e-02,1.631e-02
2466.9,4695.0648,702.4492,1.575e-02,1.633e-02
2475.9,4638.7872,701.7961,1.613e-02,1.636e-02
2484.2,4593.5402,701.2314,1.641e-02,1.639e-02
2484.9,4589.8203,701.2477,1.642e-02,1.640e-02
2485.3,4587.8988,701.2498,1.642e-02,1.640e-02
2485.6,4586.2309,701.2016,1.642e-02,1.640e-02
2493.9,4540.1464,699.7124,1.645e-02,1.642e-02
2502.9,4480.8760,698.0624,1.653e-02,1.646e-02
2511.9,4415.3046,696.3329,1.656e-02,1.651e-02
2520.9,4344.5376,694.4915,1.657e-02,1.657e-02
2529.9,4270.2351,692.5353,1.659e-02,1.663e-02
2538.9,4192.8224,690.2754,1.665e-02,1.671e-02
2541.9,4166.5950,689.8453,1.668e-02,1.674e-02
2545.3,4136.3925,689.2893,1.663e-02,1.677e-02
