x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1082.4,14987.8115,2874.6288,7.592e-02,7.766e-02
1091.2,15326.1143,2896.1503,7.563e-02,7.757e-02
1100.0,15675.5155,2916.0721,7.560e-02,7.744e-02
1108.8,16030.3682,2934.7988,7.590e-02,7.729e-02
1110.9,16115.5486,2937.9857,7.593e-02,7.725e-02
1116.9,16358.7274,2947.0436,7.498e-02,7.707e-02
1125.9,16725.5270,2963.8554,7.321e-02,7.680e-02
1134.9,17091.5305,2978.2394,7.245e-02,7.652e-02
1143.9,17455.1028,2991.5605,7.248e-02,7.623e-02
1152.9,17814.8751,3003.3923,7.319e-02,7.593e-02
1161.9,18166.9439,3014.6451,7.471e-02,7.566e-02
1167.9,18400.8701,3019.3398,7.525e-02,7.542e-02
1176.6,18730.4560,3025.2975,7.481e-02,7.504e-02
1185.5,19055.8624,3034.0228,7.470e-02,7.474e-02
1194.4,19366.2392,3041.0295,7.465e-02,7.445e-02
1203.3,19659.1867,3047.7574,7.456e-02,7.420e-02
1212.1,19926.6372,3054.0897,7.430e-02,7.400e-02
1221.0,20163.0997,3060.3821,7.395e-02,7.385e-02
1224.2,20235.2786,3062.6067,7.389e-02,7.382e-02
1224.6,20242.4884,3062.8090,7.388e-02,7.381e-02
1224.9,20250.7901,3062.8453,7.387e-02,7.380e-02
1225.6,20267.1607,3062.8571,7.386e-02,7.378e-02
1229.9,20365.5946,3064.1364,7.316e-02,7.370e-02
1238.8,20597.8924,3066.9664,7.109e-02,7.354e-02
1247.8,20850.7009,3069.0735,6.987e-02,7.344e-02
1256.7,21120.3228,3070.8504,6.913e-02,7.342e-02
1265.6,21398.4892,3072.1373,6.885e-02,7.346e-02
1274.5,21684.1403,3073.9872,6.907e-02,7.364e-02
1281.9,21921.3143,3072.6419,6.933e-02,7.363e-02
1289.4,22164.4234,3070.3548,6.919e-02,7.363e-02
1298.4,22452.6890,3070.8200,6.941e-02,7.399e-02
1307.3,22740.3179,3070.5438,7.032e-02,7.436e-02
1316.3,23024.2226,3070.7181,7.183e-02,7.485e-02
1325.2,23304.8448,3070.9459,7.379e-02,7.542e-02
1334.2,23579.0223,3072.0589,7.633e-02,7.614e-02
1338.9,23721.5287,3070.7811,7.716e-02,7.634e-02
1341.9,23809.7223,3069.9133,7.734e-02,7.647e-02
1350.9,24072.1984,3071.7087,7.837e-02,7.733e-02
1359.9,24322.8644,3073.5918,7.946e-02,7.824e-02
1368.9,24561.1708,3076.3339,8.052e-02,7.925e-02
1377.9,24781.3284,3079.6866,8.146e-02,8.034e-02
