x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1247.8,8651.0475,1268.7886,2.885e-02,3.003e-02
1256.7,8765.9119,1269.8781,2.864e-02,3.001e-02
1265.6,8882.3384,1270.5851,2.862e-02,3.001e-02
1274.5,8999.6312,1271.2683,2.880e-02,3.005e-02
1281.9,9096.3876,1270.7815,2.893e-02,3.004e-02
1289.4,9194.7267,1269.9332,2.887e-02,3.002e-02
1298.4,9310.8875,1269.7739,2.895e-02,3.009e-02
1307.3,9426.1179,1269.1729,2.923e-02,3.017e-02
1316.3,9539.6747,1268.5031,2.968e-02,3.028e-02
1325.2,9651.6664,1267.6494,3.025e-02,3.041e-02
1334.2,9761.0988,1266.8265,3.100e-02,3.057e-02
1338.9,9818.0322,1265.8261,3.123e-02,3.062e-02
1341.9,9853.2532,1265.1382,3.125e-02,3.064e-02
1350.9,9958.3518,1264.0497,3.138e-02,3.083e-02
1359.9,10059.0350,1262.7712,3.154e-02,3.103e-02
1368.9,10155.5174,1261.5148,3.172e-02,3.126e-02
1377.9,10245.4610,1260.1765,3.189e-02,3.151e-02
1386.9,10328.4525,1259.1759,3.200e-02,3.180e-02
1395.8,10399.6500,1256.9247,3.209e-02,3.200e-02
1404.9,10469.5759,1253.6193,3.181e-02,3.218e-02
1413.9,10545.8231,1251.0365,3.150e-02,3.247e-02
1422.9,10625.1675,1247.9666,3.152e-02,3.276e-02
1431.9,10707.1914,1244.8534,3.169e-02,3.306e-02
1440.9,10789.8882,1241.7478,3.204e-02,3.339e-02
1446.9,10845.5775,1239.1271,3.230e-02,3.355e-02
1448.1,10856.0784,1238.5640,3.233e-02,3.358e-02
1457.1,10939.4178,1234.9752,3.247e-02,3.391e-02
1466.1,11021.6876,1231.3663,3.277e-02,3.425e-02
1475.2,11102.9408,1227.7618,3.323e-02,3.460e-02
1484.2,11182.6316,1224.1482,3.383e-02,3.496e-02
1493.2,11260.3825,1220.6307,3.459e-02,3.534e-02
1497.9,11299.8171,1218.4639,3.491e-02,3.549e-02
1499.3,11310.9105,1217.8168,3.496e-02,3.553e-02
1508.3,11384.7952,1214.2374,3.529e-02,3.590e-02
1517.3,11455.3972,1210.7009,3.572e-02,3.627e-02
1526.4,11522.3818,1207.2067,3.622e-02,3.664e-02
1535.4,11584.4442,1203.7122,3.679e-02,3.702e-02
1544.5,11640.9940,1200.3351,3.746e-02,3.741e-02
1546.9,11654.1445,1199.1591,3.756e-02,3.747e-02
1550.5,11674.1216,1197.1614,3.752e-02,3.757e-02
1559.6,11726.5515,1193.0451,3.735e-02,3.791e-02
1568.7,11779.9943,1188.7626,3.737e-02,3.824e-02
1577.7,11834.4858,1184.5379,3.755e-02,3.857e-02
1586.8,11888.6983,1180.3207,3.787e-02,3.890e-02
1595.9,11942.8351,1176.1537,3.834e-02,3.923e-02
1597.9,11954.6963,1175.0968,3.843e-02,3.929e-02
1602.9,11983.9489,1172.5860,3.845e-02,3.942e-02
1611.9,12035.6143,1168.7016,3.844e-02,3.973e-02
1620.9,12086.1922,1164.7545,3.862e-02,4.003e-02
1629.9,12135.1935,1160.9258,3.894e-02,4.032e-02
1638.9,12182.7027,1157.1671,3.944e-02,4.062e-02
1647.9,12228.1801,1153.4591,4.006e-02,4.090e-02
1648.9,12233.3669,1152.9987,4.011e-02,4.092e-02
1656.4,12269.4647,1149.8574,4.013e-02,4.110e-02
1665.5,12311.5445,1146.7451,4.023e-02,4.137e-02
1674.6,12351.0195,1143.5258,4.052e-02,4.162e-02
1683.7,12387.8044,1140.4328,4.096e-02,4.187e-02
1692.7,12421.1482,1137.3850,4.157e-02,4.211e-02
1701.8,12450.7666,1134.3927,4.238e-02,4.235e-02
1703.9,12456.5617,1133.5680,4.249e-02,4.239e-02
1707.9,12467.2825,1131.9894,4.238e-02,4.244e-02
1717.0,12492.2334,1129.1820,4.201e-02,4.263e-02
1726.1,12516.5796,1126.3046,4.186e-02,4.279e-02
1735.2,12540.3968,1123.5662,4.189e-02,4.296e-02
1744.3,12563.1438,1120.9073,4.211e-02,4.311e-02
1753.4,12584.9067,1118.3575,4.251e-02,4.326e-02
1754.9,12588.3051,1117.8922,4.255e-02,4.328e-02
1759.5,12598.5221,1116.6950,4.244e-02,4.333e-02
1768.6,12617.9204,1115.0377,4.214e-02,4.345e-02
1777.7,12635.9185,1113.3859,4.206e-02,4.356e-02
1786.8,12652.3580,1111.8853,4.219e-02,4.366e-02
1795.9,12667.2311,1110.4893,4.252e-02,4.376e-02
1805.0,12680.4092,1109.1812,4.303e-02,4.385e-02
1805.9,12681.7399,1109.0226,4.305e-02,4.385e-02
1811.1,12688.2744,1108.4037,4.296e-02,4.387e-02
1820.2,12698.6336,1108.0088,4.282e-02,4.393e-02
1829.3,12707.1457,1107.5392,4.292e-02,4.398e-02
1838.4,12713.8597,1107.2154,4.320e-02,4.402e-02
1847.5,12718.5136,1106.8860,4.380e-02,4.405e-02
1854.9,12720.8697,1106.5409,4.417e-02,4.406e-02
1856.6,12720.8757,1106.4876,4.410e-02,4.405e-02
1865.7,12719.8218,1106.6617,4.348e-02,4.402e-02
1874.8,12716.4738,1106.9280,4.305e-02,4.398e-02
1883.9,12711.0936,1107.3200,4.282e-02,4.393e-02
1893.0,12703.7764,1107.8368,4.278e-02,4.387e-02
1902.1,12694.6426,1108.4745,4.295e-02,4.381e-02
1905.9,12690.3235,1108.6989,4.301e-02,4.378e-02
1908.9,12686.7220,1108.9999,4.290e-02,4.375e-02
1917.9,12674.6467,1110.5172,4.237e-02,4.366e-02
1926.9,12661.0592,1112.0725,4.207e-02,4.355e-02
1935.9,12645.9305,1113.7726,4.195e-02,4.344e-02
1944.9,12629.4687,1115.5912,4.202e-02,4.332e-02
1953.9,12611.5812,1117.5101,4.231e-02,4.320e-02
1956.9,12605.4762,1118.1413,4.236e-02,4.316e-02
1962.8,12592.8352,1119.5922,4.216e-02,4.307e-02
1971.9,12572.7687,1122.2984,4.184e-02,4.290e-02
1980.9,12552.0038,1124.9290,4.176e-02,4.274e-02
1989.9,12531.0859,1127.7072,4.183e-02,4.257e-02
1998.9,12509.9949,1130.4087,4.218e-02,4.238e-02
2005.9,12494.4293,1132.7055,4.238e-02,4.226e-02
2014.4,12472.4600,1135.4965,4.189e-02,4.208e-02
2023.5,12443.6090,1138.4792,4.119e-02,4.182e-02
2032.6,12410.8526,1141.4715,4.074e-02,4.157e-02
2041.6,12374.5296,1144.5949,4.042e-02,4.131e-02
2050.7,12335.4831,1147.7071,4.028e-02,4.104e-02
2056.9,12307.3899,1150.0498,4.020e-02,4.088e-02
2065.9,12264.9445,1153.6590,3.968e-02,4.064e-02
2075.0,12219.7618,1157.4113,3.905e-02,4.033e-02
2084.0,12172.7933,1161.1788,3.865e-02,4.004e-02
2093.1,12124.0664,1165.0581,3.840e-02,3.974e-02
2102.2,12073.9152,1168.8959,3.836e-02,3.943e-02
2107.9,12041.5955,1171.5716,3.831e-02,3.926e-02
2117.3,11987.5593,1176.0040,3.786e-02,3.897e-02
2126.4,11934.4423,1180.1398,3.740e-02,3.863e-02
2135.4,11880.8619,1184.3083,3.716e-02,3.829e-02
2144.5,11827.1706,1188.5114,3.706e-02,3.796e-02
2153.6,11774.0956,1192.6561,3.716e-02,3.762e-02
2162.6,11722.0210,1196.8366,3.739e-02,3.730e-02
2162.9,11720.8983,1196.9873,3.739e-02,3.729e-02
2169.9,11679.6323,1200.3107,3.700e-02,3.707e-02
2178.9,11620.3985,1203.7106,3.626e-02,3.668e-02
2187.9,11556.8505,1207.2813,3.568e-02,3.631e-02
2196.9,11489.0121,1210.9138,3.518e-02,3.595e-02
2205.9,11418.2951,1214.3705,3.480e-02,3.557e-02
2213.9,11352.9706,1218.1346,3.456e-02,3.532e-02
2222.9,11277.3973,1222.2611,3.399e-02,3.502e-02
2232.0,11199.6396,1225.7227,3.327e-02,3.464e-02
2241.0,11120.2954,1229.3060,3.276e-02,3.429e-02
2250.0,11039.7820,1232.9020,3.239e-02,3.395e-02
2259.0,10958.3148,1236.2836,3.220e-02,3.360e-02
2264.9,10905.2697,1239.0309,3.211e-02,3.344e-02
2274.1,10822.1880,1242.9001,3.177e-02,3.318e-02
2283.1,10741.3161,1245.6878,3.147e-02,3.285e-02
2292.1,10661.7108,1248.5665,3.138e-02,3.254e-02
2301.1,10585.5723,1251.3203,3.148e-02,3.225e-02
2310.1,10513.4190,1253.7194,3.187e-02,3.197e-02
2313.9,10485.8415,1255.1903,3.199e-02,3.190e-02
2319.1,10446.5050,1256.6723,3.194e-02,3.178e-02
2328.1,10368.4076,1257.5939,3.181e-02,3.149e-02
2337.1,10282.7384,1258.8559,3.162e-02,3.123e-02
2346.1,10189.9535,1260.0516,3.141e-02,3.099e-02
2355.0,10092.6873,1261.3350,3.119e-02,3.077e-02
2364.0,9990.8054,1262.2850,3.099e-02,3.056e-02
2370.9,9910.4213,1263.9859,3.092e-02,3.049e-02
2378.9,9814.6869,1265.7328,3.049e-02,3.040e-02
2387.9,9705.7715,1266.3270,2.975e-02,3.023e-02
