x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1546.2,102865.2933,11600.5981,3.963e-01,3.960e-01
1546.7,102889.2944,11599.5107,3.964e-01,3.961e-01
1546.9,102897.9325,11598.9827,3.964e-01,3.961e-01
1547.7,102930.8260,11597.2189,3.966e-01,3.963e-01
1550.5,103057.4523,11601.0056,3.965e-01,3.976e-01
1559.6,103491.0655,11636.4204,3.964e-01,4.033e-01
1568.7,103948.0108,11669.3418,3.984e-01,4.087e-01
1577.7,104421.0519,11702.8518,4.021e-01,4.142e-01
1586.8,104899.1664,11735.7525,4.074e-01,4.196e-01
1595.9,105378.9701,11769.3862,4.145e-01,4.250e-01
1597.9,105485.8723,11772.5151,4.157e-01,4.259e-01
1602.9,105746.5905,11781.9791,4.165e-01,4.280e-01
1611.9,106210.1930,11819.2172,4.183e-01,4.332e-01
1620.9,106664.7392,11852.1160,4.221e-01,4.380e-01
1629.9,107106.4392,11885.4114,4.275e-01,4.428e-01
1638.9,107533.8490,11917.7092,4.348e-01,4.475e-01
1647.9,107943.5108,11948.4446,4.436e-01,4.520e-01
1648.9,107989.0744,11949.9756,4.441e-01,4.524e-01
1656.4,108312.1472,11967.2934,4.450e-01,4.551e-01
1665.5,108685.7639,12006.0474,4.477e-01,4.596e-01
1674.6,109032.4384,12038.5372,4.520e-01,4.636e-01
1683.7,109348.3543,12070.6199,4.580e-01,4.676e-01
1692.7,109625.9261,12100.4475,4.656e-01,4.714e-01
1701.8,109857.1562,12128.1748,4.751e-01,4.751e-01
1703.2,109885.4636,12129.9999,4.759e-01,4.755e-01
1703.8,109899.0675,12129.3480,4.759e-01,4.756e-01
1704.7,109914.3868,12128.3917,4.760e-01,4.756e-01
1707.9,109975.9826,12133.6848,4.753e-01,4.765e-01
1717.0,110159.9951,12163.7037,4.723e-01,4.796e-01
1726.1,110349.9789,12188.9030,4.716e-01,4.824e-01
1735.2,110541.1804,12212.0310,4.730e-01,4.851e-01
1744.3,110728.7475,12232.1954,4.763e-01,4.877e-01
1753.4,110910.1423,12249.9010,4.816e-01,4.901e-01
1754.9,110939.7399,12250.7484,4.822e-01,4.904e-01
1759.5,111025.4524,12255.5628,4.813e-01,4.911e-01
1768.6,111190.9029,12277.6509,4.789e-01,4.931e-01
1777.7,111344.9887,12294.4624,4.789e-01,4.949e-01
1786.8,111486.5673,12308.9247,4.809e-01,4.966e-01
1795.9,111614.7739,12320.1699,4.852e-01,4.980e-01
1805.0,111728.5698,12327.9127,4.913e-01,4.993e-01
1805.9,111739.6083,12327.7703,4.916e-01,4.994e-01
1811.1,111795.4588,12329.8956,4.906e-01,4.997e-01
1820.2,111883.1299,12342.0268,4.893e-01,5.006e-01
1829.3,111953.9131,12348.3828,4.905e-01,5.012e-01
1838.4,112006.7746,12352.2515,4.934e-01,5.017e-01
1847.5,112039.9153,12351.1560,4.994e-01,5.021e-01
1854.2,112050.6871,12351.0047,5.026e-01,5.022e-01
1854.9,112051.3829,12350.8560,5.026e-01,5.022e-01
1855.7,112049.9969,12350.3014,5.026e-01,5.022e-01
1856.6,112047.8945,12350.0508,5.021e-01,5.021e-01
1865.7,112019.7579,12349.0181,4.949e-01,5.017e-01
1874.8,111972.3309,12344.5493,4.897e-01,5.010e-01
1883.9,111907.1822,12336.3319,4.868e-01,5.002e-01
1893.0,111825.5826,12324.6847,4.860e-01,4.992e-01
1902.1,111728.1529,12309.3808,4.875e-01,4.981e-01
1905.9,111683.5122,12302.0093,4.881e-01,4.975e-01
1908.9,111645.9295,12297.2979,4.868e-01,4.971e-01
1917.9,111523.7263,12285.4381,4.806e-01,4.955e-01
1926.9,111387.9479,12269.8388,4.768e-01,4.937e-01
1935.9,111239.4747,12251.4391,4.750e-01,4.918e-01
1944.9,111079.4872,12230.3208,4.754e-01,4.897e-01
1953.9,110908.2630,12205.8213,4.780e-01,4.875e-01
1956.9,110849.3721,12198.3392,4.784e-01,4.868e-01
1962.8,110729.6488,12185.1801,4.758e-01,4.853e-01
1971.9,110539.6635,12162.6535,4.711e-01,4.825e-01
1980.9,110345.9965,12137.2294,4.690e-01,4.796e-01
1989.9,110151.4885,12110.3884,4.686e-01,4.767e-01
1998.9,109959.7675,12077.7747,4.707e-01,4.734e-01
2005.2,109832.7159,12063.6025,4.720e-01,4.716e-01
2005.9,109818.4017,12063.5992,4.719e-01,4.715e-01
2006.7,109802.3695,12063.0969,4.718e-01,4.713e-01
2014.4,109612.2925,12042.7909,4.657e-01,4.686e-01
2023.5,109341.5787,12010.8194,4.561e-01,4.645e-01
2032.6,109030.5930,11977.9160,4.493e-01,4.604e-01
2041.6,108687.1219,11943.8916,4.440e-01,4.562e-01
2050.7,108316.0068,11906.0872,4.406e-01,4.517e-01
2056.9,108051.0701,11886.9637,4.390e-01,4.492e-01
2065.9,107649.3863,11861.0521,4.323e-01,4.453e-01
2075.0,107224.6431,11826.9228,4.237e-01,4.404e-01
2084.0,106783.1833,11793.1049,4.179e-01,4.356e-01
