x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
962.8,4951.9338,1103.5636,2.987e-02,3.197e-02
971.5,5145.2990,1129.3407,3.010e-02,3.251e-02
980.2,5338.1584,1153.7233,3.062e-02,3.300e-02
988.9,5528.5231,1178.0998,3.148e-02,3.349e-02
996.9,5701.6409,1195.6053,3.215e-02,3.382e-02
1003.5,5840.6909,1209.3501,3.232e-02,3.406e-02
1012.2,6024.3090,1231.3838,3.259e-02,3.443e-02
1020.9,6201.7184,1251.4313,3.303e-02,3.476e-02
1029.7,6374.2527,1270.7596,3.359e-02,3.506e-02
1038.5,6536.5831,1288.9889,3.427e-02,3.532e-02
1047.2,6689.6582,1306.5151,3.524e-02,3.557e-02
1053.8,6791.6082,1318.0451,3.578e-02,3.570e-02
1053.9,6793.2446,1318.2499,3.578e-02,3.570e-02
1056.0,6825.7039,1321.3097,3.567e-02,3.572e-02
1064.8,6969.0640,1336.4367,3.517e-02,3.585e-02
1073.6,7122.5345,1350.5960,3.481e-02,3.595e-02
1082.4,7282.7326,1364.0141,3.460e-02,3.603e-02
1091.2,7447.4978,1376.6490,3.453e-02,3.609e-02
1100.0,7615.0217,1388.4888,3.462e-02,3.614e-02
1108.8,7784.3112,1399.7636,3.488e-02,3.617e-02
1110.9,7824.3207,1401.7102,3.491e-02,3.616e-02
1116.9,7939.5990,1407.2807,3.461e-02,3.613e-02
1125.9,8112.3874,1417.6562,3.411e-02,3.612e-02
1134.9,8284.7828,1426.7702,3.395e-02,3.608e-02
1143.9,8455.6031,1435.3825,3.405e-02,3.605e-02
1152.9,8625.1102,1443.2263,3.438e-02,3.600e-02
1161.9,8791.0457,1450.8136,3.500e-02,3.597e-02
1167.9,8902.0835,1454.2646,3.522e-02,3.591e-02
1176.6,9058.9123,1458.8508,3.506e-02,3.580e-02
1185.5,9215.6035,1465.0363,3.503e-02,3.574e-02
1194.4,9366.7918,1470.1975,3.510e-02,3.568e-02
1203.3,9513.2821,1475.0920,3.524e-02,3.562e-02
1212.1,9651.1325,1479.5546,3.540e-02,3.558e-02
1221.0,9781.0113,1483.8624,3.560e-02,3.555e-02
1224.8,9830.6365,1485.1947,3.564e-02,3.553e-02
1224.9,9831.8206,1485.2067,3.563e-02,3.553e-02
1229.9,9899.5444,1485.9919,3.527e-02,3.547e-02
1238.8,10025.4444,1488.2881,3.446e-02,3.542e-02
1247.8,10156.6307,1489.8257,3.399e-02,3.538e-02
1256.7,10291.3128,1491.0600,3.375e-02,3.536e-02
1265.6,10427.8247,1491.8501,3.371e-02,3.536e-02
1274.5,10565.3506,1492.6186,3.393e-02,3.540e-02
1281.9,10678.7962,1492.0225,3.407e-02,3.538e-02
1289.4,10794.0957,1491.0070,3.401e-02,3.537e-02
1298.4,10930.2889,1490.8064,3.411e-02,3.545e-02
1307.3,11065.3887,1490.0948,3.443e-02,3.554e-02
1316.3,11198.5240,1489.3112,3.496e-02,3.567e-02
1325.2,11329.8219,1488.3203,3.563e-02,3.582e-02
1334.2,11458.1160,1487.3756,3.651e-02,3.601e-02
1338.9,11524.8613,1486.2127,3.679e-02,3.607e-02
1341.9,11566.1514,1485.4141,3.681e-02,3.610e-02
1350.9,11689.3582,1484.1777,3.695e-02,3.632e-02
1359.9,11807.3835,1482.7262,3.715e-02,3.656e-02
1368.9,11920.4787,1481.3098,3.736e-02,3.683e-02
1377.9,12025.9003,1479.8047,3.756e-02,3.712e-02
1386.9,12123.1626,1478.7064,3.770e-02,3.747e-02
1395.8,12206.5853,1476.1354,3.782e-02,3.770e-02
1404.9,12288.5060,1472.3445,3.749e-02,3.792e-02
1413.9,12377.8424,1469.4264,3.714e-02,3.827e-02
1422.9,12470.8116,1465.9412,3.717e-02,3.861e-02
1431.9,12566.9243,1462.4123,3.737e-02,3.897e-02
1440.9,12663.8267,1458.9018,3.778e-02,3.937e-02
1446.9,12729.0834,1455.9076,3.810e-02,3.956e-02
1448.1,12741.3876,1455.2631,3.813e-02,3.960e-02
1457.1,12839.0449,1451.2008,3.830e-02,3.999e-02
1466.1,12935.4481,1447.1194,3.865e-02,4.039e-02
1475.2,13030.6595,1443.0467,3.919e-02,4.081e-02
1484.2,13124.0390,1438.9649,3.990e-02,4.124e-02
1493.2,13215.1436,1434.9997,4.080e-02,4.170e-02
1497.9,13261.3503,1432.5323,4.118e-02,4.187e-02
1499.3,13274.3484,1431.7948,4.123e-02,4.192e-02
1508.3,13360.9187,1427.7603,4.163e-02,4.235e-02
1517.3,13443.6384,1423.7739,4.213e-02,4.279e-02
1526.4,13522.1145,1419.8336,4.273e-02,4.324e-02
1535.4,13594.8159,1415.8873,4.341e-02,4.369e-02
1544.5,13661.0495,1412.0720,4.421e-02,4.415e-02
1546.9,13676.4487,1410.7256,4.434e-02,4.423e-02
1550.5,13699.8394,1408.4382,4.428e-02,4.434e-02
1559.6,13761.2359,1403.7689,4.409e-02,4.475e-02
1568.7,13823.8214,1398.9006,4.413e-02,4.514e-02
1577.7,13887.6384,1394.0977,4.434e-02,4.553e-02
1586.8,13951.1298,1389.2990,4.473e-02,4.592e-02
1595.9,14014.5343,1384.5534,4.529e-02,4.632e-02
1597.9,14028.4256,1383.3437,4.539e-02,4.638e-02
1602.9,14062.6862,1380.4762,4.541e-02,4.654e-02
1611.9,14123.1963,1376.0662,4.539e-02,4.691e-02
1620.9,14182.4331,1371.5723,4.560e-02,4.726e-02
1629.9,14239.8229,1367.2089,4.598e-02,4.761e-02
1638.9,14295.4651,1362.9176,4.656e-02,4.795e-02
1647.9,14348.7266,1358.6755,4.730e-02,4.829e-02
1648.9,14354.8015,1358.1470,4.735e-02,4.832e-02
1656.4,14397.0771,1354.5509,4.737e-02,4.852e-02
1665.5,14446.3574,1351.0010,4.748e-02,4.884e-02
1674.6,14492.5849,1347.3132,4.782e-02,4.914e-02
1683.7,14535.6595,1343.7610,4.834e-02,4.943e-02
1692.7,14574.6999,1340.2492,4.907e-02,4.972e-02
1701.8,14609.3723,1336.7876,5.003e-02,5.000e-02
1703.9,14616.1544,1335.8323,5.016e-02,5.004e-02
1707.9,14628.6994,1334.0104,5.003e-02,5.011e-02
1717.0,14657.8996,1330.7808,4.960e-02,5.032e-02
1726.1,14686.3933,1327.4630,4.942e-02,5.052e-02
1735.2,14714.2700,1324.3015,4.946e-02,5.071e-02
1744.3,14740.8952,1321.2263,4.972e-02,5.089e-02
1753.4,14766.3702,1318.2713,5.019e-02,5.107e-02
1754.9,14770.3480,1317.7326,5.024e-02,5.109e-02
1759.5,14782.3082,1316.3538,5.011e-02,5.114e-02
1768.6,14805.0167,1314.4535,4.975e-02,5.129e-02
1777.7,14826.0876,1312.5522,4.966e-02,5.142e-02
1786.8,14845.3348,1310.8205,4.980e-02,5.154e-02
1795.9,14862.7494,1309.2038,5.019e-02,5.165e-02
1805.0,14878.1804,1307.6827,5.079e-02,5.176e-02
1805.9,14879.7389,1307.4985,5.082e-02,5.176e-02
1811.1,14887.3911,1306.7865,5.072e-02,5.179e-02
1820.2,14899.5235,1306.3412,5.054e-02,5.185e-02
1829.3,14909.4938,1305.8006,5.065e-02,5.191e-02
