x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1224.2,4162.7056,636.1249,1.486e-02,1.485e-02
1224.6,4164.2120,636.1734,1.486e-02,1.485e-02
1224.9,4165.9429,636.1889,1.486e-02,1.485e-02
1225.6,4169.3604,636.2069,1.486e-02,1.484e-02
1229.9,4189.9040,636.5289,1.473e-02,1.483e-02
1238.8,4238.3344,637.2098,1.434e-02,1.480e-02
1247.8,4291.0151,637.7443,1.412e-02,1.478e-02
1256.7,4347.1801,638.2028,1.398e-02,1.477e-02
1265.6,4405.1213,638.5527,1.393e-02,1.478e-02
1274.5,4464.6188,638.9928,1.399e-02,1.482e-02
1281.9,4514.0229,638.7899,1.405e-02,1.482e-02
1289.4,4564.6685,638.3824,1.401e-02,1.482e-02
1298.4,4624.7301,638.4933,1.403e-02,1.489e-02
1307.3,4684.6686,638.4346,1.420e-02,1.497e-02
1316.3,4743.8455,638.4395,1.450e-02,1.506e-02
1325.2,4802.3516,638.4304,1.490e-02,1.518e-02
1334.2,4859.5331,638.5664,1.542e-02,1.532e-02
1338.9,4889.2599,638.2657,1.558e-02,1.536e-02
1341.9,4907.6624,638.0574,1.562e-02,1.539e-02
1350.9,4962.4407,638.2677,1.582e-02,1.556e-02
1359.9,5014.7846,638.4706,1.603e-02,1.573e-02
1368.9,5064.5806,638.8194,1.623e-02,1.593e-02
1377.9,5110.6324,639.2676,1.641e-02,1.615e-02
1386.9,5152.3317,640.0045,1.652e-02,1.639e-02
1395.2,5184.9190,640.3619,1.659e-02,1.658e-02
1395.6,5186.4934,640.3145,1.660e-02,1.658e-02
1395.9,5187.4867,640.2630,1.660e-02,1.658e-02
1396.7,5190.1403,640.1349,1.661e-02,1.659e-02
1404.9,5221.5038,639.8761,1.649e-02,1.677e-02
1413.9,5259.6873,640.1981,1.637e-02,1.702e-02
1422.9,5300.1833,640.3457,1.644e-02,1.727e-02
1431.9,5342.3532,640.5287,1.661e-02,1.753e-02
