x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
928.0,4280.8887,1019.7954,2.980e-02,3.015e-02
936.9,4483.0217,1050.6369,3.068e-02,3.088e-02
939.9,4551.3239,1058.8226,3.103e-02,3.108e-02
945.4,4676.1193,1073.9314,3.106e-02,3.141e-02
954.1,4874.9178,1103.2022,3.053e-02,3.204e-02
962.8,5074.2824,1130.2261,3.046e-02,3.261e-02
971.5,5272.5249,1156.5717,3.069e-02,3.315e-02
980.2,5470.2595,1181.5013,3.120e-02,3.365e-02
988.9,5665.4471,1206.4293,3.206e-02,3.414e-02
996.9,5842.9606,1224.3517,3.274e-02,3.447e-02
1003.5,5985.5487,1238.4218,3.291e-02,3.471e-02
1012.2,6173.8488,1260.9605,3.318e-02,3.509e-02
1020.9,6355.7943,1281.4790,3.363e-02,3.542e-02
1029.7,6532.7533,1301.2669,3.420e-02,3.572e-02
1038.5,6699.2617,1319.9368,3.489e-02,3.599e-02
1047.2,6856.2934,1337.8875,3.589e-02,3.624e-02
1053.8,6960.8924,1349.7100,3.645e-02,3.637e-02
1053.9,6962.5717,1349.9206,3.645e-02,3.637e-02
1056.0,6995.8783,1353.0602,3.634e-02,3.639e-02
1064.8,7142.9849,1368.5490,3.584e-02,3.651e-02
1073.6,7300.4743,1383.0646,3.548e-02,3.661e-02
1082.4,7464.8759,1396.8355,3.527e-02,3.669e-02
1091.2,7633.9736,1409.8183,3.520e-02,3.676e-02
1100.0,7805.9118,1422.0003,3.529e-02,3.680e-02
1108.8,7979.6720,1433.6152,3.556e-02,3.684e-02
1110.9,8020.7394,1435.6282,3.559e-02,3.683e-02
1116.9,8139.0695,1441.3909,3.528e-02,3.680e-02
1125.9,8316.4403,1452.1066,3.476e-02,3.678e-02
1134.9,8493.4181,1461.5411,3.458e-02,3.675e-02
1143.9,8668.7890,1470.4708,3.468e-02,3.672e-02
1152.9,8842.8220,1478.6208,3.501e-02,3.668e-02
1161.9,9013.1984,1486.5145,3.564e-02,3.664e-02
1167.9,9127.2137,1490.1301,3.587e-02,3.658e-02
1176.6,9288.2568,1494.9393,3.570e-02,3.648e-02
1185.5,9449.1686,1501.3928,3.567e-02,3.642e-02
1194.4,9604.4412,1506.7957,3.575e-02,3.636e-02
1203.3,9754.9010,1511.9233,3.590e-02,3.631e-02
1212.1,9896.5022,1516.6033,3.607e-02,3.627e-02
1221.0,10029.9318,1521.1187,3.629e-02,3.624e-02
1224.8,10080.9216,1522.5204,3.633e-02,3.622e-02
1224.9,10082.1388,1522.5338,3.633e-02,3.622e-02
1229.9,10151.7330,1523.3836,3.596e-02,3.617e-02
1238.8,10281.1107,1525.8092,3.514e-02,3.612e-02
1247.8,10415.9233,1527.4551,3.467e-02,3.608e-02
1256.7,10554.3308,1528.7848,3.442e-02,3.607e-02
1265.6,10694.6217,1529.6525,3.439e-02,3.607e-02
1274.5,10835.9581,1530.4893,3.461e-02,3.611e-02
1281.9,10952.5492,1529.9148,3.476e-02,3.609e-02
1289.4,11071.0489,1528.9032,3.469e-02,3.608e-02
1298.4,11211.0253,1528.7182,3.479e-02,3.616e-02
1307.3,11349.8822,1527.9985,3.512e-02,3.626e-02
1316.3,11486.7242,1527.1925,3.566e-02,3.639e-02
1325.2,11621.6822,1526.1616,3.635e-02,3.654e-02
1334.2,11753.5581,1525.1633,3.725e-02,3.674e-02
1338.9,11822.1689,1523.9552,3.754e-02,3.679e-02
1341.9,11864.6145,1523.1238,3.756e-02,3.683e-02
1350.9,11991.2725,1521.7968,3.771e-02,3.705e-02
1359.9,12112.6129,1520.2376,3.791e-02,3.729e-02
1368.9,12228.8948,1518.7009,3.812e-02,3.757e-02
1377.9,12337.3018,1517.0623,3.833e-02,3.786e-02
1386.9,12437.3370,1515.8257,3.846e-02,3.821e-02
1395.8,12523.1678,1513.0842,3.856e-02,3.845e-02
1404.9,12607.4736,1509.0633,3.822e-02,3.867e-02
