x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1448.1,1924.6091,240.6771,6.481e-03,6.766e-03
1457.1,1940.0182,240.7341,6.551e-03,6.866e-03
1466.1,1955.2967,240.8213,6.656e-03,6.968e-03
1475.2,1970.3924,240.9428,6.800e-03,7.074e-03
1484.2,1985.2014,241.0841,6.975e-03,7.181e-03
1493.2,1999.6343,241.3086,7.190e-03,7.296e-03
1497.9,2006.9339,241.2501,7.272e-03,7.336e-03
1499.3,2008.9968,241.2275,7.284e-03,7.347e-03
1508.3,2022.6217,241.5065,7.385e-03,7.458e-03
1517.3,2035.5707,241.8200,7.503e-03,7.571e-03
1526.4,2047.7101,242.1708,7.633e-03,7.684e-03
1535.4,2058.7801,242.5496,7.770e-03,7.797e-03
1544.5,2068.5406,242.9802,7.916e-03,7.912e-03
1546.2,2070.1346,242.9832,7.933e-03,7.926e-03
1546.7,2070.6324,242.9476,7.934e-03,7.928e-03
1546.9,2070.8111,242.9323,7.934e-03,7.928e-03
1547.7,2071.4932,242.8754,7.937e-03,7.931e-03
1550.5,2074.1192,242.8466,7.931e-03,7.955e-03
1559.6,2083.0934,243.1802,7.906e-03,8.060e-03
1568.7,2092.5381,243.4660,7.931e-03,8.162e-03
1577.7,2102.3055,243.7639,7.996e-03,8.265e-03
1586.8,2112.1723,244.0552,8.098e-03,8.365e-03
1595.9,2122.0692,244.3671,8.236e-03,8.467e-03
1597.9,2124.2744,244.3550,8.258e-03,8.483e-03
1602.9,2129.6512,244.3530,8.274e-03,8.521e-03
1611.9,2139.2111,244.7278,8.318e-03,8.619e-03
1620.9,2148.5827,245.0350,8.400e-03,8.710e-03
1629.9,2157.6893,245.3649,8.516e-03,8.802e-03
1638.9,2166.5012,245.6926,8.668e-03,8.891e-03
1647.9,2174.9483,246.0077,8.849e-03,8.979e-03
1648.9,2175.8876,246.0074,8.859e-03,8.985e-03
1656.4,2182.5510,246.1192,8.873e-03,9.037e-03
1665.5,2190.2587,246.6113,8.925e-03,9.123e-03
1674.6,2197.4152,247.0031,9.008e-03,9.202e-03
1683.7,2203.9431,247.4094,9.119e-03,9.280e-03
1692.7,2209.6893,247.7952,9.259e-03,9.356e-03
1701.8,2214.4922,248.1636,9.429e-03,9.429e-03
1703.2,2215.0827,248.1744,9.444e-03,9.436e-03
1703.8,2215.3668,248.1484,9.445e-03,9.437e-03
1704.7,2215.6880,248.1114,9.446e-03,9.439e-03
1707.9,2216.9777,248.1374,9.428e-03,9.455e-03
1717.0,2220.8204,248.5084,9.355e-03,9.516e-03
1726.1,2224.7789,248.7938,9.334e-03,9.571e-03
1735.2,2228.7561,249.0503,9.355e-03,9.624e-03
1744.3,2232.6529,249.2622,9.418e-03,9.674e-03
1753.4,2236.4176,249.4419,9.520e-03,9.722e-03
1754.9,2237.0314,249.4315,9.530e-03,9.726e-03
1759.5,2238.8095,249.4389,9.513e-03,9.740e-03
1768.6,2242.2388,249.7055,9.471e-03,9.780e-03
1777.7,2245.4302,249.8889,9.476e-03,9.814e-03
1786.8,2248.3603,250.0467,9.521e-03,9.846e-03
1795.9,2251.0113,250.1628,9.610e-03,9.875e-03
1805.0,2253.3622,250.2319,9.732e-03,9.901e-03
1805.9,2253.5899,250.2211,9.737e-03,9.902e-03
1811.1,2254.7429,250.2162,9.719e-03,9.908e-03
1820.2,2256.5505,250.3892,9.698e-03,9.926e-03
1829.3,2258.0075,250.4710,9.723e-03,9.938e-03
1838.4,2259.0933,250.5272,9.784e-03,9.949e-03
1847.5,2259.7720,250.5087,9.902e-03,9.956e-03
1854.2,2259.9914,250.5183,9.967e-03,9.959e-03
1854.9,2260.0054,250.5158,9.967e-03,9.959e-03
1855.7,2259.9773,250.5041,9.966e-03,9.958e-03
1856.6,2259.9347,250.4977,9.958e-03,9.958e-03
1865.7,2259.3602,250.4701,9.815e-03,9.948e-03
1874.8,2258.3879,250.3978,9.712e-03,9.935e-03
1883.9,2257.0486,250.2749,9.652e-03,9.919e-03
1893.0,2255.3676,250.1077,9.634e-03,9.900e-03
1902.1,2253.3575,249.8931,9.660e-03,9.878e-03
