x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1550.5,21114.1243,2164.7578,6.782e-02,6.791e-02
1559.6,21208.9674,2157.2924,6.752e-02,6.853e-02
1568.7,21305.6426,2149.5271,6.756e-02,6.913e-02
1577.7,21404.2143,2141.8666,6.788e-02,6.973e-02
1586.8,21502.2812,2134.2202,6.846e-02,7.032e-02
1595.9,21600.2108,2126.6653,6.931e-02,7.092e-02
1597.9,21621.6670,2124.7499,6.947e-02,7.102e-02
1602.9,21674.5829,2120.1988,6.950e-02,7.126e-02
1611.9,21768.0421,2113.1546,6.949e-02,7.182e-02
1620.9,21859.5338,2105.9983,6.981e-02,7.236e-02
1629.9,21948.1737,2099.0572,7.040e-02,7.289e-02
1638.9,22034.1146,2092.2440,7.129e-02,7.342e-02
1647.9,22116.3803,2085.5239,7.243e-02,7.394e-02
1648.9,22125.7627,2084.6897,7.250e-02,7.398e-02
1656.4,22191.0615,2078.9970,7.255e-02,7.429e-02
1665.5,22267.1812,2073.3550,7.273e-02,7.478e-02
1674.6,22338.5894,2067.5214,7.324e-02,7.524e-02
1683.7,22405.1317,2061.9175,7.404e-02,7.569e-02
1692.7,22465.4498,2056.3972,7.515e-02,7.613e-02
1701.8,22519.0296,2050.9789,7.661e-02,7.656e-02
1703.9,22529.5133,2049.4858,7.681e-02,7.662e-02
1707.9,22548.9079,2046.6269,7.661e-02,7.672e-02
1717.0,22594.0451,2041.5414,7.594e-02,7.706e-02
1726.1,22638.0884,2036.3298,7.567e-02,7.736e-02
1735.2,22681.1742,2031.3706,7.572e-02,7.765e-02
1744.3,22722.3241,2026.5560,7.612e-02,7.794e-02
1753.4,22761.6935,2021.9396,7.684e-02,7.821e-02
1754.9,22767.8411,2021.0972,7.692e-02,7.824e-02
1759.5,22786.3238,2018.9287,7.673e-02,7.832e-02
1768.6,22821.4153,2015.9257,7.617e-02,7.854e-02
1777.7,22853.9738,2012.9334,7.604e-02,7.874e-02
1786.8,22883.7125,2010.2157,7.626e-02,7.893e-02
1795.9,22910.6175,2007.6881,7.687e-02,7.911e-02
1805.0,22934.4561,2005.3205,7.778e-02,7.927e-02
1805.9,22936.8632,2005.0334,7.783e-02,7.927e-02
1811.1,22948.6839,2003.9122,7.767e-02,7.931e-02
1820.2,22967.4229,2003.1957,7.740e-02,7.942e-02
1829.3,22982.8206,2002.3452,7.758e-02,7.950e-02
1838.4,22994.9654,2001.7591,7.809e-02,7.957e-02
1847.5,23003.3837,2001.1641,7.918e-02,7.963e-02
1854.9,23007.6456,2000.5406,7.984e-02,7.964e-02
1856.6,23007.6564,2000.4439,7.972e-02,7.964e-02
1865.7,23005.7500,2000.7572,7.860e-02,7.957e-02
1874.8,22999.6939,2001.2382,7.783e-02,7.950e-02
1883.9,22989.9616,2001.9476,7.741e-02,7.941e-02
1893.0,22976.7251,2002.8837,7.733e-02,7.931e-02
1902.1,22960.2026,2004.0394,7.764e-02,7.920e-02
1905.9,22952.3895,2004.4464,7.774e-02,7.915e-02
1908.9,22945.8746,2004.9912,7.754e-02,7.909e-02
1917.9,22924.0305,2007.7372,7.660e-02,7.892e-02
1926.9,22899.4510,2010.5529,7.605e-02,7.873e-02
1935.9,22872.0831,2013.6315,7.583e-02,7.853e-02
1944.9,22842.3036,2016.9254,7.597e-02,7.832e-02
1953.9,22809.9447,2020.4015,7.649e-02,7.809e-02
1956.9,22798.9005,2021.5452,7.657e-02,7.802e-02
1962.8,22776.0326,2024.1727,7.622e-02,7.785e-02
1971.9,22739.7314,2029.0722,7.564e-02,7.756e-02
1980.9,22702.1667,2033.8359,7.548e-02,7.726e-02
1989.9,22664.3248,2038.8674,7.562e-02,7.695e-02
1998.9,22626.1694,2043.7609,7.624e-02,7.661e-02
2005.9,22598.0093,2047.9214,7.660e-02,7.639e-02
2014.4,22558.2654,2052.9757,7.572e-02,7.606e-02
2023.5,22506.0737,2058.3767,7.446e-02,7.560e-02
2032.6,22446.8182,2063.7978,7.366e-02,7.514e-02
2041.6,22381.1114,2069.4574,7.308e-02,7.468e-02
2050.7,22310.4784,2075.0985,7.283e-02,7.419e-02
2056.9,22259.6596,2079.3446,7.268e-02,7.391e-02
2065.9,22182.8785,2085.8857,7.174e-02,7.346e-02
2075.0,22101.1460,2092.6869,7.059e-02,7.291e-02
