x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
257.9,3302.5553,884.3632,1.811e-02,1.821e-02
260.9,3333.4391,888.6548,1.825e-02,1.827e-02
263.9,3364.4240,892.6457,1.827e-02,1.833e-02
269.9,3424.1331,902.8027,1.823e-02,1.848e-02
277.6,3497.6398,914.7207,1.837e-02,1.867e-02
284.9,3564.2123,925.6673,1.863e-02,1.885e-02
291.6,3622.0749,935.1861,1.894e-02,1.901e-02
299.9,3688.0152,946.2409,1.936e-02,1.919e-02
305.7,3731.2033,953.5029,1.964e-02,1.932e-02
311.9,3773.9850,961.3705,2.003e-02,1.946e-02
317.9,3812.3771,966.6284,2.004e-02,1.955e-02
319.8,3823.3832,967.9568,2.000e-02,1.957e-02
325.4,3855.4609,973.6469,2.018e-02,1.968e-02
333.8,3897.8117,981.2176,2.043e-02,1.982e-02
339.4,3922.2729,985.7938,2.058e-02,1.992e-02
347.8,3952.9263,991.8561,2.069e-02,2.004e-02
353.9,3970.7538,995.6549,2.068e-02,2.012e-02
359.9,3984.1042,998.8618,2.061e-02,2.018e-02
367.3,3994.8150,1002.1817,2.039e-02,2.025e-02
374.2,3998.7365,1004.1544,2.031e-02,2.029e-02
374.9,3998.8006,1004.1419,2.031e-02,2.029e-02
375.6,3998.7947,1004.0004,2.031e-02,2.029e-02
381.2,3996.3536,1002.0126,2.049e-02,2.024e-02
389.6,3985.0310,997.6304,2.095e-02,2.014e-02
395.1,3972.7797,994.2148,2.115e-02,2.006e-02
401.9,3952.8409,989.4570,2.128e-02,1.996e-02
409.0,3926.9539,983.8178,2.129e-02,1.983e-02
414.5,3902.8951,978.9587,2.118e-02,1.973e-02
422.8,3861.1727,971.0072,2.092e-02,1.957e-02
428.9,3825.8945,964.4670,2.060e-02,1.943e-02
431.9,3807.4120,961.3221,2.065e-02,1.938e-02
436.6,3776.8613,955.9928,2.070e-02,1.928e-02
443.9,3725.0825,946.4685,2.022e-02,1.910e-02
449.9,3678.9121,938.2911,1.985e-02,1.894e-02
455.9,3629.8684,929.7847,1.943e-02,1.879e-02
464.1,3557.7680,917.5070,1.884e-02,1.858e-02
469.6,3506.7489,908.8931,1.845e-02,1.843e-02
477.8,3425.7309,895.4951,1.795e-02,1.821e-02
483.3,3369.4216,885.8276,1.765e-02,1.805e-02
488.9,3309.6809,876.6524,1.756e-02,1.791e-02
497.0,3220.2084,861.8872,1.739e-02,1.768e-02
502.5,3157.2974,850.3614,1.711e-02,1.750e-02
509.9,3070.7740,834.4839,1.684e-02,1.725e-02
516.1,2996.1028,820.3710,1.661e-02,1.703e-02
521.9,2927.6081,806.8016,1.641e-02,1.681e-02
529.8,2833.5090,787.3195,1.616e-02,1.650e-02
536.9,2751.3935,768.6241,1.598e-02,1.620e-02
543.4,2678.5071,750.6105,1.589e-02,1.590e-02
545.2,2660.3623,745.5421,1.585e-02,1.583e-02
545.9,2653.4584,743.9893,1.584e-02,1.582e-02
546.6,2646.5254,742.3057,1.582e-02,1.580e-02
551.5,2591.4283,725.9526,1.571e-02,1.556e-02
556.9,2518.7465,706.3241,1.543e-02,1.518e-02
563.9,2415.3735,680.3160,1.501e-02,1.470e-02
570.5,2306.4094,654.6959,1.466e-02,1.421e-02
575.9,2210.6153,632.6008,1.457e-02,1.378e-02
583.9,2059.2586,598.5943,1.501e-02,1.311e-02
590.9,1922.1404,568.1700,1.601e-02,1.249e-02
597.4,1788.5018,537.4047,1.810e-02,1.186e-02
602.9,1673.4667,515.1455,1.824e-02,1.141e-02
608.9,1545.3650,490.1084,1.797e-02,1.089e-02
616.2,1386.2876,452.4829,2.044e-02,1.008e-02
623.9,1216.7528,413.2350,2.293e-02,9.223e-03
629.6,1090.2786,383.1000,2.518e-02,8.555e-03
635.9,951.5721,349.6397,2.776e-02,7.803e-03
643.0,796.8771,311.1880,3.086e-02,6.925e-03
648.4,682.4920,282.2921,3.303e-02,6.255e-03
656.4,517.7441,238.0964,3.709e-02,5.199e-03
659.9,447.9873,221.2896,3.635e-02,4.818e-03
662.9,391.0808,205.7557,3.375e-02,4.487e-03
669.7,269.2791,162.7530,2.892e-02,3.529e-03
677.7,145.6776,112.9154,2.258e-02,2.421e-03
683.9,69.1814,73.2915,1.631e-02,1.549e-03
690.9,13.6149,26.0717,6.163e-03,5.455e-04
695.3,0.0000,0.0000,5.793e-22,3.675e-23
696.4,0.2402,2.8732,8.549e-04,5.643e-05
700.3,0.2093,2.4002,7.174e-04,4.774e-05
704.9,0.3012,1.3822,5.233e-04,3.113e-05
705.5,0.2848,1.3130,5.484e-04,3.130e-05
711.6,0.0000,0.0000,5.661e-22,5.427e-23
716.9,1.4180,8.6636,6.999e-04,2.658e-04
722.2,0.0000,0.0000,6.289e-15,2.623e-16
725.0,16.6323,32.2521,6.414e-03,1.211e-03
733.5,180.5859,178.6164,4.528e-02,6.834e-03
742.0,474.5195,323.0445,7.307e-02,1.219e-02
750.5,860.2265,467.7858,9.879e-02,1.748e-02
759.0,1311.1987,611.3265,1.217e-01,2.263e-02
767.5,1809.0111,754.3405,1.436e-01,2.770e-02
768.9,1893.6721,772.2726,1.468e-01,2.834e-02
774.9,2265.2954,852.1610,1.458e-01,3.098e-02
783.9,2843.4552,1007.0292,1.296e-01,3.579e-02
792.9,3439.9970,1153.5649,1.169e-01,4.025e-02
801.7,4027.8063,1296.1186,1.045e-01,4.449e-02
810.2,4608.2372,1430.3710,9.429e-02,4.845e-02
818.8,5186.3228,1568.0727,8.362e-02,5.241e-02
825.9,5664.4781,1655.5216,8.244e-02,5.506e-02
833.1,6138.1184,1742.0361,8.116e-02,5.766e-02
841.7,6697.3702,1872.0790,7.340e-02,6.130e-02
850.3,7234.8405,1990.4352,6.982e-02,6.464e-02
858.9,7750.0061,2105.7402,6.829e-02,6.788e-02
867.5,8223.9461,2214.7382,6.908e-02,7.093e-02
876.1,8651.9777,2319.4172,7.276e-02,7.397e-02
882.2,8907.7095,2384.2758,7.559e-02,7.556e-02
882.4,8911.9404,2385.7670,7.561e-02,7.558e-02
882.9,8933.9010,2389.7889,7.568e-02,7.565e-02
883.6,8962.2640,2395.0522,7.576e-02,7.575e-02
884.7,9001.5491,2405.1697,7.597e-02,7.595e-02
893.4,9394.1407,2494.5550,7.948e-02,7.826e-02
902.0,9833.2487,2582.3986,8.233e-02,8.047e-02
910.7,10310.3370,2668.1189,8.457e-02,8.258e-02
919.3,10811.3378,2751.5282,8.657e-02,8.458e-02
928.0,11330.9692,2831.8364,8.860e-02,8.648e-02
936.9,11874.7392,2912.8998,9.086e-02,8.833e-02
939.9,12060.5323,2934.7023,9.189e-02,8.887e-02
945.4,12398.2025,2975.2470,9.150e-02,8.978e-02
