x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
980.2,10134.7930,2196.5513,5.932e-02,6.384e-02
988.9,10495.5969,2242.8175,6.104e-02,6.478e-02
996.9,10823.6677,2275.9208,6.236e-02,6.543e-02
1003.5,11087.1459,2301.9131,6.268e-02,6.589e-02
1012.2,11435.0300,2343.6583,6.321e-02,6.661e-02
1020.9,11771.0983,2381.5584,6.405e-02,6.724e-02
1029.7,12097.8759,2418.0513,6.512e-02,6.782e-02
1038.5,12405.2667,2452.4136,6.639e-02,6.834e-02
1047.2,12695.0624,2485.4157,6.821e-02,6.882e-02
1053.8,12888.0143,2507.0668,6.923e-02,6.906e-02
1053.9,12891.1100,2507.4483,6.922e-02,6.907e-02
1056.0,12952.5270,2513.1782,6.901e-02,6.911e-02
1064.8,13223.7605,2541.6326,6.796e-02,6.934e-02
1073.6,13514.0854,2568.1704,6.722e-02,6.953e-02
1082.4,13817.1032,2593.2357,6.677e-02,6.968e-02
1091.2,14128.7264,2616.7549,6.662e-02,6.979e-02
1100.0,14445.5352,2638.7117,6.678e-02,6.986e-02
1108.8,14765.6496,2659.5497,6.729e-02,6.992e-02
1110.9,14841.3010,2663.1078,6.734e-02,6.990e-02
1116.9,15059.2604,2673.2851,6.675e-02,6.982e-02
1125.9,15385.9311,2692.3488,6.583e-02,6.978e-02
1134.9,15711.8270,2708.9902,6.554e-02,6.969e-02
1143.9,16034.7156,2724.6553,6.575e-02,6.960e-02
1152.9,16355.0917,2738.8496,6.638e-02,6.949e-02
1161.9,16668.6870,2752.5435,6.759e-02,6.940e-02
1167.9,16878.5159,2758.6492,6.801e-02,6.926e-02
1176.6,17174.8494,2766.7516,6.766e-02,6.904e-02
1185.5,17470.8925,2777.8669,6.759e-02,6.889e-02
1194.4,17756.5008,2787.0663,6.771e-02,6.874e-02
1203.3,18033.1943,2795.7879,6.794e-02,6.861e-02
1212.1,18293.5159,2803.7321,6.821e-02,6.850e-02
1221.0,18538.7222,2811.4242,6.853e-02,6.842e-02
1224.8,18632.3837,2813.7865,6.859e-02,6.839e-02
1224.9,18634.6167,2813.8044,6.859e-02,6.838e-02
1229.9,18762.4066,2815.0928,6.787e-02,6.826e-02
1238.8,18999.9696,2819.1371,6.628e-02,6.815e-02
1247.8,19247.5006,2821.7673,6.536e-02,6.806e-02
1256.7,19501.6222,2823.8625,6.488e-02,6.801e-02
1265.6,19759.1886,2825.1577,6.480e-02,6.799e-02
1274.5,20018.6588,2826.4663,6.521e-02,6.806e-02
1281.9,20232.6907,2825.2304,6.548e-02,6.802e-02
1289.4,20450.2101,2823.2438,6.536e-02,6.799e-02
1298.4,20707.1368,2822.8815,6.556e-02,6.814e-02
1307.3,20961.9872,2821.6006,6.618e-02,6.832e-02
1316.3,21213.1162,2820.2463,6.719e-02,6.856e-02
1325.2,21460.7632,2818.5560,6.847e-02,6.885e-02
1334.2,21702.7232,2817.0225,7.015e-02,6.924e-02
1338.9,21828.5959,2814.9461,7.068e-02,6.935e-02
1341.9,21906.4577,2813.5270,7.072e-02,6.941e-02
1350.9,22138.7788,2811.5847,7.100e-02,6.985e-02
1359.9,22361.2926,2809.2804,7.139e-02,7.033e-02
1368.9,22574.4713,2807.0972,7.180e-02,7.087e-02
1377.9,22773.1256,2804.7870,7.222e-02,7.144e-02
1386.9,22956.3303,2803.3067,7.254e-02,7.213e-02
1395.8,23113.3476,2798.9896,7.281e-02,7.260e-02
1404.9,23267.4545,2792.4793,7.222e-02,7.304e-02
1413.9,23435.5724,2787.7853,7.162e-02,7.374e-02
1422.9,23610.5457,2782.0306,7.171e-02,7.442e-02
1431.9,23791.4582,2776.2320,7.215e-02,7.514e-02
1440.9,23973.8608,2770.5183,7.299e-02,7.593e-02
1446.9,24096.7019,2765.4189,7.362e-02,7.632e-02
1448.1,24119.8583,2764.3134,7.368e-02,7.639e-02
1457.1,24303.6907,2757.6558,7.400e-02,7.717e-02
1466.1,24485.1550,2750.9828,7.466e-02,7.798e-02
1475.2,24664.3726,2744.3420,7.569e-02,7.881e-02
1484.2,24840.1332,2737.6876,7.704e-02,7.966e-02
1493.2,25011.6004,2731.2717,7.877e-02,8.056e-02
1497.9,25098.5607,2727.1132,7.951e-02,8.091e-02
1499.3,25123.0212,2725.8662,7.962e-02,8.100e-02
1508.3,25285.9274,2719.3517,8.036e-02,8.186e-02
1517.3,25441.5619,2712.9117,8.133e-02,8.274e-02
1526.4,25589.1785,2706.5340,8.252e-02,8.362e-02
1535.4,25725.8815,2700.1068,8.387e-02,8.449e-02
1544.5,25850.3565,2693.8855,8.550e-02,8.540e-02
1546.9,25879.2758,2691.5684,8.576e-02,8.555e-02
1550.5,25923.1876,2687.6326,8.567e-02,8.577e-02
1559.6,26038.4962,2679.9057,8.536e-02,8.658e-02
1568.7,26156.0550,2671.7801,8.547e-02,8.735e-02
1577.7,26275.9517,2663.7702,8.591e-02,8.812e-02
1586.8,26395.2462,2655.7479,8.668e-02,8.889e-02
1595.9,26514.3939,2647.7996,8.779e-02,8.966e-02
1597.9,26540.4951,2645.7316,8.799e-02,8.979e-02
1602.9,26604.8800,2640.8796,8.802e-02,9.010e-02
1611.9,26718.5964,2633.6280,8.795e-02,9.082e-02
1620.9,26829.9277,2626.1626,8.831e-02,9.150e-02
1629.9,26937.7903,2618.9038,8.902e-02,9.218e-02
1638.9,27042.3729,2611.7305,9.012e-02,9.285e-02
1647.9,27142.4785,2604.5956,9.153e-02,9.350e-02
1648.9,27153.8991,2603.6911,9.163e-02,9.356e-02
1656.4,27233.3554,2597.6256,9.167e-02,9.396e-02
1665.5,27325.9755,2591.8012,9.185e-02,9.458e-02
1674.6,27412.8471,2585.6357,9.249e-02,9.515e-02
1683.7,27493.7792,2579.6551,9.351e-02,9.572e-02
1692.7,27567.1031,2573.6704,9.494e-02,9.627e-02
1701.8,27632.1843,2567.6880,9.686e-02,9.681e-02
1703.9,27644.9018,2566.0061,9.712e-02,9.689e-02
1707.9,27668.4168,2562.8514,9.688e-02,9.702e-02
1717.0,27723.1778,2557.4271,9.606e-02,9.743e-02
1726.1,27776.6249,2551.7850,9.573e-02,9.781e-02
1735.2,27828.9316,2546.3907,9.581e-02,9.818e-02
1744.3,27878.8997,2541.1059,9.633e-02,9.854e-02
1753.4,27926.7236,2535.9868,9.727e-02,9.888e-02
1754.9,27934.1895,2535.0457,9.737e-02,9.891e-02
1759.5,27956.6458,2532.7051,9.712e-02,9.902e-02
1768.6,27999.2894,2529.6338,9.637e-02,9.929e-02
1777.7,28038.8684,2526.4876,9.618e-02,9.954e-02
1786.8,28075.0304,2523.5945,9.643e-02,9.978e-02
1795.9,28107.7592,2520.8465,9.719e-02,1.000e-01
