x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3833.7,303.1063,157.2829,4.659e-03,3.742e-03
3839.9,318.1249,164.4654,4.616e-03,3.904e-03
3845.9,331.8936,170.9645,4.614e-03,4.049e-03
3854.5,350.5239,179.8647,4.640e-03,4.246e-03
3860.9,363.3562,186.1381,4.672e-03,4.383e-03
3869.4,378.9119,193.9150,4.721e-03,4.550e-03
3875.9,389.5007,199.5198,4.764e-03,4.669e-03
3881.9,398.2842,204.5021,4.812e-03,4.776e-03
3887.8,405.4743,208.5718,4.861e-03,4.852e-03
3887.9,405.5588,208.6221,4.861e-03,4.853e-03
3890.2,408.1496,209.7855,4.877e-03,4.874e-03
3896.9,415.4251,213.3864,4.950e-03,4.943e-03
3905.1,423.7394,217.3060,5.032e-03,5.017e-03
3911.9,430.0232,220.1949,5.090e-03,5.070e-03
3917.9,435.1130,222.5020,5.130e-03,5.111e-03
3926.1,441.2670,225.2647,5.167e-03,5.160e-03
3932.9,445.7410,227.2584,5.186e-03,5.195e-03
3941.0,450.1306,229.2357,5.193e-03,5.228e-03
3944.9,451.9100,229.9862,5.205e-03,5.241e-03
3947.0,452.7491,230.3165,5.212e-03,5.248e-03
3953.0,454.8530,231.1651,5.219e-03,5.260e-03
3959.9,456.5873,231.8766,5.223e-03,5.271e-03
3968.0,457.7059,232.3525,5.218e-03,5.277e-03
3973.9,457.8815,232.4581,5.205e-03,5.277e-03
3982.9,457.1633,232.2075,5.169e-03,5.271e-03
3988.9,455.9828,231.8057,5.141e-03,5.263e-03
3995.9,453.9792,230.9769,5.095e-03,5.246e-03
4001.9,451.6498,230.3471,5.086e-03,5.236e-03
4003.9,450.8141,230.0699,5.087e-03,5.232e-03
4009.9,447.7528,228.6851,5.069e-03,5.206e-03
4018.9,442.3584,226.2117,5.040e-03,5.159e-03
4025.0,438.0950,224.2676,5.014e-03,5.122e-03
4031.9,432.7411,221.7205,4.976e-03,5.073e-03
4040.0,425.7368,218.3281,4.925e-03,5.007e-03
4046.0,420.2460,215.5328,4.886e-03,4.953e-03
4055.0,411.3042,210.6196,4.838e-03,4.854e-03
4058.8,407.5599,208.8748,4.830e-03,4.823e-03
4061.0,405.3498,207.6517,4.819e-03,4.800e-03
4067.9,396.6369,202.0704,4.772e-03,4.682e-03
4076.1,384.3211,195.0729,4.699e-03,4.533e-03
4082.1,373.8473,189.5639,4.617e-03,4.414e-03
4091.2,356.4602,180.7740,4.445e-03,4.221e-03
4097.2,343.7053,174.5489,4.299e-03,4.084e-03
4103.9,328.6952,167.3759,4.119e-03,3.924e-03
4112.3,308.6534,157.6295,3.845e-03,3.705e-03
4115.9,299.6384,154.2383,3.811e-03,3.629e-03
4118.3,293.5001,151.9569,3.789e-03,3.578e-03
4127.4,269.7100,140.4200,3.453e-03,3.313e-03
4133.4,253.1616,132.5532,3.230e-03,3.131e-03
4139.9,234.8957,123.7785,2.978e-03,2.928e-03
4148.5,210.0011,111.7748,2.645e-03,2.648e-03
4154.6,192.1538,103.0642,2.419e-03,2.443e-03
4163.6,164.9394,89.7304,2.123e-03,2.129e-03
4169.7,146.6246,80.3124,1.977e-03,1.907e-03
4172.9,136.7478,76.3365,1.872e-03,1.813e-03
4175.7,128.2681,72.9029,1.767e-03,1.733e-03
4181.9,109.4375,62.9698,1.547e-03,1.497e-03
4187.9,91.3236,53.4893,1.338e-03,1.271e-03
4196.9,64.7187,39.0213,1.037e-03,9.268e-04
4202.9,47.2906,29.1693,8.272e-04,6.922e-04
4211.9,22.6497,14.4310,4.742e-04,3.418e-04
4218.1,6.8973,4.2431,1.378e-04,1.003e-04
4219.9,2.5040,1.2599,3.193e-05,2.984e-05
4221.1,0.0000,0.0000,1.799e-21,3.500e-23
4224.9,0.2495,0.2142,1.224e-05,4.989e-06
4226.3,0.0000,0.0000,1.426e-12,6.108e-14
4255.3,0.0000,0.0000,1.609e-12,4.126e-13
