x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1247.8,6193.0023,912.8909,2.062e-02,2.145e-02
1256.7,6275.7020,913.6091,2.046e-02,2.143e-02
1265.6,6359.5362,914.0684,2.044e-02,2.142e-02
1274.5,6444.0059,914.5169,2.057e-02,2.144e-02
1281.9,6513.6947,914.1635,2.066e-02,2.143e-02
1289.4,6584.5340,913.5580,2.061e-02,2.142e-02
1298.4,6668.2236,913.4406,2.066e-02,2.147e-02
1307.3,6751.2572,913.0205,2.084e-02,2.152e-02
1316.3,6833.1003,912.5615,2.116e-02,2.159e-02
1325.2,6913.8305,911.9821,2.156e-02,2.168e-02
1334.2,6992.7331,911.4312,2.210e-02,2.180e-02
1338.9,7033.7892,910.7444,2.227e-02,2.184e-02
1341.9,7059.1918,910.2713,2.228e-02,2.186e-02
1350.9,7135.0022,909.5467,2.237e-02,2.199e-02
1359.9,7207.6507,908.6927,2.249e-02,2.214e-02
1368.9,7277.2915,907.8599,2.261e-02,2.231e-02
1377.9,7342.2449,906.9738,2.274e-02,2.249e-02
1386.9,7402.2155,906.3287,2.284e-02,2.270e-02
1395.8,7453.7220,904.7881,2.291e-02,2.284e-02
1404.9,7504.3491,902.4595,2.271e-02,2.298e-02
1413.9,7559.5219,900.6310,2.249e-02,2.319e-02
1422.9,7616.9262,898.4551,2.251e-02,2.340e-02
1431.9,7676.2589,896.2499,2.263e-02,2.362e-02
1440.9,7736.0777,894.0437,2.289e-02,2.386e-02
1446.9,7776.3586,892.1937,2.309e-02,2.397e-02
1448.1,7783.9566,891.7960,2.310e-02,2.399e-02
1457.1,7844.2397,889.2425,2.321e-02,2.423e-02
1466.1,7903.7544,886.6720,2.343e-02,2.448e-02
1475.2,7962.5375,884.1024,2.376e-02,2.474e-02
1484.2,8020.1966,881.5253,2.420e-02,2.500e-02
1493.2,8076.4598,879.0093,2.476e-02,2.527e-02
1497.9,8104.9990,877.4689,2.499e-02,2.538e-02
1499.3,8113.0285,877.0088,2.503e-02,2.541e-02
1508.3,8166.5096,874.4424,2.526e-02,2.567e-02
1517.3,8217.6285,871.9027,2.557e-02,2.594e-02
1526.4,8266.1453,869.3888,2.593e-02,2.621e-02
1535.4,8311.1222,866.8704,2.633e-02,2.648e-02
1544.5,8352.1358,864.4326,2.680e-02,2.676e-02
1546.9,8361.6834,863.5844,2.688e-02,2.681e-02
1550.5,8376.1951,862.1270,2.684e-02,2.688e-02
1559.6,8414.2551,859.0745,2.670e-02,2.712e-02
