mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
30,0.2312603233800342,SIDE,NA,SIDE,False,0.24344996461198498,0.08080504326003186,0.4071791086346835,1.0,0.7851967937882202,0.5561037946977935,0.2144863486857002,6.111307060208538,4.675377048830741e-10,1.683294815815601,38005.01074909222,89660351465498.0,314729.7795608208
31,0.2314926586956387,LOCAL_GATE_ROTX,NA,LOCAL,True,0.14449954929117123,0.5350041361557695,0.03888057301219746,1.0,0.9773951020657168,0.865023391533683,0.02204040238686657,1.456348378660038e-07,0.01637242923480069,3.057345642912128e-08,1540860620024.041,1849302.408024874,12816059897379.42
32,0.2316914524084394,LOCAL_GATE_ROTX,NA,LOCAL,True,0.02345440872741576,0.08464553889497746,0.389477172808757,1.0,0.9784718289572625,0.8523095450738379,0.02106652816462888,0.01600750932390812,9.605608184362822e-11,0.03373297064422692,91887.2682939072,962139662700.0814,983988.8307919388
33,0.2356728063294352,SIDE,NA,SIDE,False,0.45115736256746475,0.11061713497593265,0.04889638638856325,1.0,0.7193549338144819,0.3091920407800036,0.2765872034899672,7.72267324158146e-09,0.0002208880129980359,4.45886130518094e-09,100305445503.8412,185631.9662746891,1041019007632.359
34,0.2408508818359034,LOCAL_GATE_ROTX,NA,LOCAL,True,0.02556712576770598,0.27481521160098166,0.3785606703143482,1.0,0.9775759085197276,0.8515463791773423,0.02176909799710646,0.003847195598540135,1.850742463016845e-09,0.001359378953868049,1085.639470425654,2642932410.282419,14793.70036511514
35,0.2483233405097343,LOCAL_GATE_ROTX,NA,LOCAL,True,0.09303262171518575,0.19613793591848022,0.6698878693670254,1.0,0.9867944052685582,0.8873719525043133,0.01235179575740777,0.0001968325357844411,0.02835098194154774,4.56182815765402e-05,2530953648648.182,724969423.7773908,13299046407402.67
36,0.2483640011262236,SIDE,NA,SIDE,False,0.07950648725363686,0.21951414220819432,0.5474391038697491,1.0,0.5577217901350221,0.08945683982671249,0.4420612077015164,4.424535770512825,1.285973780162545e-06,1.025874678051301,114399985.8388415,16289029546532.69,601327173.0417094
37,0.2517036281362549,LOCAL_GATE_ROTX,NA,LOCAL,True,6.399389509622237e-05,0.007724098855049317,0.9922119072498543,0.0,0.9899422939573848,0.8444603773780228,0.00966017705618196,2.707603273590921e-07,2.309548050967632e-08,3.67419412939213e-07,1189.851817800269,69721.08588294542,204034.5523884877
38,0.2532606001401625,SIDE,NA,SIDE,False,0.3006598401873884,0.23615793528749074,0.40081436605270276,1.0,0.8594594928716982,0.5007188766849281,0.1370225881696992,1.971178293934839e-07,9.148352448034712e-05,4.182845895336213e-08,155680867839.2565,731696.1709517245,825071144638.7231
39,0.2550630062228269,L,A,LA,False,0.5565389316080885,0.3635126867514557,0.07994838164045566,0.0,0.9765497829551409,0.8866889417131991,0.02302567269555824,1.812272864414105e-07,0.7940332851155661,5.772329978736619e-07,80466155283.014,2131987.433199913,3413365085656.035
