case_index,github_scenario_id,i08_case_id,category,confidence,stationarity,stationarity_interpretation,station,response,unit,mean,sigma,raw_rms_convention,mean_plus_3p5sigma,mean_minus_3p5sigma,sample_max,sample_min,first_half_sigma,second_half_sigma,half_sigma_relative_difference,half_mean_difference_over_sigma,stationarity_metric_is_solver_gate
11,infa_2021_zhoushan,I08-infa_2021_zhoushan-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_R_deg,deg,3.4097771207847254,1.0617308711548428,3.571253625296052,7.125835169826675,-0.3062809282572241,6.895238650163907,0.5809366302123391,1.0107705408490792,1.1086317888056376,0.09217142556108864,0.0843538870341414,False
11,infa_2021_zhoushan,I08-infa_2021_zhoushan-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_R_deg,deg,4.908380835683221,2.916929312212902,5.7097004335209345,15.117633428428377,-5.300871757061937,11.45352743436056,-3.87639143164152,3.2794105348446623,2.4928104354303304,0.2696671791534039,0.10811365363276423,False
11,infa_2021_zhoushan,I08-infa_2021_zhoushan-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,system_roll_deg,deg,0.46535988096509256,2.686514507644193,2.726521596942626,9.868160657719768,-8.937440895789583,5.592254240152862,-5.6213963408833045,3.088448101831225,2.212489893889736,0.3260575014387758,0.025245295236458905,False
11,infa_2021_zhoushan,I08-infa_2021_zhoushan-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,system_roll_deg,deg,0.6864411920935349,0.7816457443914212,1.0402747617471129,3.422201297463509,-2.049318913276439,2.845081423392002,-1.6771034540894598,0.6566632840069381,0.8892785861270301,0.2975968381958034,0.007867610995835942,False
11,infa_2021_zhoushan,I08-infa_2021_zhoushan-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,system_roll_deg,deg,0.46636794894152567,2.710439377921931,2.750269202312703,9.952905771668286,-9.020169873785234,5.624525154640665,-5.5923343874441,3.132124636551508,2.208433820885706,0.34079006643343096,0.043032353389848475,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,lateral_common_m,m,59.26865827452166,54.574108237625964,80.56740745235719,250.27803710621254,-131.7407205571692,166.10751972196422,-42.06446145339179,53.37151433260588,55.740362007224086,0.0434060720571704,0.0333499184345318,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,lateral_common_m,m,78.8260962626248,76.72207477515471,109.9992282236972,347.35335797566626,-189.70116545041668,229.47139372652651,-59.59132522600656,75.02966372383918,78.36331474088992,0.04345100190291378,0.033356209008708296,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,lateral_common_m,m,59.267237942482325,54.414901868530606,80.45860450376102,249.71939448233945,-131.1849185973748,174.8013346790895,-36.673426631329974,53.31876731208311,55.47362882873992,0.039600577096749565,0.038913538415476075,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,vertical_common_m,m,-0.29033505522121705,3.768444890194548,3.7796125905605336,12.899222060459701,-13.479892170902135,9.56041281061214,-9.250376731710428,3.971859700304881,3.5536961506864877,0.11096448582980482,0.006447559292669871,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,vertical_common_m,m,-0.3968684151913091,2.3325420121987737,2.3660635616248276,7.767028627504399,-8.560765457887017,6.323190097149806,-7.537651148924566,2.457258016849469,2.1983083515562365,0.11101607771220084,0.06567319000853625,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,vertical_common_m,m,-0.29034129421918414,3.7889011909671897,3.800009250257354,12.970812874165981,-13.551495462604349,9.554753938872345,-10.328037249707956,3.97314525131221,3.5955368267810828,0.09966172394026863,0.00485526206846924,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_L_deg,deg,8.58560969459537,4.798637699056446,9.835630004973536,25.380841641292932,-8.209622252102193,21.380483118192316,-5.756328199765845,5.193318673208658,4.3675878469424365,0.17207609285205774,0.03133057064239272,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_L_deg,deg,5.927128427712269,1.9940791062565277,6.253575207879389,12.906405299610116,-1.052148444185578,11.863331609294338,0.18966554236815547,1.8976492423853912,2.0843314145720675,0.09361823791290484,0.06285344039950841,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_L_deg,deg,8.532109060556468,4.784644046897573,9.782111411998034,25.278363224697973,-8.214145103585036,19.51114789069387,-5.249733665396722,5.264504415880936,4.240672138899433,0.21398295608747941,0.08922758235106644,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_R_deg,deg,8.585605690814804,4.819869012048984,9.846002354837296,25.45514723298625,-8.28393585135664,21.24586943174251,-6.035061098228137,5.184797205745934,4.424523125132684,0.1577374984076689,0.025610909781758916,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_R_deg,deg,5.927122952443002,1.9998696849673825,6.255418870885321,12.926666849828841,-1.072420944942837,12.39355051262073,0.3207080971196534,1.9089032919634934,2.085028962313374,0.08806857350445481,0.06467746377108474,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_R_deg,deg,8.532105084866664,4.754865089506765,9.767576935894478,25.174132898140343,-8.109922728407014,20.525452969579888,-5.951984466909352,5.2367568095928965,4.20643557333271,0.21668779594481918,0.09569188895977489,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,system_roll_deg,deg,0.808922440942287,4.092440977997161,4.171621827760804,15.132465863932353,-13.514620982047777,8.496880755145963,-8.916471440632016,4.694937838556935,3.383993516199267,0.32033310422945765,0.02463934350831237,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,system_roll_deg,deg,1.1932220790500152,1.3524608181752373,1.8035878671779961,5.926834942663346,-3.540390784563316,5.161101189400878,-2.989026970396626,1.089431806320053,1.5721771334768706,0.35693849364756136,0.001761702557824519,False
12,doksuri_2023_jinjiang,I08-doksuri_2023_jinjiang-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,system_roll_deg,deg,0.8106747381245031,4.131714187758563,4.210493517434582,15.271674395279474,-13.650324919030469,8.532985951938253,-8.660949211485836,4.766306152139265,3.3781835083011353,0.33596773173489525,0.04215668856047778,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,lateral_common_m,m,108.62825793284502,107.23193517607663,152.6393997077131,483.94003104911326,-266.6835151834232,315.23856998355683,-92.10903838081877,105.05736525034835,109.35571871394276,0.04008463949229715,0.02491451191404493,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,lateral_common_m,m,144.47334840945132,150.62648040461207,208.71244572310414,671.6660298255936,-382.71933300669093,435.09005740022275,-124.53961290713181,147.46364789314407,153.71238844854787,0.04148500674395674,0.02558907012602408,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,lateral_common_m,m,108.62565473244176,106.90139543099275,152.4055156847846,482.78053874091637,-265.5292292760328,331.9350750019112,-79.33230710887695,104.85657046420225,108.89293379483088,0.037757817045841975,0.03001995030273876,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,vertical_common_m,m,-0.532129327433669,7.376724576367375,7.395892582825784,25.286406689852146,-26.350665344719484,18.251286071261905,-18.233690567817213,7.769045333745684,6.962884982790592,0.10928432295517271,0.007093113688679983,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,vertical_common_m,m,-0.7273848577964778,4.636951816893795,4.69365645137629,15.501946501331803,-16.956716216924757,12.57338830857625,-14.955434847443955,4.873223281156588,4.3844705110194235,0.10540389234938626,0.05651409410842575,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,vertical_common_m,m,-0.5321407623387292,7.417812627618068,7.436875551560112,25.430203434324508,-26.49448495900197,18.922052088545602,-19.751183913716105,7.775252663646886,7.042904559348933,0.09872830995639714,0.0002646545029354554,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_L_deg,deg,15.735801207029573,8.478580337588076,17.874612280217114,45.410832388587835,-13.939229974528692,39.78623849442891,-10.583018785047182,8.768123200557271,8.178116024652649,0.06958796784515263,0.0253303642007701,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_L_deg,deg,10.86330708997011,4.093401582470048,11.60893524171632,25.190212628615278,-3.463598448675059,23.868490616621365,-1.26290454133375,3.95557972467138,4.225194164177415,0.06586562155559232,0.043408843399511184,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_L_deg,deg,15.637744648248873,8.359233246672916,17.73177481686811,44.895061011604085,-13.619571715106336,36.99268059171507,-9.699481185422233,8.862895165279305,7.812038119256449,0.12571213351907726,0.07302763386914843,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_R_deg,deg,15.735793868855897,8.521579741563556,17.89504205010285,45.56132296432834,-14.08973522661655,40.388636574733454,-12.329032330166626,8.728009292970102,8.309867116551471,0.04906862214515977,0.020126196461701214,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_R_deg,deg,10.86329705483552,4.105887184478295,11.613334253058472,25.233902200509554,-3.507308090838512,23.639161568167065,-0.9737168007320935,3.979247590246088,4.227052160531853,0.06035347761686051,0.0449684817111434,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_R_deg,deg,15.637737361560255,8.287964378535506,17.698281931560782,44.645612686434525,-13.370137963314015,40.04921111897329,-9.234076665597428,8.81570013420373,7.7110056914984,0.1332889950114061,0.07929347384970976,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,system_roll_deg,deg,1.4826020719979685,6.256701902544731,6.429963265929248,23.381058730904527,-20.415854586908587,12.84200788951913,-14.579266739783504,7.158786238733952,5.200022780909188,0.3130664507171253,0.023385008024910968,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,system_roll_deg,deg,2.1869507349710084,2.482866024207194,3.3086820958430976,10.876981819696187,-6.503080349754171,9.763216023771964,-5.398144418687949,1.9458490431257376,2.9229891557661047,0.39355329812947865,0.005122504792881278,False
13,haiyan_2013_peak,I08-haiyan_2013_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,system_roll_deg,deg,1.4858137018176136,6.322465991101199,6.494706965301839,23.61444467067181,-20.642817267036584,13.079589720148546,-13.831887694731012,7.277905000290519,5.191539128028139,0.3299924230828473,0.041141708194856234,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,lateral_common_m,m,99.31698315724061,97.17484240860567,138.94895876037705,439.42893158736047,-240.79496527287927,287.0178987041472,-82.43020569989277,95.17673072052864,99.12450196545883,0.040625445301268485,0.026019832720770318,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,lateral_common_m,m,132.0895445043601,136.51548559715638,189.95822060441802,609.8937440944075,-345.71465508568724,396.1922100685002,-112.1204081723265,133.62441289394496,139.33406240254882,0.04182418927514544,0.026606521894164525,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,lateral_common_m,m,99.31460309504018,96.87694217321288,138.73907997661436,438.38390070128526,-239.7546945112049,302.2002387221469,-71.09322421378548,95.00736404959923,98.69592798805891,0.03807473538816538,0.031180113946660527,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,vertical_common_m,m,-0.4865168645425162,6.692342963514139,6.71000394938643,22.93668350775697,-23.909717236842003,16.617799087894184,-16.53057378817055,7.048860207734847,6.316234976332794,0.10947215876356588,0.007071463004020744,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,vertical_common_m,m,-0.6650357010720458,4.197779180405126,4.250132060435666,14.027191430345894,-15.357262832489987,11.384729987160286,-13.539540306767282,4.4138166424215965,3.9666800692113986,0.10651741170602617,0.05767164254126698,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,vertical_common_m,m,-0.4865273192832524,6.729519550648191,6.747083978650716,23.066791107985416,-24.03984574655192,17.14364828825583,-17.97866580696464,7.053915400957381,6.389262652466736,0.09876674604899917,0.0008414807781162339,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_L_deg,deg,14.386977506445875,7.774175996119157,16.353071093516803,41.59659349286293,-12.822638479971177,36.293257034498,-9.684440693251167,8.102396119287487,7.430755111542706,0.08639385165451129,0.02620515171589149,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_L_deg,deg,9.93213835716197,3.675406882666563,10.590372424941476,22.79606244649494,-2.931785732171001,21.412863726213637,-0.9384652726340956,3.54158615957171,3.8029350195503735,0.07110746328826885,0.04606677550195843,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_L_deg,deg,14.297326049429044,7.6785450460632365,16.228788808414034,41.172233710650374,-12.577581611792285,33.46805225721471,-8.71911338716067,8.192364289506592,7.1166355531868986,0.14009538654347237,0.07561907744758273,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_R_deg,deg,14.38697079727751,7.813005241797379,16.371560085406312,41.73248914356834,-12.958547549013318,36.71089190348714,-11.102190850767602,8.069606319849665,7.5474743283061985,0.06682857305025314,0.02092203419446042,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_R_deg,deg,9.932129182207754,3.6866074565264273,10.59425620940796,22.835255280050248,-2.970996915634741,21.48310113751465,-0.665580177727108,3.5629232657827203,3.804543460226594,0.06553998419770232,0.0476646688950471,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_R_deg,deg,14.2973193873326,7.615759042542576,16.199170579306386,40.952476036231616,-12.357837261566416,36.26947551659746,-8.666414246294984,8.148709228742755,7.029444398136357,0.14696694372209596,0.08192878743389846,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,system_roll_deg,deg,1.3555180559421458,5.889068795406922,6.04305886757863,21.96725883986637,-19.25622272798208,12.11846443677301,-13.583029630146704,6.741026486728977,4.890494025108643,0.31423176157555255,0.02361732832121105,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,system_roll_deg,deg,1.9994921528163176,2.2683529335772,3.0238045407139533,9.938727420336518,-5.939743114703883,8.894695019801679,-4.959596560433521,1.7818606217296726,2.667702493506177,0.3905220650031425,0.004130817755348443,False
14,meranti_2016_peak,I08-meranti_2016_peak-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,system_roll_deg,deg,1.3584543948909151,5.950133476913378,6.103235759503621,22.18392156408774,-19.467012774305907,12.28091197704916,-12.933412334933251,6.851652701674703,4.882491594415411,0.330944022499608,0.04130704540296806,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,lateral_common_m,m,156.91466666417455,159.8091886313269,223.96693815233542,716.2468268738187,-402.4174935454696,461.5354572254186,-142.93668116671063,156.76623167066148,162.79134547381145,0.03770192349233215,0.020821975813829278,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,lateral_common_m,m,208.69327870047397,224.37921437665287,306.42930084937643,994.0205290187589,-576.6339716178111,636.6952685449489,-189.19750259619593,219.8511508509477,228.80981958550402,0.0399264644875612,0.021826224900425472,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,lateral_common_m,m,156.91090631367916,159.31017657412178,223.60850806768974,714.4965243231054,-400.67471169574713,486.0091152980997,-122.660662212447,156.3850206273867,162.1696900396707,0.03631073379416287,0.025745041844590946,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,vertical_common_m,m,-0.7686664374946093,10.917834386240255,10.944859787932451,37.44375391434628,-38.9810867893355,26.629463416514444,-27.01996659365297,11.495606240144097,10.308550754898281,0.10872627695670689,0.00697940805670977,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,vertical_common_m,m,-1.0507151147380362,6.920898355565498,7.000202589954678,23.172429129741207,-25.27385935921728,18.740079373486203,-22.334660014972048,7.255116494119834,6.565307925459477,0.09967037994506044,0.05235965232720919,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,vertical_common_m,m,-0.7686829553358233,10.97916555689094,11.006041514161401,37.65839649378247,-39.19576240445412,28.119429036287464,-28.83677307984747,11.50927589712225,10.423081105744881,0.09893236291492415,0.001798259685376572,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_L_deg,deg,22.7305311535165,12.238310469021465,25.81575661601156,65.56461779509164,-20.103555488058625,58.0080417214874,-15.174940517871157,12.226035502670735,12.2501411683378,0.0019696890128815697,0.02178609958782654,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_L_deg,deg,15.692161904566593,6.385563810071967,16.941646036074292,38.041635239818476,-6.657311430685294,37.20253788985288,-3.2038327044971773,6.249067084633271,6.5179671530173735,0.042110622708047406,0.03352065052803954,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_L_deg,deg,22.588887418008728,11.97818600682495,25.568237616182504,64.51253844189606,-19.334763605878596,55.84550769107078,-15.025401166484873,12.356075716717001,11.577153123404887,0.06502842691441743,0.06187698680819168,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_R_deg,deg,22.730520553447054,12.30297035000294,25.846462892700238,65.79091677845734,-20.32987567156324,59.79030836012508,-18.896812933380186,12.140614889168246,12.463352898746633,0.026232527625193378,0.01692963157080735,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_R_deg,deg,15.692147408708609,6.404758810688533,16.948876827676006,38.10880324611848,-6.724508428701258,36.77308611311204,-3.27044259098931,6.284647394512899,6.521264506387753,0.036943953530299466,0.03492726394545102,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_R_deg,deg,22.588876892310022,11.86027299802486,25.513201187691347,64.09983238539704,-18.922078600776988,60.18854836676246,-14.006400504168038,12.291293396729587,11.39980596930358,0.07516584378576027,0.06788028916143724,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,system_roll_deg,deg,2.1416343624602447,7.964619939739446,8.247531056441417,30.017804151548305,-25.734535426627815,16.115530133455618,-19.361876734257624,9.09524429879681,6.643928132428805,0.30777566097500414,0.022222477623330787,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,system_roll_deg,deg,3.159073450308803,3.6006161070318496,4.790008498391538,15.761229824920276,-9.44308292430267,14.25171667317373,-7.566528805125875,2.8138416217389257,4.244149765505923,0.3972398337533586,0.008972094879211134,False
15,goni_2020_landfall,I08-goni_2020_landfall-S20260805,typhoon,A,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,system_roll_deg,deg,2.1462735956780867,8.052936703282743,8.33404343008742,30.331552057167688,-26.039004865811517,16.812159010438048,-18.102429699042084,9.25538904413207,6.632899026859374,0.32565635542666677,0.04035490375532729,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,lateral_common_m,m,137.91328124780964,139.05892538205092,195.85060090014593,624.6195200849878,-348.7929575893686,404.007311366688,-122.8624383520889,136.34875605756682,141.7118621817593,0.0385671477717656,0.022180934175306054,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,lateral_common_m,m,183.42182698283838,195.27468903650842,267.91000502412624,866.8832386106179,-500.0395846449411,557.4260837627813,-163.753207133539,191.275123464513,199.18443373362592,0.040503509738705576,0.02307470417985168,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,lateral_common_m,m,137.9099762522571,138.62590261280627,195.54105048585927,623.100635397079,-347.28068289256487,425.4341495833728,-105.53764695332413,136.04155034854006,141.14918484704515,0.03684473393670981,0.027160466505159457,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,vertical_common_m,m,-0.6755857360792464,9.52755123178957,9.55147363296202,32.67084357518424,-34.02201504734274,23.353540175184666,-23.576214243330185,10.032463122189455,8.995055435030482,0.10888502847379766,0.007052659972735514,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,vertical_common_m,m,-0.9234800813127277,6.022065073360189,6.092461178240368,20.15374767544793,-22.00070783807339,16.316007942726593,-19.427618998394593,6.319153314730852,5.705484709987676,0.10190334997505458,0.05371473903138729,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,vertical_common_m,m,-0.6756002537131262,9.580932053222543,9.604722521306089,32.857661932565776,-34.20886243999203,24.509891588860263,-25.28531799392104,10.042912190916622,9.09635510141357,0.09879592969085697,0.001126032156657444,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_L_deg,deg,19.978005896645357,10.736878374322112,22.680416152076717,57.557080206772746,-17.601068413482032,50.81874459134735,-13.374100369303925,10.861292544844263,10.610471625200486,0.023360693015171935,0.02301901057838747,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_L_deg,deg,13.79193917393548,5.461097530826286,14.833784831213276,32.90578053182748,-5.321902183956519,31.848827474192788,-2.389655663021971,5.320068226718432,5.597215856423438,0.05074943784479034,0.03679554981442656,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_L_deg,deg,19.853514332234234,10.535089195567855,22.47554528145648,56.72632651672173,-17.01929785225326,48.32288006432575,-12.88592109300933,10.97502899900651,10.064922710523376,0.0863880952110038,0.06586428752792693,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/4,local_roll_R_deg,deg,19.977996580178075,10.793028595549053,22.707043260229774,57.753596664599755,-17.797603504243607,52.097173378831585,-16.2761998878993,10.794972501722116,10.791106046974747,0.00035823631088715077,0.01803582561637774,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,L/2,local_roll_R_deg,deg,13.791926433435306,5.477647572366544,14.839873910257614,32.96369293671821,-5.379840069847598,31.46453627930405,-2.2991199036835237,5.350995730420951,5.599922620689812,0.045444123043738606,0.03825506588469343,False
16,tip_1979_peak,I08-tip_1979_peak-S20260805,typhoon,C,stationary_ok,STATIONARY_SPECTRAL_MAPPING,3L/4,local_roll_R_deg,deg,19.85350508113185,10.435931389438833,22.42922932183812,56.379264944167765,-16.672254781904066,52.163112444031334,-12.034275127594537,10.917020929205695,9.918265339952614,0.095703541158178,0.07197586712639091,False
