mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
21,0.1875371989470002,V,S,VS,False,1.3808237894684753e-10,0.9999963112375133,3.6886244043091176e-06,0.0,0.005235539480251087,0.0007369313113816846,0.99475892053675,4.708778323623532e-05,1.465593239352437e-09,285.2746333857654,648.5824915130331,982272428322533.6,5385.66240650034
22,0.1908934512856173,T,S,TS,False,0.0013274242489130946,0.013729135022615755,0.9849434407284712,0.0,0.0309812058833133,0.01727598204390197,0.9689054969188761,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1975300650292856,SIDE,NA,SIDE,False,0.0160082300402675,0.5461908961014784,0.3136246257090707,1.0,0.001301584859100499,0.000158063741711511,0.9986983194046002,20.20697969720962,9.637221944076189e-11,710.657553862924,512.6954919002665,9886765588245402.0,1758.278635052333
24,0.1999964065931415,SIDE,NA,SIDE,False,0.15642004614467103,0.29548806467921257,0.10566382442331597,1.0,0.01275311435394997,0.00970043942280152,0.9872235720329077,0.0,0.0,0.0,0.0,0.0,0.0
25,0.2202298446969265,L,A,LA,False,0.9841757933981267,0.0007035661669361588,0.015120640434937238,0.0,0.9808012794586659,0.8784651520103214,0.01875969129780112,2.171196169170499e-09,0.0001252947766836546,3.489566640062625e-14,16898385.25320329,5592.896001121224,62719860832003.24
26,0.2211598801912035,V,A,VA,False,8.899990537234205e-10,0.9999836122983673,1.6386811633678694e-05,0.0,0.5455004063399633,0.07607129631984988,0.4539550405425698,24.46474360238027,7.361262969653559e-13,0.000312669848457137,3.657184855643586,62369827255329.9,9070.845940057578
27,0.2234254933698426,LOCAL_GATE_ROTX,NA,LOCAL,True,2.4215420174187833e-05,0.0006752191008601976,0.9993005654789656,0.0,0.9792731605614265,0.8467030421974668,0.02031877343723875,0.0,0.0,0.0,0.0,0.0,0.0
28,0.2252025215068145,LOCAL_GATE_ROTX,NA,LOCAL,True,2.6076867210689546e-05,0.0007944603572878411,0.9991794627755014,0.0,0.9822362260125482,0.8482307707776344,0.01750717020648518,0.0,0.0,0.0,0.0,0.0,0.0
29,0.2253900794704564,T,A,TA,False,0.002213879227759921,0.015208113615648486,0.9825780071565916,0.0,0.6031742160416722,0.1013565396212713,0.3922061229318641,9.41132181476923e-09,1.553854034537746e-05,1.190332717027497e-10,3084341.891309829,31370.14924895328,937712458670.343
30,0.2312603233922648,SIDE,NA,SIDE,False,0.14479434524165405,0.5749214352481055,0.05224344149056182,1.0,0.7851970432638752,0.5561041734295354,0.2144860990370121,6.125963416697687,1.869102452854945e-10,1.707794528316251,14323.78506852505,90506170234697.98,119318.7562833336
31,0.2314926587005482,LOCAL_GATE_ROTX,NA,LOCAL,True,0.3071721527612732,0.35070500177695474,0.2818754559601367,1.0,0.977395099162082,0.8650233933970654,0.02204040517581395,0.0,0.0,0.0,0.0,0.0,0.0
32,0.2316914524501002,LOCAL_GATE_ROTX,NA,LOCAL,True,0.036689271153367925,0.05633009772614001,0.5391703669164629,1.0,0.9784718290102669,0.8523095461360484,0.02106652811444782,0.0,0.0,0.0,0.0,0.0,0.0
