passage_index,passage_id,span,gate_index,catwalk,gate_name,subsystem,mct_node,family,rope_index,ansys_rope_node,rope_x_mm,rope_y_mm,rope_z_mm,beam_axis_x_mm,beam_axis_y_mm,beam_axis_z_mm,rigid_offset_z_mm,surface_gap_mm,original_mass21_element_id,original_mass21_real_id,original_combined_mass_tonne
6,H06,main_span,20,2,CW2_GATE_20,bottom,222,BOTTOM_PHI50,13,22976,23340.0,1224909.0,181596.562478559,23340.0,1224913.65,181709.062478559,112.5,0.0,520036,200013,0.4469202529063838
6,H06,main_span,20,2,CW2_GATE_20,bottom,222,BOTTOM_PHI50,14,23704,23600.0,1224909.0,181596.562478559,23600.0,1224913.65,181709.062478559,112.5,0.0,520729,200013,0.4469202529063838
6,H06,main_span,20,2,CW2_GATE_20,bottom,222,BOTTOM_PHI50,15,24432,23860.0,1224909.0,181596.562478559,23860.0,1224913.65,181709.062478559,112.5,0.0,521422,200013,0.4469202529063838
6,H06,main_span,20,2,CW2_GATE_20,bottom,222,BOTTOM_PHI50,16,25160,24120.0,1224909.0,181596.562478559,24120.0,1224913.65,181709.062478559,112.5,0.0,522115,200013,0.4469202529063838
6,H06,main_span,20,2,CW2_GATE_20,gate,1113,GANTRY_PHI54,1,25779,19240.0,1224918.3,190358.488463189,19240.0,1224913.65,190465.488463189,107.0,0.0,522621,200006,0.3663743286423279
6,H06,main_span,20,2,CW2_GATE_20,gate,1113,GANTRY_PHI54,2,26174,19500.0,1224918.3,190358.488463189,19500.0,1224913.65,190465.488463189,107.0,0.0,522692,200006,0.3663743286423279
6,H06,main_span,20,2,CW2_GATE_20,gate,1113,GANTRY_PHI54,3,26569,19760.0,1224918.3,190358.488463189,19760.0,1224913.65,190465.488463189,107.0,0.0,522763,200006,0.3663743286423279
6,H06,main_span,20,2,CW2_GATE_20,gate,1113,GANTRY_PHI54,4,26964,23140.0,1224918.3,190358.488463189,23140.0,1224913.65,190465.488463189,107.0,0.0,522834,200006,0.3663743286423279
6,H06,main_span,20,2,CW2_GATE_20,gate,1113,GANTRY_PHI54,5,27359,23400.0,1224918.3,190358.488463189,23400.0,1224913.65,190465.488463189,107.0,0.0,522905,200006,0.3663743286423279
6,H06,main_span,20,2,CW2_GATE_20,gate,1113,GANTRY_PHI54,6,27754,23660.0,1224918.3,190358.488463189,23660.0,1224913.65,190465.488463189,107.0,0.0,522976,200006,0.3663743286423279
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,1,243,-24120.0,1395909.0,149546.421815958,-24120.0,1395913.65,149658.921815958,112.5,0.0,500227,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,2,971,-23860.0,1395909.0,149546.421815958,-23860.0,1395913.65,149658.921815958,112.5,0.0,500920,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,3,1699,-23600.0,1395909.0,149546.421815958,-23600.0,1395913.65,149658.921815958,112.5,0.0,501613,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,4,2427,-23340.0,1395909.0,149546.421815958,-23340.0,1395913.65,149658.921815958,112.5,0.0,502306,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,5,3155,-23080.0,1395909.0,149546.421815958,-23080.0,1395913.65,149658.921815958,112.5,0.0,502999,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,6,3883,-22820.0,1395909.0,149546.421815958,-22820.0,1395913.65,149658.921815958,112.5,0.0,503692,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,7,4611,-22560.0,1395909.0,149546.421815958,-22560.0,1395913.65,149658.921815958,112.5,0.0,504385,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,8,5339,-22300.0,1395909.0,149546.421815958,-22300.0,1395913.65,149658.921815958,112.5,0.0,505078,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,9,6067,-20600.0,1395909.0,149546.421815958,-20600.0,1395913.65,149658.921815958,112.5,0.0,505771,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,10,6795,-20340.0,1395909.0,149546.421815958,-20340.0,1395913.65,149658.921815958,112.5,0.0,506464,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,11,7523,-20080.0,1395909.0,149546.421815958,-20080.0,1395913.65,149658.921815958,112.5,0.0,507157,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,12,8251,-19820.0,1395909.0,149546.421815958,-19820.0,1395913.65,149658.921815958,112.5,0.0,507850,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,13,8979,-19560.0,1395909.0,149546.421815958,-19560.0,1395913.65,149658.921815958,112.5,0.0,508543,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,14,9707,-19300.0,1395909.0,149546.421815958,-19300.0,1395913.65,149658.921815958,112.5,0.0,509236,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,15,10435,-19040.0,1395909.0,149546.421815958,-19040.0,1395913.65,149658.921815958,112.5,0.0,509929,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,bottom,243,BOTTOM_PHI50,16,11163,-18780.0,1395909.0,149546.421815958,-18780.0,1395913.65,149658.921815958,112.5,0.0,510622,200013,0.4469202529063838
7,H07,main_span,23,1,CW1_GATE_23,gate,1128,GANTRY_PHI54,1,11776,-23660.0,1395918.2999999998,158011.763592546,-23660.0,1395913.65,158118.763592546,107.0,0.0,511110,200006,0.3663743286423279
7,H07,main_span,23,1,CW1_GATE_23,gate,1128,GANTRY_PHI54,2,12171,-23400.0,1395918.2999999998,158011.763592546,-23400.0,1395913.65,158118.763592546,107.0,0.0,511181,200006,0.3663743286423279
7,H07,main_span,23,1,CW1_GATE_23,gate,1128,GANTRY_PHI54,3,12566,-23140.0,1395918.2999999998,158011.763592546,-23140.0,1395913.65,158118.763592546,107.0,0.0,511252,200006,0.3663743286423279
7,H07,main_span,23,1,CW1_GATE_23,gate,1128,GANTRY_PHI54,4,12961,-19760.0,1395918.2999999998,158011.763592546,-19760.0,1395913.65,158118.763592546,107.0,0.0,511323,200006,0.3663743286423279
7,H07,main_span,23,1,CW1_GATE_23,gate,1128,GANTRY_PHI54,5,13356,-19500.0,1395918.2999999998,158011.763592546,-19500.0,1395913.65,158118.763592546,107.0,0.0,511394,200006,0.3663743286423279
7,H07,main_span,23,1,CW1_GATE_23,gate,1128,GANTRY_PHI54,6,13751,-19240.0,1395918.2999999998,158011.763592546,-19240.0,1395913.65,158118.763592546,107.0,0.0,511465,200006,0.3663743286423279
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,1,14261,18780.0,1395909.0,149546.421815958,18780.0,1395913.65,149658.921815958,112.5,0.0,511741,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,2,14989,19040.0,1395909.0,149546.421815958,19040.0,1395913.65,149658.921815958,112.5,0.0,512434,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,3,15717,19300.0,1395909.0,149546.421815958,19300.0,1395913.65,149658.921815958,112.5,0.0,513127,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,4,16445,19560.0,1395909.0,149546.421815958,19560.0,1395913.65,149658.921815958,112.5,0.0,513820,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,5,17173,19820.0,1395909.0,149546.421815958,19820.0,1395913.65,149658.921815958,112.5,0.0,514513,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,6,17901,20080.0,1395909.0,149546.421815958,20080.0,1395913.65,149658.921815958,112.5,0.0,515206,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,7,18629,20340.0,1395909.0,149546.421815958,20340.0,1395913.65,149658.921815958,112.5,0.0,515899,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,8,19357,20600.0,1395909.0,149546.421815958,20600.0,1395913.65,149658.921815958,112.5,0.0,516592,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,9,20085,22300.0,1395909.0,149546.421815958,22300.0,1395913.65,149658.921815958,112.5,0.0,517285,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,10,20813,22560.0,1395909.0,149546.421815958,22560.0,1395913.65,149658.921815958,112.5,0.0,517978,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,11,21541,22820.0,1395909.0,149546.421815958,22820.0,1395913.65,149658.921815958,112.5,0.0,518671,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,12,22269,23080.0,1395909.0,149546.421815958,23080.0,1395913.65,149658.921815958,112.5,0.0,519364,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,13,22997,23340.0,1395909.0,149546.421815958,23340.0,1395913.65,149658.921815958,112.5,0.0,520057,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,14,23725,23600.0,1395909.0,149546.421815958,23600.0,1395913.65,149658.921815958,112.5,0.0,520750,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,15,24453,23860.0,1395909.0,149546.421815958,23860.0,1395913.65,149658.921815958,112.5,0.0,521443,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,bottom,243,BOTTOM_PHI50,16,25181,24120.0,1395909.0,149546.421815958,24120.0,1395913.65,149658.921815958,112.5,0.0,522136,200013,0.4469202529063838
7,H07,main_span,23,2,CW2_GATE_23,gate,1128,GANTRY_PHI54,1,25794,19240.0,1395918.2999999998,158011.763592546,19240.0,1395913.65,158118.763592546,107.0,0.0,522624,200006,0.3663743286423279
7,H07,main_span,23,2,CW2_GATE_23,gate,1128,GANTRY_PHI54,2,26189,19500.0,1395918.2999999998,158011.763592546,19500.0,1395913.65,158118.763592546,107.0,0.0,522695,200006,0.3663743286423279
7,H07,main_span,23,2,CW2_GATE_23,gate,1128,GANTRY_PHI54,3,26584,19760.0,1395918.2999999998,158011.763592546,19760.0,1395913.65,158118.763592546,107.0,0.0,522766,200006,0.3663743286423279
7,H07,main_span,23,2,CW2_GATE_23,gate,1128,GANTRY_PHI54,4,26979,23140.0,1395918.2999999998,158011.763592546,23140.0,1395913.65,158118.763592546,107.0,0.0,522837,200006,0.3663743286423279
7,H07,main_span,23,2,CW2_GATE_23,gate,1128,GANTRY_PHI54,5,27374,23400.0,1395918.2999999998,158011.763592546,23400.0,1395913.65,158118.763592546,107.0,0.0,522908,200006,0.3663743286423279
7,H07,main_span,23,2,CW2_GATE_23,gate,1128,GANTRY_PHI54,6,27769,23660.0,1395918.2999999998,158011.763592546,23660.0,1395913.65,158118.763592546,107.0,0.0,522979,200006,0.3663743286423279
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,1,262,-24120.0,1546918.2999999998,129617.42236002,-24120.0,1546918.2999999998,129729.92236002,112.5,0.0,500246,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,2,990,-23860.0,1546918.2999999998,129617.42236002,-23860.0,1546918.2999999998,129729.92236002,112.5,0.0,500939,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,3,1718,-23600.0,1546918.2999999998,129617.42236002,-23600.0,1546918.2999999998,129729.92236002,112.5,0.0,501632,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,4,2446,-23340.0,1546918.2999999998,129617.42236002,-23340.0,1546918.2999999998,129729.92236002,112.5,0.0,502325,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,5,3174,-23080.0,1546918.2999999998,129617.42236002,-23080.0,1546918.2999999998,129729.92236002,112.5,0.0,503018,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,6,3902,-22820.0,1546918.2999999998,129617.42236002,-22820.0,1546918.2999999998,129729.92236002,112.5,0.0,503711,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,7,4630,-22560.0,1546918.2999999998,129617.42236002,-22560.0,1546918.2999999998,129729.92236002,112.5,0.0,504404,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,8,5358,-22300.0,1546918.2999999998,129617.42236002,-22300.0,1546918.2999999998,129729.92236002,112.5,0.0,505097,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,9,6086,-20600.0,1546918.2999999998,129617.42236002,-20600.0,1546918.2999999998,129729.92236002,112.5,0.0,505790,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,10,6814,-20340.0,1546918.2999999998,129617.42236002,-20340.0,1546918.2999999998,129729.92236002,112.5,0.0,506483,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,11,7542,-20080.0,1546918.2999999998,129617.42236002,-20080.0,1546918.2999999998,129729.92236002,112.5,0.0,507176,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,12,8270,-19820.0,1546918.2999999998,129617.42236002,-19820.0,1546918.2999999998,129729.92236002,112.5,0.0,507869,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,13,8998,-19560.0,1546918.2999999998,129617.42236002,-19560.0,1546918.2999999998,129729.92236002,112.5,0.0,508562,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,14,9726,-19300.0,1546918.2999999998,129617.42236002,-19300.0,1546918.2999999998,129729.92236002,112.5,0.0,509255,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,15,10454,-19040.0,1546918.2999999998,129617.42236002,-19040.0,1546918.2999999998,129729.92236002,112.5,0.0,509948,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,bottom,262,BOTTOM_PHI50,16,11182,-18780.0,1546918.2999999998,129617.42236002,-18780.0,1546918.2999999998,129729.92236002,112.5,0.0,510641,200010,0.4307949214766469
8,H08,main_span,26,1,CW1_GATE_26,gate,1143,GANTRY_PHI54,1,11791,-23660.0,1546918.2999999998,137824.398326362,-23660.0,1546918.2999999998,137931.398326362,107.0,0.0,511113,200006,0.3663743286423279
8,H08,main_span,26,1,CW1_GATE_26,gate,1143,GANTRY_PHI54,2,12186,-23400.0,1546918.2999999998,137824.398326362,-23400.0,1546918.2999999998,137931.398326362,107.0,0.0,511184,200006,0.3663743286423279
8,H08,main_span,26,1,CW1_GATE_26,gate,1143,GANTRY_PHI54,3,12581,-23140.0,1546918.2999999998,137824.398326362,-23140.0,1546918.2999999998,137931.398326362,107.0,0.0,511255,200006,0.3663743286423279
8,H08,main_span,26,1,CW1_GATE_26,gate,1143,GANTRY_PHI54,4,12976,-19760.0,1546918.2999999998,137824.398326362,-19760.0,1546918.2999999998,137931.398326362,107.0,0.0,511326,200006,0.3663743286423279
8,H08,main_span,26,1,CW1_GATE_26,gate,1143,GANTRY_PHI54,5,13371,-19500.0,1546918.2999999998,137824.398326362,-19500.0,1546918.2999999998,137931.398326362,107.0,0.0,511397,200006,0.3663743286423279
8,H08,main_span,26,1,CW1_GATE_26,gate,1143,GANTRY_PHI54,6,13766,-19240.0,1546918.2999999998,137824.398326362,-19240.0,1546918.2999999998,137931.398326362,107.0,0.0,511468,200006,0.3663743286423279
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,1,14280,18780.0,1546918.2999999998,129617.42236002,18780.0,1546918.2999999998,129729.92236002,112.5,0.0,511760,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,2,15008,19040.0,1546918.2999999998,129617.42236002,19040.0,1546918.2999999998,129729.92236002,112.5,0.0,512453,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,3,15736,19300.0,1546918.2999999998,129617.42236002,19300.0,1546918.2999999998,129729.92236002,112.5,0.0,513146,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,4,16464,19560.0,1546918.2999999998,129617.42236002,19560.0,1546918.2999999998,129729.92236002,112.5,0.0,513839,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,5,17192,19820.0,1546918.2999999998,129617.42236002,19820.0,1546918.2999999998,129729.92236002,112.5,0.0,514532,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,6,17920,20080.0,1546918.2999999998,129617.42236002,20080.0,1546918.2999999998,129729.92236002,112.5,0.0,515225,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,7,18648,20340.0,1546918.2999999998,129617.42236002,20340.0,1546918.2999999998,129729.92236002,112.5,0.0,515918,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,8,19376,20600.0,1546918.2999999998,129617.42236002,20600.0,1546918.2999999998,129729.92236002,112.5,0.0,516611,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,9,20104,22300.0,1546918.2999999998,129617.42236002,22300.0,1546918.2999999998,129729.92236002,112.5,0.0,517304,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,10,20832,22560.0,1546918.2999999998,129617.42236002,22560.0,1546918.2999999998,129729.92236002,112.5,0.0,517997,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,11,21560,22820.0,1546918.2999999998,129617.42236002,22820.0,1546918.2999999998,129729.92236002,112.5,0.0,518690,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,12,22288,23080.0,1546918.2999999998,129617.42236002,23080.0,1546918.2999999998,129729.92236002,112.5,0.0,519383,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,13,23016,23340.0,1546918.2999999998,129617.42236002,23340.0,1546918.2999999998,129729.92236002,112.5,0.0,520076,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,14,23744,23600.0,1546918.2999999998,129617.42236002,23600.0,1546918.2999999998,129729.92236002,112.5,0.0,520769,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,15,24472,23860.0,1546918.2999999998,129617.42236002,23860.0,1546918.2999999998,129729.92236002,112.5,0.0,521462,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,bottom,262,BOTTOM_PHI50,16,25200,24120.0,1546918.2999999998,129617.42236002,24120.0,1546918.2999999998,129729.92236002,112.5,0.0,522155,200010,0.4307949214766469
8,H08,main_span,26,2,CW2_GATE_26,gate,1143,GANTRY_PHI54,1,25809,19240.0,1546918.2999999998,137824.398326362,19240.0,1546918.2999999998,137931.398326362,107.0,0.0,522627,200006,0.3663743286423279
8,H08,main_span,26,2,CW2_GATE_26,gate,1143,GANTRY_PHI54,2,26204,19500.0,1546918.2999999998,137824.398326362,19500.0,1546918.2999999998,137931.398326362,107.0,0.0,522698,200006,0.3663743286423279
8,H08,main_span,26,2,CW2_GATE_26,gate,1143,GANTRY_PHI54,3,26599,19760.0,1546918.2999999998,137824.398326362,19760.0,1546918.2999999998,137931.398326362,107.0,0.0,522769,200006,0.3663743286423279
8,H08,main_span,26,2,CW2_GATE_26,gate,1143,GANTRY_PHI54,4,26994,23140.0,1546918.2999999998,137824.398326362,23140.0,1546918.2999999998,137931.398326362,107.0,0.0,522840,200006,0.3663743286423279
8,H08,main_span,26,2,CW2_GATE_26,gate,1143,GANTRY_PHI54,5,27389,23400.0,1546918.2999999998,137824.398326362,23400.0,1546918.2999999998,137931.398326362,107.0,0.0,522911,200006,0.3663743286423279
8,H08,main_span,26,2,CW2_GATE_26,gate,1143,GANTRY_PHI54,6,27784,23660.0,1546918.2999999998,137824.398326362,23660.0,1546918.2999999998,137931.398326362,107.0,0.0,522982,200006,0.3663743286423279
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,1,283,-24120.0,1703917.5,117230.263832353,-24120.0,1703917.5,117342.763832353,112.5,0.0,500267,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,2,1011,-23860.0,1703917.5,117230.263832353,-23860.0,1703917.5,117342.763832353,112.5,0.0,500960,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,3,1739,-23600.0,1703917.5,117230.263832353,-23600.0,1703917.5,117342.763832353,112.5,0.0,501653,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,4,2467,-23340.0,1703917.5,117230.263832353,-23340.0,1703917.5,117342.763832353,112.5,0.0,502346,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,5,3195,-23080.0,1703917.5,117230.263832353,-23080.0,1703917.5,117342.763832353,112.5,0.0,503039,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,6,3923,-22820.0,1703917.5,117230.263832353,-22820.0,1703917.5,117342.763832353,112.5,0.0,503732,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,7,4651,-22560.0,1703917.5,117230.263832353,-22560.0,1703917.5,117342.763832353,112.5,0.0,504425,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,8,5379,-22300.0,1703917.5,117230.263832353,-22300.0,1703917.5,117342.763832353,112.5,0.0,505118,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,9,6107,-20600.0,1703917.5,117230.263832353,-20600.0,1703917.5,117342.763832353,112.5,0.0,505811,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,10,6835,-20340.0,1703917.5,117230.263832353,-20340.0,1703917.5,117342.763832353,112.5,0.0,506504,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,11,7563,-20080.0,1703917.5,117230.263832353,-20080.0,1703917.5,117342.763832353,112.5,0.0,507197,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,12,8291,-19820.0,1703917.5,117230.263832353,-19820.0,1703917.5,117342.763832353,112.5,0.0,507890,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,13,9019,-19560.0,1703917.5,117230.263832353,-19560.0,1703917.5,117342.763832353,112.5,0.0,508583,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,14,9747,-19300.0,1703917.5,117230.263832353,-19300.0,1703917.5,117342.763832353,112.5,0.0,509276,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,15,10475,-19040.0,1703917.5,117230.263832353,-19040.0,1703917.5,117342.763832353,112.5,0.0,509969,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,bottom,283,BOTTOM_PHI50,16,11203,-18780.0,1703917.5,117230.263832353,-18780.0,1703917.5,117342.763832353,112.5,0.0,510662,200010,0.4307949214766469
9,H09,main_span,29,1,CW1_GATE_29,gate,1158,GANTRY_PHI54,1,11806,-23660.0,1703917.5,125298.265166754,-23660.0,1703917.5,125405.265166754,107.0,0.0,511116,200006,0.3663743286423279
9,H09,main_span,29,1,CW1_GATE_29,gate,1158,GANTRY_PHI54,2,12201,-23400.0,1703917.5,125298.265166754,-23400.0,1703917.5,125405.265166754,107.0,0.0,511187,200006,0.3663743286423279
9,H09,main_span,29,1,CW1_GATE_29,gate,1158,GANTRY_PHI54,3,12596,-23140.0,1703917.5,125298.265166754,-23140.0,1703917.5,125405.265166754,107.0,0.0,511258,200006,0.3663743286423279
9,H09,main_span,29,1,CW1_GATE_29,gate,1158,GANTRY_PHI54,4,12991,-19760.0,1703917.5,125298.265166754,-19760.0,1703917.5,125405.265166754,107.0,0.0,511329,200006,0.3663743286423279
9,H09,main_span,29,1,CW1_GATE_29,gate,1158,GANTRY_PHI54,5,13386,-19500.0,1703917.5,125298.265166754,-19500.0,1703917.5,125405.265166754,107.0,0.0,511400,200006,0.3663743286423279
9,H09,main_span,29,1,CW1_GATE_29,gate,1158,GANTRY_PHI54,6,13781,-19240.0,1703917.5,125298.265166754,-19240.0,1703917.5,125405.265166754,107.0,0.0,511471,200006,0.3663743286423279
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,1,14301,18780.0,1703917.5,117230.263832353,18780.0,1703917.5,117342.763832353,112.5,0.0,511781,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,2,15029,19040.0,1703917.5,117230.263832353,19040.0,1703917.5,117342.763832353,112.5,0.0,512474,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,3,15757,19300.0,1703917.5,117230.263832353,19300.0,1703917.5,117342.763832353,112.5,0.0,513167,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,4,16485,19560.0,1703917.5,117230.263832353,19560.0,1703917.5,117342.763832353,112.5,0.0,513860,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,5,17213,19820.0,1703917.5,117230.263832353,19820.0,1703917.5,117342.763832353,112.5,0.0,514553,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,6,17941,20080.0,1703917.5,117230.263832353,20080.0,1703917.5,117342.763832353,112.5,0.0,515246,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,7,18669,20340.0,1703917.5,117230.263832353,20340.0,1703917.5,117342.763832353,112.5,0.0,515939,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,8,19397,20600.0,1703917.5,117230.263832353,20600.0,1703917.5,117342.763832353,112.5,0.0,516632,200010,0.4307949214766469
